player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
宮﨑祐樹,0.238,33.0,102.0,84.0,20.0,3.0,8.0,14.0,3.0,0.0,32.0,0.0,1.0,14.0,3.0,22.0,1.0,2.0,0.366,0.381,0.747,12.72,0.493,0.26,5.13,0.143,0.128,12.8,5.16,0.283,0.321,0.758,1.5,0.64,オリックス,2016
ボグセビック,0.187,60.0,193.0,171.0,32.0,3.0,18.0,19.0,12.0,1.0,55.0,2.0,3.0,15.0,7.0,48.0,0.0,3.0,0.28,0.322,0.601,15.08,0.387,0.206,2.83,0.135,0.093,15.29,2.87,0.242,0.228,0.542,3.0,0.31,オリックス,2016
岩﨑恭平,0.091,7.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.091,0.091,0.182,-0.33,0.121,0.064,-0.89,0.0,0.0,-0.24,-0.65,0.111,0.091,0.2,0.0,0.0,オリックス,2016
小谷野栄一,0.209,70.0,258.0,230.0,48.0,1.0,17.0,19.0,9.0,0.0,60.0,0.0,0.0,22.0,2.0,41.0,4.0,4.0,0.283,0.261,0.544,16.73,0.37,0.193,2.38,0.052,0.075,16.96,2.41,0.245,0.148,0.452,0.0,0.54,オリックス,2016
縞田拓弥,0.143,5.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.333,0.143,0.476,0.2,0.381,0.186,0.77,0.0,0.19,0.26,1.0,0.167,0.286,0.429,0.0,2.0,オリックス,2016
吉田正尚,0.321,143.0,598.0,514.0,165.0,26.0,86.0,77.0,37.0,2.0,284.0,1.0,3.0,69.0,7.0,74.0,0.0,9.0,0.403,0.553,0.956,112.46,0.587,0.319,8.27,0.232,0.082,108.95,8.02,0.329,0.37,1.008,5.38,0.93,オリックス,2016
若月健矢,0.245,114.0,302.0,269.0,66.0,1.0,27.0,22.0,9.0,2.0,82.0,0.0,1.0,7.0,2.0,80.0,23.0,6.0,0.269,0.305,0.574,20.63,0.37,0.197,2.39,0.059,0.023,20.4,2.36,0.307,0.089,0.44,1.0,0.09,オリックス,2016
小島脩平,0.12,40.0,54.0,50.0,6.0,0.0,2.0,4.0,1.0,0.0,7.0,1.0,3.0,4.0,0.0,9.0,0.0,0.0,0.185,0.14,0.325,0.36,0.232,0.118,0.22,0.02,0.065,0.77,0.46,0.146,0.14,0.289,0.0,0.44,オリックス,2016
西野真弘,0.293,60.0,207.0,188.0,55.0,0.0,16.0,21.0,8.0,4.0,71.0,3.0,7.0,12.0,0.0,28.0,6.0,5.0,0.333,0.378,0.711,23.27,0.459,0.244,4.25,0.085,0.041,22.28,4.06,0.329,0.17,0.617,0.0,0.43,オリックス,2016
鈴木昂平,0.176,43.0,22.0,17.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.263,0.176,0.44,0.56,0.322,0.163,0.85,0.0,0.087,0.64,0.96,0.188,0.0,0.333,0.0,0.0,オリックス,2016
ブランコ,0.218,27.0,94.0,78.0,17.0,3.0,13.0,6.0,2.0,0.0,28.0,0.0,0.0,14.0,1.0,26.0,0.0,2.0,0.34,0.359,0.699,10.16,0.46,0.243,4.29,0.141,0.122,10.79,4.55,0.28,0.321,0.683,0.0,0.54,オリックス,2016
クラーク,0.172,11.0,34.0,29.0,5.0,2.0,4.0,3.0,1.0,0.0,12.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.294,0.414,0.708,3.82,0.432,0.236,4.29,0.241,0.122,4.05,4.56,0.188,0.414,0.708,0.0,0.45,オリックス,2016
齋藤俊雄,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス,2016
川端崇義,0.214,18.0,28.0,28.0,6.0,0.0,2.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.214,0.286,0.5,1.51,0.31,0.168,1.85,0.071,0.0,1.44,1.77,0.231,0.071,0.364,0.0,0.0,オリックス,2016
小田裕也,0.287,90.0,164.0,143.0,41.0,2.0,15.0,25.0,5.0,1.0,54.0,2.0,10.0,12.0,3.0,38.0,3.0,4.0,0.348,0.378,0.725,20.2,0.474,0.251,4.79,0.091,0.061,20.55,4.87,0.358,0.231,0.713,3.33,0.32,オリックス,2016
吉田雄人,0.167,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.167,0.167,0.333,0.19,0.222,0.117,1.04,0.0,0.0,0.22,1.19,0.2,0.167,0.4,0.0,0.0,オリックス,2016
堤裕貴,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.12,0.0,0.0,0.04,1.08,0.0,0.0,0.0,0.0,0.0,オリックス,2016
Ｔ－岡田,0.225,97.0,333.0,298.0,67.0,13.0,43.0,31.0,11.0,0.0,117.0,2.0,2.0,31.0,2.0,82.0,0.0,9.0,0.3,0.393,0.693,33.55,0.431,0.233,3.71,0.168,0.075,34.59,3.83,0.263,0.272,0.62,3.47,0.38,オリックス,2016
武田健吾,0.221,69.0,107.0,95.0,21.0,1.0,12.0,12.0,4.0,1.0,30.0,0.0,0.0,2.0,2.0,20.0,5.0,2.0,0.245,0.316,0.561,7.04,0.35,0.189,2.26,0.095,0.024,7.97,2.56,0.244,0.116,0.447,0.0,0.1,オリックス,2016
奥浪鏡,0.265,15.0,42.0,34.0,9.0,0.0,1.0,3.0,2.0,0.0,11.0,0.0,1.0,7.0,1.0,11.0,0.0,0.0,0.405,0.324,0.728,5.64,0.513,0.263,6.09,0.059,0.14,5.5,5.94,0.391,0.294,0.8,0.0,0.64,オリックス,2016
山崎勝己,0.207,81.0,104.0,92.0,19.0,0.0,5.0,6.0,4.0,0.0,23.0,1.0,0.0,4.0,0.0,21.0,8.0,2.0,0.24,0.25,0.49,4.23,0.323,0.17,1.36,0.043,0.033,4.26,1.37,0.241,0.076,0.342,0.0,0.19,オリックス,2016
中村一生,0.2,7.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.6,0.4,0.333,0.19,2.72,0.2,0.0,0.35,2.36,0.25,0.2,0.5,0.0,0.0,オリックス,2016
田中大輔,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス,2016
杉本裕太郎,0.25,7.0,14.0,12.0,3.0,2.0,8.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.357,0.833,1.19,3.46,0.635,0.369,10.39,0.583,0.107,3.45,10.35,0.143,0.667,1.333,0.0,0.33,オリックス,2016
