player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
山崎憲晴,0.103,25.0,34.0,29.0,3.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,12.0,2.0,0.0,0.188,0.138,0.325,0.54,0.233,0.119,0.52,0.034,0.084,0.74,0.71,0.158,0.207,0.346,0.0,0.25,DeNA,2009
金城龍彦,0.2,90.0,175.0,160.0,32.0,0.0,11.0,9.0,6.0,0.0,38.0,1.0,0.0,13.0,1.0,21.0,1.0,3.0,0.264,0.238,0.502,8.69,0.344,0.178,1.76,0.038,0.064,8.82,1.79,0.229,0.113,0.386,4.0,0.62,DeNA,2009
内川聖一,0.315,144.0,637.0,577.0,182.0,9.0,66.0,75.0,36.0,4.0,253.0,2.0,1.0,47.0,6.0,51.0,3.0,17.0,0.371,0.438,0.809,90.35,0.517,0.276,5.79,0.123,0.055,86.36,5.54,0.33,0.203,0.737,1.8,0.92,DeNA,2009
ジョンソン,0.215,117.0,382.0,325.0,70.0,24.0,57.0,43.0,6.0,1.0,150.0,0.0,0.0,52.0,4.0,78.0,0.0,10.0,0.33,0.462,0.791,49.36,0.484,0.264,5.01,0.246,0.114,51.47,5.22,0.205,0.406,0.777,0.0,0.67,DeNA,2009
北川隼行,0.227,19.0,47.0,44.0,10.0,1.0,4.0,6.0,2.0,0.0,15.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.244,0.341,0.585,3.63,0.358,0.195,2.72,0.114,0.017,3.64,2.73,0.281,0.136,0.471,0.0,0.08,DeNA,2009
野口寿浩,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,-2.81,0.0,0.0,-0.19,-2.57,0.0,0.0,0.0,0.0,0.0,DeNA,2009
松本啓二朗,0.25,13.0,14.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.357,0.25,0.607,1.33,0.44,0.223,3.98,0.0,0.107,1.35,4.05,0.3,0.0,0.556,0.0,0.0,DeNA,2009
仁志敏久,0.159,51.0,158.0,132.0,21.0,0.0,3.0,10.0,3.0,0.0,24.0,0.0,0.0,12.0,1.0,25.0,13.0,6.0,0.234,0.182,0.416,3.13,0.295,0.151,0.65,0.023,0.075,3.69,0.77,0.175,0.114,0.316,0.0,0.48,DeNA,2009
下窪陽介,0.2,3.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333,0.2,0.533,0.44,0.4,0.2,2.97,0.0,0.133,0.47,3.17,0.25,0.2,0.5,0.0,1.0,DeNA,2009
藤田一也,0.243,46.0,126.0,111.0,27.0,0.0,7.0,7.0,3.0,1.0,32.0,1.0,1.0,8.0,1.0,9.0,5.0,2.0,0.298,0.288,0.586,9.61,0.394,0.206,2.79,0.045,0.054,9.82,2.85,0.25,0.117,0.471,0.0,0.89,DeNA,2009
村田修一,0.253,144.0,592.0,530.0,134.0,20.0,70.0,65.0,28.0,1.0,224.0,0.0,0.0,44.0,12.0,103.0,0.0,19.0,0.321,0.423,0.744,69.1,0.462,0.25,4.43,0.17,0.068,69.91,4.48,0.276,0.253,0.675,0.0,0.43,DeNA,2009
佐伯貴弘,0.111,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.111,0.311,0.03,0.237,0.118,0.1,0.0,0.089,0.12,0.41,0.111,0.111,0.25,1.85,0.39,DeNA,2009
新沼慎二,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,-2.81,0.0,0.0,-0.19,-2.57,0.0,0.0,0.0,0.0,0.0,DeNA,2009
