player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
井手正太郎,0.259,11.0,29.0,27.0,7.0,1.0,4.0,4.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.276,0.37,0.646,2.93,0.399,0.217,3.77,0.111,0.017,3.31,4.26,0.273,0.148,0.55,0.0,0.2,DeNA,2016
柴田竜拓,0.219,113.0,265.0,224.0,49.0,3.0,13.0,32.0,6.0,0.0,64.0,1.0,2.0,30.0,5.0,45.0,6.0,3.0,0.324,0.286,0.61,23.05,0.42,0.217,3.36,0.067,0.106,23.42,3.42,0.253,0.205,0.559,2.4,0.67,DeNA,2016
髙城俊人,0.136,28.0,75.0,66.0,9.0,0.0,3.0,7.0,1.0,0.0,10.0,0.0,2.0,2.0,2.0,25.0,4.0,1.0,0.183,0.152,0.335,0.54,0.234,0.12,0.23,0.015,0.047,1.27,0.54,0.196,0.076,0.276,0.0,0.08,DeNA,2016
乙坂智,0.204,73.0,109.0,93.0,19.0,0.0,7.0,16.0,2.0,0.0,21.0,3.0,3.0,12.0,0.0,22.0,2.0,0.0,0.29,0.226,0.516,6.55,0.365,0.187,2.18,0.022,0.085,7.49,2.5,0.253,0.151,0.429,0.0,0.55,DeNA,2016
柳田殖生,0.048,23.0,24.0,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.13,0.048,0.178,-0.88,0.146,0.071,-1.13,0.0,0.083,-0.63,-0.81,0.063,0.095,0.15,0.0,0.33,DeNA,2016
桑原将志,0.261,127.0,421.0,379.0,99.0,9.0,26.0,57.0,24.0,5.0,160.0,3.0,17.0,32.0,3.0,71.0,7.0,3.0,0.324,0.422,0.746,55.12,0.464,0.251,5.08,0.161,0.062,53.25,4.91,0.294,0.282,0.731,11.77,0.45,DeNA,2016
山下幸輝,0.222,21.0,65.0,63.0,14.0,1.0,3.0,3.0,2.0,0.0,19.0,0.0,1.0,0.0,0.0,13.0,2.0,1.0,0.222,0.302,0.524,3.7,0.323,0.175,1.92,0.079,0.0,3.76,1.95,0.255,0.095,0.4,1.0,0.0,DeNA,2016
嶺井博希,0.177,91.0,230.0,209.0,37.0,5.0,25.0,10.0,7.0,0.0,59.0,0.0,0.0,6.0,8.0,56.0,6.0,9.0,0.228,0.282,0.51,9.56,0.322,0.173,1.37,0.105,0.051,10.67,1.53,0.206,0.134,0.403,0.0,0.11,DeNA,2016
飛雄馬,0.143,4.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.25,0.143,0.393,-0.14,0.298,0.148,-0.53,0.0,0.107,-0.04,-0.15,0.25,0.0,0.143,0.0,0.33,DeNA,2016
エリアン,0.25,25.0,62.0,56.0,14.0,1.0,1.0,9.0,1.0,0.0,18.0,0.0,0.0,6.0,0.0,22.0,0.0,2.0,0.323,0.321,0.644,5.45,0.43,0.226,3.34,0.071,0.073,5.5,3.38,0.394,0.179,0.545,0.0,0.27,DeNA,2016
下園辰哉,0.1,8.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.182,0.1,0.282,-0.43,0.215,0.107,-1.17,0.0,0.082,-0.36,-0.97,0.125,0.1,0.2,0.0,0.5,DeNA,2016
宮﨑敏郎,0.318,142.0,590.0,551.0,175.0,28.0,71.0,71.0,34.0,0.0,293.0,0.0,0.0,38.0,1.0,45.0,0.0,16.0,0.363,0.532,0.894,98.73,0.54,0.296,6.8,0.214,0.045,94.17,6.49,0.308,0.283,0.847,0.0,0.84,DeNA,2016
ロマック,0.113,30.0,85.0,71.0,8.0,0.0,2.0,7.0,1.0,0.0,9.0,0.0,0.0,12.0,1.0,30.0,0.0,2.0,0.247,0.127,0.374,1.33,0.289,0.143,0.55,0.014,0.134,2.36,0.97,0.19,0.183,0.338,0.0,0.4,DeNA,2016
後藤Ｇ武敏,0.261,27.0,30.0,23.0,6.0,1.0,6.0,2.0,1.0,0.0,10.0,0.0,0.0,7.0,0.0,9.0,0.0,1.0,0.433,0.435,0.868,4.59,0.578,0.304,6.89,0.174,0.172,4.57,6.86,0.385,0.478,0.944,0.0,0.78,DeNA,2016
白根尚貴,0.231,12.0,13.0,13.0,3.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.231,0.462,0.692,1.44,0.385,0.219,3.88,0.231,0.0,1.52,4.1,0.2,0.231,0.6,0.0,0.0,DeNA,2016
松本啓二朗,0.25,13.0,14.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.357,0.25,0.607,1.33,0.44,0.223,3.98,0.0,0.107,1.35,4.05,0.3,0.0,0.556,0.0,0.0,DeNA,2016
関根大気,0.28,29.0,26.0,25.0,7.0,0.0,3.0,4.0,2.0,1.0,11.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.28,0.44,0.72,2.7,0.427,0.236,3.48,0.16,0.0,2.57,3.3,0.35,0.16,0.55,0.0,0.0,DeNA,2016
百瀬大騎,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,-2.92,0.0,0.0,-0.1,-2.7,0.0,0.0,0.0,0.0,0.0,DeNA,2016
西森将司,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,-2.77,0.0,0.0,-0.28,-2.52,0.0,0.0,0.0,0.0,0.0,DeNA,2016
