player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
廣瀬純,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,0.74,広島,2014
上村和裕,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,広島,2014
石原慶幸,0.177,58.0,107.0,96.0,17.0,1.0,7.0,6.0,1.0,0.0,21.0,0.0,0.0,5.0,1.0,27.0,4.0,4.0,0.223,0.219,0.442,2.62,0.296,0.155,0.8,0.042,0.046,3.24,0.99,0.219,0.094,0.325,0.0,0.19,広島,2014
白濱裕太,0.4,3.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.4,0.6,1.0,1.28,0.6,0.33,11.52,0.2,0.0,1.11,9.99,0.667,0.4,1.333,0.0,0.0,広島,2014
菊池涼介,0.233,139.0,642.0,557.0,130.0,13.0,60.0,85.0,27.0,1.0,198.0,2.0,10.0,51.0,3.0,111.0,30.0,5.0,0.301,0.355,0.656,63.64,0.419,0.224,3.7,0.122,0.067,63.44,3.68,0.252,0.228,0.599,11.3,0.46,広島,2014
下水流昂,0.263,67.0,89.0,80.0,21.0,4.0,12.0,8.0,1.0,0.0,34.0,1.0,0.0,7.0,0.0,25.0,2.0,5.0,0.322,0.425,0.747,9.06,0.464,0.251,3.65,0.163,0.059,9.26,3.73,0.321,0.238,0.615,0.0,0.28,広島,2014
松山竜平,0.302,124.0,446.0,397.0,120.0,12.0,74.0,46.0,25.0,2.0,185.0,0.0,2.0,42.0,2.0,46.0,0.0,10.0,0.368,0.466,0.834,67.43,0.523,0.282,6.24,0.164,0.065,65.67,6.07,0.314,0.275,0.805,3.43,0.91,広島,2014
赤松真人,0.368,89.0,21.0,19.0,7.0,0.0,3.0,15.0,1.0,1.0,10.0,2.0,12.0,2.0,0.0,4.0,0.0,0.0,0.429,0.526,0.955,5.72,0.604,0.324,11.04,0.158,0.06,5.35,10.32,0.467,0.789,1.571,0.0,0.5,広島,2014
倉義和,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,広島,2014
土生翔平,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,-0.79,0.0,0.0,-0.05,-0.68,0.0,0.0,0.0,0.0,1.0,広島,2014
迎祐一郎,0.125,4.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.125,0.125,0.25,-0.21,0.167,0.088,-0.82,0.0,0.0,-0.15,-0.58,0.2,0.0,0.143,0.0,0.0,広島,2014
松本高明,0.212,38.0,63.0,52.0,11.0,0.0,5.0,9.0,3.0,0.0,14.0,0.0,1.0,4.0,3.0,12.0,2.0,1.0,0.295,0.269,0.564,4.77,0.385,0.2,2.8,0.058,0.084,5.29,3.11,0.25,0.154,0.524,0.0,0.33,広島,2014
天谷宗一郎,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,0.18,広島,2014
鈴木将光,0.125,5.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.125,0.125,0.25,-0.16,0.167,0.088,-0.53,0.0,0.0,-0.11,-0.37,0.143,0.0,0.143,0.0,0.0,広島,2014
鈴木誠也,0.32,124.0,520.0,422.0,135.0,30.0,94.0,86.0,32.0,2.0,261.0,4.0,4.0,88.0,5.0,116.0,0.0,4.0,0.438,0.618,1.057,111.33,0.645,0.352,10.02,0.299,0.119,108.31,9.75,0.374,0.507,1.2,7.06,0.76,広島,2014
庄司隼人,0.0,12.0,15.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.067,0.0,0.067,-1.11,0.067,0.03,-2.14,0.0,0.067,-0.94,-1.81,0.0,0.071,0.071,0.0,0.5,広島,2014
エルドレッド,0.213,38.0,94.0,80.0,17.0,5.0,14.0,8.0,9.0,0.0,41.0,0.0,0.0,11.0,3.0,19.0,0.0,3.0,0.33,0.513,0.842,13.14,0.501,0.277,5.38,0.3,0.117,13.01,5.32,0.214,0.438,0.833,0.0,0.58,広島,2014
美間優槻,0.139,30.0,38.0,36.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,11.0,1.0,2.0,0.162,0.139,0.301,-0.95,0.208,0.108,-0.75,0.0,0.023,-0.74,-0.59,0.192,0.028,0.182,0.0,0.09,広島,2014
安部友裕,0.236,72.0,252.0,220.0,52.0,4.0,24.0,32.0,11.0,4.0,83.0,1.0,7.0,21.0,2.0,60.0,7.0,1.0,0.306,0.377,0.683,27.95,0.432,0.232,4.22,0.141,0.07,27.88,4.21,0.291,0.264,0.659,5.09,0.35,広島,2014
磯村嘉孝,0.215,37.0,91.0,79.0,17.0,1.0,4.0,6.0,2.0,0.0,22.0,0.0,0.0,6.0,1.0,12.0,5.0,4.0,0.279,0.278,0.558,5.17,0.372,0.195,1.96,0.063,0.064,5.21,1.98,0.225,0.139,0.439,0.0,0.5,広島,2014
田中広輔,0.262,143.0,675.0,572.0,150.0,10.0,60.0,92.0,19.0,10.0,219.0,13.0,32.0,75.0,17.0,118.0,6.0,6.0,0.362,0.383,0.745,87.44,0.489,0.258,5.22,0.121,0.099,87.54,5.23,0.308,0.285,0.748,15.24,0.64,広島,2014
會澤翼,0.305,106.0,377.0,315.0,96.0,13.0,42.0,42.0,18.0,1.0,155.0,0.0,0.0,39.0,14.0,56.0,5.0,6.0,0.401,0.492,0.893,63.04,0.565,0.303,7.27,0.187,0.096,61.59,7.11,0.325,0.311,0.924,0.0,0.7,広島,2014
木村昇吾,0.269,72.0,109.0,93.0,25.0,0.0,8.0,14.0,4.0,2.0,33.0,0.0,2.0,5.0,0.0,22.0,8.0,1.0,0.297,0.355,0.652,10.84,0.415,0.222,3.66,0.086,0.028,11.28,3.81,0.305,0.161,0.58,0.0,0.23,広島,2014
ロサリオ,0.258,42.0,136.0,124.0,32.0,2.0,12.0,9.0,5.0,0.0,43.0,1.0,1.0,11.0,1.0,23.0,0.0,1.0,0.324,0.347,0.67,14.27,0.439,0.232,4.1,0.089,0.065,14.09,4.05,0.303,0.177,0.585,1.33,0.48,広島,2014
