player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
林昌勇,0.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,28.0,7.0,6.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,1.14,1.98,3.5,1.29,1.0,ヤクルト,2011
佐藤賢,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.1,1.0,0.0,1.0,0.0,2.0,7.71,0.0,0.0,0.0,0.0,0.86,2.69,2.0,1.29,1.0,ヤクルト,2011
中澤雅人,6.91,37.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,128.0,28.2,34.0,4.0,6.0,2.0,24.0,7.53,22.0,22.0,0.0,0.0,1.4,4.1,4.0,1.05,0.526,ヤクルト,2011
村中恭兵,31.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,4.0,1.0,5.0,1.0,3.0,13.5,7.0,7.0,0.0,0.0,4.5,15.62,0.6,4.0,0.333,ヤクルト,2011
加藤幹典,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,10.0,3.0,7.0,0.0,4.0,3.6,10.0,10.0,0.0,0.0,1.7,8.32,0.57,1.1,0.5,ヤクルト,2011
川島亮,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,5.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,3.45,1.0,0.67,0.667,ヤクルト,2011
石川雅規,4.88,22.0,7.0,6.0,0.0,0.0,0.0,0.0,0.538,488.0,110.2,121.0,19.0,41.0,4.0,78.0,6.34,70.0,60.0,0.0,0.0,1.46,5.14,1.9,1.08,0.721,ヤクルト,2011
山本哲哉,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.5,7.12,0.0,0.25,0.8,ヤクルト,2011
松岡健一,4.91,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,14.2,16.0,1.0,9.0,2.0,14.0,8.59,11.0,8.0,0.0,0.0,1.7,4.35,1.56,1.57,0.731,ヤクルト,2011
増渕竜義,6.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.1,8.0,0.0,3.0,0.0,3.0,5.06,5.0,4.0,0.0,0.0,2.06,3.68,1.0,1.13,0.636,ヤクルト,2011
館山昌平,6.86,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,97.0,19.2,30.0,2.0,10.0,2.0,13.0,5.95,19.0,15.0,0.0,0.0,2.03,4.95,1.3,1.17,0.675,ヤクルト,2011
久古健太郎,27.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,1.2,7.0,1.0,1.0,1.0,1.0,5.4,5.0,5.0,0.0,0.0,4.8,13.32,1.0,1.2,0.5,ヤクルト,2011
小野寺力,7.71,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.2,6.0,1.0,0.0,0.0,4.0,7.71,4.0,4.0,0.0,0.0,1.29,4.19,0.4,0.86,0.4,ヤクルト,2011
バーネット,1.29,59.0,3.0,1.0,41.0,6.0,9.0,0.0,0.75,246.0,62.2,37.0,1.0,19.0,3.0,56.0,8.04,10.0,9.0,0.0,0.0,0.89,2.59,2.95,1.2,0.862,ヤクルト,2011
橋本義隆,4.34,17.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,81.0,18.2,26.0,2.0,4.0,0.0,17.0,8.2,11.0,9.0,0.0,0.0,1.61,3.33,4.25,1.13,0.75,ヤクルト,2011
七條祐樹,4.28,10.0,2.0,1.0,0.0,0.0,1.0,1.0,0.667,117.0,27.1,27.0,3.0,11.0,0.0,15.0,4.94,13.0,13.0,0.0,0.0,1.39,4.66,1.36,0.95,0.714,ヤクルト,2011
一場靖弘,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.1,4.0,0.0,4.0,0.0,5.0,8.44,3.0,3.0,0.0,0.0,1.5,3.5,1.25,1.69,0.625,ヤクルト,2011
松井光介,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7.0,1.0,1.0,0.0,1.0,9.0,8.0,8.0,0.0,0.0,8.0,17.12,1.0,2.0,0.0,ヤクルト,2011
日高亮,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,27.12,0.0,1.5,0.0,ヤクルト,2011
岡本直也,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,1.0,9.0,3.0,3.0,0.0,0.0,5.0,1.12,0.0,1.0,0.4,ヤクルト,2011
赤川克紀,7.45,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,140.0,29.0,41.0,6.0,18.0,0.0,16.0,4.97,25.0,24.0,0.0,0.0,2.03,6.46,0.89,1.17,0.66,ヤクルト,2011
渡辺恒樹,13.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,1.0,2.0,0.0,2.0,9.0,3.0,3.0,0.0,0.0,3.5,10.62,1.0,2.0,0.667,ヤクルト,2011
山岸穣,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,2.0,8.79,0.5,1.0,0.2,ヤクルト,2011
高市俊,23.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.1,7.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.43,4.41,0.0,0.43,0.25,ヤクルト,2011
高木啓充,4.15,11.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,53.0,13.0,11.0,4.0,4.0,0.0,7.0,4.85,6.0,6.0,0.0,0.0,1.15,6.97,1.75,0.85,0.818,ヤクルト,2011
石井弘寿,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,-2.88,0.0,3.0,0.0,ヤクルト,2011
吉川昌宏,10.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,9.0,16.0,2.0,4.0,1.0,6.0,6.0,12.0,10.0,0.0,0.0,2.22,6.34,1.5,1.11,0.579,ヤクルト,2011
山本斉,4.25,12.0,1.0,6.0,0.0,0.0,0.0,0.0,0.143,253.0,55.0,59.0,5.0,30.0,5.0,36.0,5.89,28.0,26.0,0.0,0.0,1.62,4.85,1.2,1.2,0.764,ヤクルト,2011
押本健彦,11.57,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.0,11.0,2.0,3.0,1.0,6.0,7.71,9.0,9.0,0.0,0.0,2.0,6.83,2.0,1.29,0.462,ヤクルト,2011
平井諒,10.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.2,5.0,0.0,4.0,1.0,3.0,10.13,4.0,3.0,0.0,0.0,3.38,6.5,0.75,2.63,0.7,ヤクルト,2011
八木亮祐,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,6.0,0.0,3.0,0.0,6.0,18.0,4.0,4.0,0.0,0.0,3.0,2.12,2.0,3.0,0.556,ヤクルト,2011
フェルナンデス,7.11,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,12.2,15.0,2.0,9.0,1.0,4.0,2.84,10.0,10.0,0.0,0.0,1.89,6.91,0.44,1.03,0.652,ヤクルト,2011
