player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
井野卓,0.0,10.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.143,0.0,0.143,-0.61,0.143,0.064,-2.04,0.0,0.143,-0.55,-1.86,0.0,0.167,0.143,0.0,0.5,巨人,2014
大累進,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,巨人,2014
加藤健,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,巨人,2014
アンダーソン,0.25,3.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.5,0.65,0.333,0.175,1.94,0.0,0.0,0.66,1.98,0.375,0.0,0.333,1.75,0.0,巨人,2014
大田泰示,0.202,62.0,119.0,114.0,23.0,4.0,13.0,12.0,6.0,1.0,43.0,0.0,0.0,4.0,0.0,45.0,0.0,3.0,0.227,0.377,0.604,8.59,0.353,0.196,2.44,0.175,0.025,9.19,2.61,0.288,0.211,0.5,0.0,0.09,巨人,2014
矢野謙次,0.071,8.0,14.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.071,0.071,0.143,-0.82,0.095,0.05,-1.7,0.0,0.0,-0.69,-1.43,0.091,0.0,0.077,2.0,0.0,巨人,2014
加治前竜一,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,-2.77,0.0,0.0,-0.28,-2.52,0.0,0.0,0.0,0.0,0.0,巨人,2014
横川史学,0.263,16.0,21.0,19.0,5.0,1.0,5.0,1.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.333,0.474,0.807,3.07,0.491,0.268,5.92,0.211,0.07,3.03,5.84,0.333,0.316,0.786,0.0,0.33,巨人,2014
隠善智也,1.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.22,1.333,0.7,2.91,0.0,0.0,1.0,2.74,1.0,0.0,0.476,0.0,0.0,巨人,2014
河野元貴,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,0.0,巨人,2014
坂口真規,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,-2.7,0.0,0.0,-0.27,-2.43,0.0,0.0,0.0,0.0,0.0,巨人,2014
立岡宗一郎,0.231,42.0,60.0,52.0,12.0,0.0,5.0,10.0,0.0,0.0,12.0,0.0,4.0,7.0,1.0,11.0,0.0,2.0,0.333,0.231,0.564,4.89,0.41,0.208,3.15,0.0,0.103,5.01,3.22,0.293,0.212,0.571,0.0,0.64,巨人,2014
和田恋,0.125,5.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.125,0.125,0.25,-0.22,0.167,0.088,-0.85,0.0,0.0,-0.16,-0.62,0.25,0.0,0.143,0.0,0.0,巨人,2014
鬼屋敷正人,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,-2.92,0.0,0.0,-0.1,-2.7,0.0,0.0,0.0,0.0,0.0,巨人,2014
辻東倫,0.1,8.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.1,0.2,-0.74,0.133,0.07,-2.0,0.0,0.0,-0.69,-1.86,0.111,0.0,0.1,0.0,0.0,巨人,2014
