player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
堂上直倫,0.213,74.0,56.0,47.0,10.0,0.0,6.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,9.0,2.0,2.0,0.278,0.213,0.491,2.58,0.349,0.178,1.62,0.0,0.065,3.38,2.12,0.238,0.064,0.385,0.0,0.33,中日,2013
荒木雅博,0.268,52.0,84.0,82.0,22.0,1.0,3.0,11.0,6.0,0.0,31.0,2.0,0.0,1.0,0.0,13.0,1.0,2.0,0.277,0.378,0.655,7.1,0.403,0.219,2.95,0.11,0.009,6.76,2.81,0.304,0.098,0.469,0.0,0.08,中日,2013
吉川大幾,0.0,16.0,17.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.067,0.0,0.067,-1.02,0.067,0.03,-1.73,0.0,0.067,-0.86,-1.45,0.0,0.071,0.071,0.0,0.5,中日,2013
藤井淳志,0.241,96.0,162.0,145.0,35.0,3.0,30.0,21.0,8.0,0.0,52.0,0.0,0.0,12.0,0.0,36.0,0.0,1.0,0.29,0.359,0.649,16.04,0.41,0.22,3.73,0.117,0.049,17.36,4.04,0.288,0.2,0.577,0.0,0.33,中日,2013
和田一浩,0.298,79.0,234.0,218.0,65.0,5.0,26.0,16.0,8.0,0.0,88.0,0.0,1.0,14.0,2.0,40.0,0.0,9.0,0.346,0.404,0.75,28.16,0.481,0.257,4.69,0.106,0.048,27.16,4.53,0.347,0.174,0.648,1.67,0.35,中日,2013
井端弘和,0.236,100.0,376.0,326.0,77.0,1.0,18.0,30.0,9.0,0.0,89.0,2.0,0.0,38.0,4.0,51.0,8.0,13.0,0.323,0.273,0.596,27.59,0.414,0.214,2.74,0.037,0.087,27.75,2.75,0.27,0.147,0.489,0.0,0.75,中日,2013
山崎武司,0.21,51.0,71.0,62.0,13.0,0.0,7.0,1.0,1.0,1.0,16.0,0.0,0.0,5.0,4.0,11.0,0.0,5.0,0.31,0.258,0.568,3.85,0.396,0.204,1.92,0.048,0.1,3.97,1.99,0.255,0.129,0.463,1.0,0.45,中日,2013
大島洋平,0.274,141.0,645.0,588.0,161.0,7.0,57.0,92.0,20.0,7.0,216.0,9.0,21.0,47.0,4.0,80.0,1.0,2.0,0.329,0.367,0.697,75.86,0.452,0.24,4.61,0.094,0.055,75.4,4.59,0.304,0.194,0.637,10.5,0.59,中日,2013
野本圭,0.125,8.0,8.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.25,0.375,0.09,0.208,0.119,0.33,0.125,0.0,0.08,0.31,0.143,0.125,0.286,0.0,0.0,中日,2013
谷繁元信,0.277,30.0,52.0,47.0,13.0,1.0,4.0,4.0,2.0,0.0,18.0,0.0,0.0,3.0,0.0,9.0,2.0,0.0,0.32,0.383,0.703,6.02,0.448,0.24,4.52,0.106,0.043,5.85,4.39,0.308,0.17,0.618,0.0,0.33,中日,2013
