player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
石井裕也,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.0,0.0,0.556,日本ハム,2015
大塚豊,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.33,5.45,0.33,1.33,0.75,日本ハム,2015
メンドーサ,3.97,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.3,437.0,99.2,106.0,9.0,38.0,8.0,56.0,5.06,45.0,44.0,0.0,0.0,1.44,4.52,1.47,0.94,0.755,日本ハム,2015
有原航平,4.55,20.0,8.0,5.0,2.0,1.0,1.0,1.0,0.615,471.0,110.2,124.0,17.0,15.0,5.0,87.0,7.08,60.0,56.0,0.0,0.0,1.26,4.09,5.8,0.92,0.693,日本ハム,2015
浦野博司,2.16,36.0,2.0,2.0,7.0,9.0,11.0,0.0,0.5,167.0,41.2,33.0,3.0,9.0,0.0,44.0,9.5,11.0,10.0,0.0,0.0,1.01,2.45,4.89,1.27,0.821,日本ハム,2015
斎藤佑樹,7.27,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,8.2,8.0,2.0,12.0,2.0,3.0,3.12,8.0,7.0,0.0,0.0,2.31,10.27,0.25,1.73,0.75,日本ハム,2015
増井浩俊,2.39,52.0,6.0,1.0,27.0,7.0,13.0,0.0,0.857,215.0,52.2,47.0,6.0,11.0,0.0,82.0,14.01,15.0,14.0,0.0,0.0,1.1,2.06,7.45,1.77,0.846,日本ハム,2015
クロッタ,6.59,30.0,2.0,2.0,0.0,7.0,9.0,0.0,0.5,145.0,28.2,36.0,2.0,19.0,5.0,18.0,5.65,24.0,21.0,0.0,0.0,1.92,5.18,0.95,1.29,0.672,日本ハム,2015
武田久,3.68,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.1,11.0,1.0,3.0,0.0,3.0,3.68,4.0,3.0,0.0,0.0,1.91,5.3,1.0,0.82,0.846,日本ハム,2015
藤岡好明,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,2.0,0.0,0.0,0.0,1.0,13.5,2.0,2.0,0.0,0.0,3.0,0.12,1.0,1.5,0.0,日本ハム,2015
宮西尚生,1.8,55.0,4.0,3.0,0.0,37.0,41.0,0.0,0.571,186.0,45.0,29.0,1.0,20.0,5.0,39.0,7.8,11.0,9.0,0.0,0.0,1.09,3.14,1.95,1.31,0.849,日本ハム,2015
新垣勇人,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,4.5,2.0,2.0,0.0,0.0,2.5,3.62,1.0,1.0,0.6,日本ハム,2015
木佐貫洋,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,-0.88,3.0,2.0,0.771,日本ハム,2015
鍵谷陽平,4.28,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,128.0,27.1,33.0,2.0,12.0,1.0,22.0,7.24,14.0,13.0,0.0,0.0,1.65,3.89,1.83,1.24,0.75,日本ハム,2015
乾真大,3.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.1,6.0,1.0,6.0,0.0,10.0,10.8,3.0,3.0,0.0,0.0,1.44,4.44,1.67,1.92,0.818,日本ハム,2015
須永英輝,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.1,7.0,2.0,1.0,0.0,2.0,3.38,4.0,3.0,0.0,0.0,1.5,7.81,2.0,0.56,0.833,日本ハム,2015
吉川光夫,4.19,27.0,7.0,6.0,3.0,0.0,0.0,0.0,0.538,494.0,109.2,125.0,9.0,52.0,5.0,65.0,5.33,53.0,51.0,0.0,0.0,1.61,4.56,1.25,1.07,0.757,日本ハム,2015
榎下陽大,2.38,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,11.1,14.0,1.0,4.0,0.0,6.0,4.76,3.0,3.0,0.0,0.0,1.59,4.27,1.5,0.88,0.882,日本ハム,2015
中村勝,4.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,10.0,9.0,2.0,9.0,1.0,4.0,3.6,5.0,5.0,0.0,0.0,1.8,7.92,0.44,1.3,0.824,日本ハム,2015
武田勝,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,-2.88,3.0,3.0,0.667,日本ハム,2015
高梨裕稔,4.5,18.0,5.0,7.0,0.0,0.0,0.0,1.0,0.417,459.0,110.0,110.0,21.0,28.0,3.0,78.0,6.38,61.0,55.0,0.0,0.0,1.25,5.0,2.79,0.96,0.717,日本ハム,2015
