player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
大野奨太,0.221,83.0,183.0,154.0,34.0,3.0,13.0,13.0,5.0,0.0,48.0,1.0,0.0,16.0,4.0,30.0,8.0,1.0,0.309,0.312,0.62,16.05,0.412,0.217,3.31,0.091,0.088,16.68,3.44,0.238,0.188,0.549,0.0,0.53,日本ハム,2015
田中賢介,0.295,67.0,124.0,105.0,31.0,0.0,8.0,12.0,3.0,0.0,34.0,1.0,0.0,18.0,0.0,14.0,1.0,0.0,0.398,0.324,0.722,15.61,0.506,0.26,5.55,0.029,0.103,15.14,5.38,0.337,0.19,0.68,3.38,1.29,日本ハム,2015
飯山裕志,0.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,-2.81,0.0,0.0,-0.38,-2.57,0.0,0.0,0.0,0.0,0.0,日本ハム,2015
レアード,0.233,120.0,505.0,450.0,105.0,26.0,65.0,47.0,14.0,2.0,201.0,1.0,0.0,44.0,7.0,124.0,0.0,10.0,0.309,0.447,0.756,61.33,0.458,0.251,4.6,0.213,0.076,63.41,4.76,0.26,0.309,0.705,0.0,0.35,日本ハム,2015
中田翔,0.265,140.0,599.0,540.0,143.0,25.0,106.0,61.0,32.0,0.0,250.0,1.0,0.0,43.0,3.0,81.0,0.0,24.0,0.316,0.463,0.778,73.92,0.47,0.258,4.59,0.198,0.051,76.82,4.77,0.264,0.276,0.699,0.0,0.53,日本ハム,2015
ハーミッダ,0.211,50.0,192.0,166.0,35.0,1.0,18.0,12.0,8.0,1.0,48.0,1.0,1.0,24.0,2.0,60.0,0.0,1.0,0.318,0.289,0.607,16.59,0.414,0.215,3.37,0.078,0.107,16.8,3.41,0.324,0.223,0.556,1.0,0.4,日本ハム,2015
西川遥輝,0.278,140.0,636.0,528.0,147.0,10.0,48.0,90.0,25.0,6.0,214.0,3.0,44.0,96.0,3.0,103.0,7.0,1.0,0.391,0.405,0.796,100.35,0.526,0.277,6.88,0.127,0.113,97.71,6.7,0.323,0.386,0.919,16.3,0.93,日本ハム,2015
中島卓也,0.261,132.0,449.0,391.0,102.0,1.0,23.0,57.0,11.0,3.0,122.0,5.0,29.0,35.0,0.0,88.0,22.0,4.0,0.321,0.312,0.633,45.27,0.425,0.222,3.81,0.051,0.06,44.56,3.75,0.311,0.202,0.607,1.93,0.4,日本ハム,2015
清水優心,0.215,86.0,242.0,200.0,43.0,7.0,21.0,25.0,7.0,0.0,71.0,1.0,0.0,18.0,3.0,51.0,20.0,4.0,0.288,0.355,0.643,20.75,0.407,0.218,3.06,0.14,0.073,21.59,3.19,0.221,0.225,0.562,0.0,0.35,日本ハム,2015
松本剛,0.222,54.0,139.0,126.0,28.0,1.0,9.0,18.0,5.0,1.0,38.0,1.0,2.0,6.0,1.0,14.0,5.0,5.0,0.261,0.302,0.563,8.48,0.362,0.193,2.08,0.079,0.039,8.79,2.16,0.231,0.135,0.442,1.33,0.43,日本ハム,2015
渡邉諒,0.242,60.0,183.0,161.0,39.0,7.0,14.0,17.0,7.0,0.0,67.0,0.0,1.0,11.0,2.0,43.0,8.0,7.0,0.297,0.416,0.713,18.6,0.436,0.238,3.64,0.174,0.055,19.0,3.72,0.267,0.248,0.628,1.75,0.26,日本ハム,2015
森本龍弥,0.111,5.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.2,0.111,0.311,-0.34,0.237,0.118,-1.03,0.0,0.089,-0.27,-0.81,0.167,0.0,0.222,0.0,0.0,日本ハム,2015
淺間大基,0.239,31.0,99.0,88.0,21.0,3.0,7.0,11.0,6.0,0.0,36.0,1.0,1.0,10.0,1.0,18.0,0.0,2.0,0.323,0.409,0.732,11.42,0.46,0.248,4.41,0.17,0.085,11.33,4.37,0.269,0.284,0.671,1.5,0.56,日本ハム,2015
