player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
清田育宏,0.226,96.0,303.0,261.0,59.0,2.0,27.0,18.0,10.0,1.0,77.0,2.0,2.0,32.0,0.0,63.0,6.0,8.0,0.306,0.295,0.601,23.38,0.405,0.212,2.84,0.069,0.08,24.53,2.98,0.277,0.192,0.514,2.0,0.51,ロッテ,2013
根元俊一,0.186,28.0,45.0,43.0,8.0,0.0,3.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.182,0.233,0.414,1.18,0.259,0.14,0.86,0.047,-0.004,1.56,1.14,0.296,0.047,0.286,1.0,0.0,ロッテ,2013
サブロー,0.25,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.5,0.75,0.5,0.417,0.238,4.46,0.25,0.0,0.43,3.87,1.0,0.25,0.667,0.0,0.0,ロッテ,2013
荻野貴司,0.287,78.0,351.0,317.0,91.0,2.0,25.0,52.0,15.0,3.0,118.0,6.0,20.0,13.0,9.0,25.0,9.0,6.0,0.33,0.372,0.703,41.01,0.454,0.242,4.43,0.085,0.043,40.17,4.34,0.295,0.17,0.647,3.64,0.52,ロッテ,2013
伊志嶺翔大,0.283,18.0,57.0,46.0,13.0,0.0,2.0,8.0,2.0,0.0,15.0,2.0,1.0,6.0,2.0,10.0,3.0,0.0,0.389,0.326,0.715,6.41,0.498,0.257,4.55,0.043,0.106,6.27,4.46,0.333,0.152,0.629,0.0,0.6,ロッテ,2013
井口資仁,0.244,65.0,144.0,123.0,30.0,2.0,15.0,9.0,7.0,0.0,43.0,0.0,0.0,19.0,0.0,27.0,0.0,4.0,0.34,0.35,0.69,15.12,0.457,0.241,4.12,0.106,0.096,15.46,4.22,0.292,0.26,0.639,0.0,0.7,ロッテ,2013
今江敏晃,0.287,98.0,400.0,373.0,107.0,1.0,38.0,40.0,18.0,4.0,136.0,2.0,2.0,16.0,9.0,35.0,0.0,17.0,0.33,0.365,0.695,40.52,0.452,0.24,3.81,0.078,0.043,38.92,3.66,0.313,0.121,0.565,1.33,0.46,ロッテ,2013
福浦和也,0.21,82.0,196.0,181.0,38.0,1.0,11.0,6.0,4.0,0.0,45.0,0.0,0.0,10.0,2.0,34.0,0.0,4.0,0.256,0.249,0.505,9.94,0.339,0.178,1.8,0.039,0.046,10.93,1.98,0.25,0.094,0.388,0.0,0.29,ロッテ,2013
大松尚逸,0.224,18.0,53.0,49.0,11.0,0.0,5.0,5.0,3.0,0.0,14.0,0.0,0.0,3.0,0.0,12.0,0.0,2.0,0.264,0.286,0.55,3.06,0.359,0.19,2.02,0.061,0.04,3.29,2.17,0.289,0.122,0.425,0.0,0.25,ロッテ,2013
里崎智也,0.243,17.0,41.0,37.0,9.0,0.0,4.0,3.0,2.0,0.0,11.0,0.0,0.0,3.0,1.0,6.0,0.0,1.0,0.317,0.297,0.614,3.45,0.416,0.217,3.21,0.054,0.074,3.36,3.13,0.29,0.135,0.517,0.0,0.5,ロッテ,2013
