player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
中井大介,0.248,79.0,183.0,161.0,40.0,3.0,7.0,24.0,4.0,0.0,53.0,1.0,2.0,18.0,0.0,34.0,3.0,9.0,0.322,0.329,0.651,15.47,0.432,0.227,3.09,0.081,0.074,15.86,3.17,0.289,0.199,0.55,2.4,0.53,DeNA,2019
桑原将志,0.261,127.0,421.0,379.0,99.0,9.0,26.0,57.0,24.0,5.0,160.0,3.0,17.0,32.0,3.0,71.0,7.0,3.0,0.324,0.422,0.746,55.12,0.464,0.251,5.08,0.161,0.062,53.25,4.91,0.294,0.282,0.731,11.77,0.45,DeNA,2019
ロペス,0.288,110.0,459.0,441.0,127.0,26.0,77.0,46.0,23.0,0.0,228.0,0.0,0.0,16.0,1.0,58.0,0.0,12.0,0.314,0.517,0.831,67.14,0.486,0.27,5.54,0.229,0.026,65.9,5.44,0.282,0.265,0.752,0.0,0.28,DeNA,2019
梶谷隆幸,0.268,41.0,137.0,127.0,34.0,8.0,18.0,21.0,8.0,0.0,66.0,2.0,5.0,8.0,2.0,21.0,0.0,1.0,0.321,0.52,0.841,21.31,0.494,0.274,5.99,0.252,0.053,21.03,5.91,0.265,0.339,0.823,6.15,0.38,DeNA,2019
伊藤裕季也,0.288,21.0,57.0,52.0,15.0,4.0,7.0,7.0,4.0,0.0,31.0,0.0,0.0,3.0,1.0,17.0,0.0,1.0,0.333,0.596,0.929,9.97,0.532,0.299,6.91,0.308,0.045,10.03,6.94,0.344,0.365,0.921,0.0,0.18,DeNA,2019
倉本寿彦,0.232,85.0,235.0,228.0,53.0,1.0,14.0,11.0,7.0,0.0,63.0,2.0,1.0,6.0,0.0,51.0,0.0,5.0,0.251,0.276,0.527,12.53,0.343,0.182,1.85,0.044,0.019,12.92,1.91,0.294,0.066,0.374,1.0,0.12,DeNA,2019
石川雄洋,0.23,41.0,91.0,74.0,17.0,0.0,7.0,10.0,1.0,0.0,18.0,3.0,5.0,11.0,0.0,19.0,4.0,1.0,0.322,0.243,0.565,6.79,0.403,0.206,2.74,0.014,0.092,7.65,3.08,0.279,0.189,0.508,0.0,0.58,DeNA,2019
神里和毅,0.251,86.0,273.0,247.0,62.0,5.0,21.0,31.0,14.0,3.0,97.0,9.0,15.0,19.0,3.0,68.0,4.0,4.0,0.312,0.393,0.705,29.59,0.443,0.239,3.95,0.142,0.061,29.1,3.89,0.32,0.243,0.631,7.5,0.28,DeNA,2019
大和,0.244,113.0,435.0,394.0,96.0,2.0,27.0,54.0,24.0,3.0,132.0,6.0,10.0,24.0,5.0,73.0,9.0,0.0,0.293,0.335,0.628,40.76,0.405,0.216,3.48,0.091,0.05,40.5,3.46,0.284,0.162,0.543,3.33,0.33,DeNA,2019
戸柱恭孝,0.179,25.0,59.0,56.0,10.0,1.0,6.0,5.0,2.0,0.0,15.0,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.207,0.268,0.475,1.58,0.296,0.16,0.85,0.089,0.028,1.78,0.96,0.191,0.125,0.347,0.0,0.22,DeNA,2019
筒香嘉智,0.295,139.0,580.0,495.0,146.0,38.0,89.0,77.0,33.0,1.0,295.0,0.0,0.0,80.0,2.0,107.0,0.0,10.0,0.393,0.596,0.989,111.73,0.592,0.326,8.33,0.301,0.098,108.91,8.12,0.306,0.463,1.05,0.0,0.75,DeNA,2019
伊藤光,0.195,47.0,151.0,128.0,25.0,1.0,11.0,12.0,5.0,0.0,33.0,1.0,1.0,18.0,3.0,29.0,0.0,5.0,0.305,0.258,0.562,9.87,0.391,0.202,2.4,0.063,0.109,10.93,2.66,0.24,0.203,0.495,1.0,0.62,DeNA,2019
柴田竜拓,0.219,113.0,265.0,224.0,49.0,3.0,13.0,32.0,6.0,0.0,64.0,1.0,2.0,30.0,5.0,45.0,6.0,3.0,0.324,0.286,0.61,23.05,0.42,0.217,3.36,0.067,0.106,23.42,3.42,0.253,0.205,0.559,2.4,0.67,DeNA,2019
乙坂智,0.204,73.0,109.0,93.0,19.0,0.0,7.0,16.0,2.0,0.0,21.0,3.0,3.0,12.0,0.0,22.0,2.0,0.0,0.29,0.226,0.516,6.55,0.365,0.187,2.18,0.022,0.085,7.49,2.5,0.253,0.151,0.429,0.0,0.55,DeNA,2019
楠本泰史,0.205,56.0,82.0,73.0,15.0,0.0,2.0,4.0,3.0,0.0,18.0,1.0,2.0,6.0,3.0,19.0,0.0,0.0,0.293,0.247,0.539,5.74,0.375,0.193,2.62,0.041,0.087,5.89,2.7,0.278,0.137,0.475,0.0,0.32,DeNA,2019
山下幸輝,0.222,21.0,65.0,63.0,14.0,1.0,3.0,3.0,2.0,0.0,19.0,0.0,1.0,0.0,0.0,13.0,2.0,1.0,0.222,0.302,0.524,3.7,0.323,0.175,1.92,0.079,0.0,3.76,1.95,0.255,0.095,0.4,1.0,0.0,DeNA,2019
嶺井博希,0.177,91.0,230.0,209.0,37.0,5.0,25.0,10.0,7.0,0.0,59.0,0.0,0.0,6.0,8.0,56.0,6.0,9.0,0.228,0.282,0.51,9.56,0.322,0.173,1.37,0.105,0.051,10.67,1.53,0.206,0.134,0.403,0.0,0.11,DeNA,2019
飛雄馬,0.143,4.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.25,0.143,0.393,-0.14,0.298,0.148,-0.53,0.0,0.107,-0.04,-0.15,0.25,0.0,0.143,0.0,0.33,DeNA,2019
佐野恵太,0.23,73.0,130.0,126.0,29.0,5.0,14.0,6.0,4.0,0.0,48.0,0.0,1.0,3.0,0.0,26.0,0.0,3.0,0.246,0.381,0.627,11.0,0.373,0.206,2.94,0.151,0.016,11.6,3.1,0.25,0.183,0.52,1.67,0.12,DeNA,2019
山本祐大,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.74,2.333,1.45,4.46,3.0,0.0,1.44,4.25,0.0,3.0,0.5,0.0,0.0,DeNA,2019
宮﨑敏郎,0.318,142.0,590.0,551.0,175.0,28.0,71.0,71.0,34.0,0.0,293.0,0.0,0.0,38.0,1.0,45.0,0.0,16.0,0.363,0.532,0.894,98.73,0.54,0.296,6.8,0.214,0.045,94.17,6.49,0.308,0.283,0.847,0.0,0.84,DeNA,2019
細川成也,0.222,11.0,22.0,18.0,4.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,1.0,11.0,0.0,0.0,0.364,0.444,0.808,3.14,0.512,0.275,6.06,0.222,0.141,3.17,6.11,0.5,0.389,0.857,0.0,0.27,DeNA,2019
中川大志,0.228,47.0,62.0,57.0,13.0,2.0,7.0,3.0,4.0,0.0,23.0,0.0,0.0,5.0,0.0,21.0,0.0,3.0,0.29,0.404,0.694,5.75,0.425,0.232,3.3,0.175,0.062,5.72,3.29,0.324,0.263,0.596,0.0,0.24,DeNA,2019
関根大気,0.28,29.0,26.0,25.0,7.0,0.0,3.0,4.0,2.0,1.0,11.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.28,0.44,0.72,2.7,0.427,0.236,3.48,0.16,0.0,2.57,3.3,0.35,0.16,0.55,0.0,0.0,DeNA,2019
百瀬大騎,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,-2.92,0.0,0.0,-0.1,-2.7,0.0,0.0,0.0,0.0,0.0,DeNA,2019
西森将司,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,-2.77,0.0,0.0,-0.28,-2.52,0.0,0.0,0.0,0.0,0.0,DeNA,2019
ソト,0.31,107.0,459.0,416.0,129.0,41.0,95.0,74.0,16.0,0.0,268.0,1.0,0.0,29.0,9.0,100.0,0.0,5.0,0.364,0.644,1.008,92.59,0.579,0.325,8.39,0.334,0.054,92.35,8.37,0.314,0.401,1.041,0.0,0.29,DeNA,2019
