player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
吉持亮汰,0.161,21.0,37.0,31.0,5.0,0.0,1.0,6.0,0.0,1.0,7.0,1.0,1.0,3.0,0.0,6.0,3.0,0.0,0.235,0.226,0.461,1.46,0.311,0.162,1.32,0.065,0.074,1.65,1.49,0.179,0.161,0.37,0.0,0.5,楽天,2017
岡島豪郎,0.19,108.0,241.0,216.0,41.0,3.0,15.0,16.0,10.0,1.0,62.0,1.0,1.0,22.0,0.0,54.0,3.0,4.0,0.265,0.287,0.552,15.28,0.36,0.191,2.25,0.097,0.075,15.77,2.33,0.235,0.199,0.467,1.5,0.41,楽天,2017
茂木栄五郎,0.247,100.0,413.0,361.0,89.0,7.0,24.0,42.0,12.0,2.0,126.0,4.0,12.0,42.0,2.0,83.0,7.0,3.0,0.328,0.349,0.677,44.84,0.444,0.235,4.22,0.102,0.081,45.04,4.24,0.294,0.241,0.638,8.84,0.51,楽天,2017
島井寛仁,0.0,49.0,9.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,-1.43,0.0,0.0,-2.96,0.0,0.0,-1.09,-2.26,0.0,0.333,0.231,0.0,0.0,楽天,2017
藤田一也,0.266,90.0,289.0,248.0,66.0,4.0,16.0,19.0,10.0,1.0,90.0,3.0,0.0,18.0,4.0,15.0,17.0,4.0,0.324,0.363,0.686,29.47,0.444,0.236,3.83,0.097,0.057,29.46,3.82,0.25,0.157,0.577,0.0,1.2,楽天,2017
松井稼頭央,0.211,44.0,83.0,76.0,16.0,2.0,10.0,6.0,2.0,1.0,26.0,1.0,0.0,6.0,1.0,23.0,0.0,1.0,0.277,0.342,0.619,6.7,0.391,0.21,2.92,0.132,0.067,6.97,3.04,0.275,0.197,0.516,0.0,0.26,楽天,2017
今江年晶,0.276,127.0,465.0,421.0,116.0,10.0,49.0,44.0,17.0,2.0,167.0,3.0,0.0,32.0,7.0,76.0,0.0,19.0,0.334,0.397,0.731,50.76,0.466,0.249,4.14,0.121,0.059,50.46,4.12,0.313,0.19,0.621,0.0,0.42,楽天,2017
オコエ瑠偉,0.198,44.0,117.0,111.0,22.0,2.0,6.0,13.0,7.0,1.0,37.0,3.0,2.0,2.0,1.0,23.0,3.0,3.0,0.219,0.333,0.553,6.01,0.33,0.182,1.66,0.135,0.021,6.2,1.71,0.225,0.144,0.411,2.0,0.09,楽天,2017
聖澤諒,0.194,27.0,69.0,62.0,12.0,0.0,2.0,4.0,1.0,0.0,13.0,0.0,1.0,4.0,1.0,18.0,2.0,1.0,0.254,0.21,0.463,2.95,0.324,0.167,1.51,0.016,0.06,3.17,1.61,0.261,0.097,0.373,0.0,0.22,楽天,2017
福田将儀,0.143,9.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.143,0.143,0.286,0.09,0.19,0.1,0.4,0.0,0.0,0.13,0.59,0.167,0.143,0.333,0.0,0.0,楽天,2017
田中和基,0.265,105.0,465.0,423.0,112.0,18.0,45.0,67.0,11.0,1.0,179.0,6.0,21.0,37.0,0.0,101.0,4.0,4.0,0.323,0.423,0.746,60.31,0.464,0.251,5.0,0.158,0.058,60.57,5.02,0.304,0.281,0.72,19.38,0.37,楽天,2017
小関翔太,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.125,0.0,0.125,-0.37,0.125,0.056,-1.25,0.0,0.125,-0.27,-0.91,0.0,0.143,0.143,0.0,0.33,楽天,2017
枡田慎太郎,0.177,33.0,70.0,62.0,11.0,3.0,13.0,7.0,4.0,0.0,24.0,0.0,0.0,6.0,1.0,14.0,0.0,2.0,0.257,0.387,0.644,5.91,0.386,0.212,2.95,0.21,0.08,6.42,3.21,0.174,0.306,0.585,0.0,0.43,楽天,2017
銀次,0.276,139.0,552.0,492.0,136.0,5.0,48.0,45.0,16.0,5.0,177.0,1.0,1.0,48.0,4.0,47.0,6.0,7.0,0.344,0.36,0.704,63.56,0.464,0.245,4.61,0.083,0.068,62.16,4.51,0.292,0.181,0.629,1.67,1.02,楽天,2017
島内宏明,0.292,103.0,453.0,394.0,115.0,11.0,53.0,53.0,16.0,3.0,170.0,5.0,11.0,47.0,6.0,45.0,3.0,10.0,0.373,0.431,0.805,64.3,0.517,0.276,5.79,0.14,0.081,63.44,5.71,0.302,0.274,0.779,11.0,1.04,楽天,2017
内田靖人,0.198,58.0,193.0,177.0,35.0,12.0,25.0,16.0,6.0,0.0,77.0,1.0,0.0,14.0,1.0,66.0,0.0,4.0,0.259,0.435,0.694,18.94,0.404,0.225,3.46,0.237,0.061,20.46,3.73,0.23,0.311,0.619,0.0,0.21,楽天,2017
嶋基宏,0.206,113.0,361.0,315.0,65.0,0.0,21.0,21.0,12.0,1.0,79.0,3.0,2.0,30.0,1.0,89.0,15.0,3.0,0.277,0.251,0.528,21.46,0.361,0.188,2.14,0.044,0.071,21.81,2.17,0.27,0.137,0.426,0.0,0.34,楽天,2017
下妻貴寛,0.1,8.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.1,0.1,0.2,-0.38,0.133,0.07,-1.04,0.0,0.0,-0.31,-0.84,0.167,0.0,0.111,0.0,0.0,楽天,2017
ウィーラー,0.269,106.0,413.0,368.0,99.0,15.0,58.0,36.0,15.0,0.0,159.0,1.0,3.0,33.0,7.0,91.0,0.0,13.0,0.337,0.432,0.769,51.79,0.481,0.259,4.86,0.163,0.068,52.55,4.93,0.315,0.258,0.71,5.0,0.36,楽天,2017
足立祐一,0.111,20.0,20.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.158,0.111,0.269,-0.59,0.195,0.099,-0.89,0.0,0.047,-0.46,-0.69,0.133,0.056,0.176,0.0,0.25,楽天,2017
伊東亮大,0.273,8.0,23.0,22.0,6.0,2.0,2.0,2.0,1.0,0.0,13.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.304,0.591,0.895,3.77,0.501,0.285,5.98,0.318,0.032,3.77,5.99,0.267,0.364,0.882,1.33,0.0,楽天,2017
伊志嶺忠,0.071,14.0,14.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.071,0.143,0.214,-0.58,0.119,0.068,-1.19,0.071,0.0,-0.51,-1.06,0.143,0.071,0.154,0.0,0.0,楽天,2017
アマダー,0.269,62.0,234.0,212.0,57.0,20.0,42.0,27.0,6.0,0.0,123.0,0.0,1.0,22.0,0.0,57.0,0.0,8.0,0.338,0.58,0.918,38.61,0.531,0.297,6.4,0.311,0.069,38.73,6.42,0.274,0.42,0.896,1.9,0.39,楽天,2017
フェルナンド,0.188,11.0,16.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.188,0.188,0.375,0.22,0.25,0.131,0.46,0.0,0.0,0.29,0.6,0.273,0.0,0.231,0.0,0.0,楽天,2017
ペゲーロ,0.233,88.0,348.0,309.0,72.0,17.0,44.0,36.0,9.0,0.0,132.0,0.0,1.0,36.0,2.0,120.0,0.0,8.0,0.316,0.427,0.743,40.93,0.458,0.249,4.49,0.194,0.083,41.55,4.56,0.318,0.314,0.698,1.89,0.3,楽天,2017
西田哲朗,0.136,22.0,24.0,22.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.208,0.136,0.345,0.2,0.254,0.128,0.28,0.0,0.072,0.39,0.55,0.25,0.091,0.263,0.0,0.2,楽天,2017
中川大志,0.118,23.0,36.0,34.0,4.0,0.0,4.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.167,0.176,0.343,0.17,0.225,0.119,0.15,0.059,0.049,0.33,0.3,0.174,0.088,0.267,0.0,0.09,楽天,2017
三好匠,0.104,70.0,54.0,48.0,5.0,0.0,0.0,5.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,15.0,3.0,2.0,0.157,0.146,0.303,-1.26,0.205,0.107,-0.7,0.042,0.053,-0.87,-0.48,0.139,0.083,0.196,0.0,0.2,楽天,2017
北川倫太郎,0.215,31.0,86.0,79.0,17.0,0.0,4.0,8.0,3.0,0.0,20.0,1.0,3.0,6.0,0.0,19.0,0.0,2.0,0.267,0.253,0.521,4.92,0.352,0.184,2.01,0.038,0.052,5.32,2.18,0.279,0.139,0.431,0.0,0.32,楽天,2017
堀内謙伍,0.174,12.0,24.0,23.0,4.0,0.0,2.0,3.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.208,0.261,0.469,1.26,0.295,0.159,1.79,0.087,0.034,1.34,1.9,0.182,0.174,0.421,0.0,1.0,楽天,2017
村林一輝,0.114,28.0,49.0,44.0,5.0,0.0,2.0,3.0,1.0,0.0,6.0,1.0,0.0,3.0,0.0,12.0,2.0,2.0,0.17,0.136,0.307,-1.15,0.216,0.111,-0.71,0.023,0.057,-0.85,-0.52,0.147,0.068,0.19,0.0,0.25,楽天,2017
クルーズ,0.162,13.0,37.0,37.0,6.0,0.0,2.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.162,0.216,0.378,0.19,0.234,0.127,0.16,0.054,0.0,0.25,0.21,0.182,0.054,0.25,0.0,0.0,楽天,2017
細川亨,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,-2.81,0.0,0.0,-0.19,-2.57,0.0,0.0,0.0,0.0,0.0,楽天,2017
石原彪,0.2,4.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.4,0.29,0.267,0.14,1.96,0.0,0.0,0.3,2.03,0.333,0.2,0.5,0.0,0.0,楽天,2017
八百板卓丸,0.184,27.0,45.0,38.0,7.0,0.0,0.0,6.0,1.0,0.0,8.0,1.0,1.0,4.0,1.0,12.0,2.0,1.0,0.279,0.211,0.49,1.93,0.349,0.178,1.49,0.026,0.095,2.1,1.62,0.25,0.132,0.394,0.0,0.33,楽天,2017
