player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
山口俊,2.86,19.0,11.0,5.0,0.0,0.0,0.0,5.0,0.688,570.0,138.2,112.0,10.0,44.0,4.0,121.0,7.85,48.0,44.0,3.0,0.0,1.13,3.35,2.75,1.19,0.773,DeNA,2013
小林寛,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,2.33,3.12,1.5,1.67,1.0,DeNA,2013
吉川輝昭,7.43,21.0,2.0,2.0,0.0,2.0,4.0,0.0,0.5,132.0,26.2,39.0,7.0,15.0,0.0,13.0,4.39,23.0,22.0,0.0,0.0,2.03,7.13,0.87,1.05,0.681,DeNA,2013
小林太志,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,1.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,1.33,6.12,1.0,0.67,0.667,DeNA,2013
井納翔一,3.54,24.0,6.0,3.0,1.0,8.0,10.0,0.0,0.667,256.0,61.0,60.0,5.0,16.0,2.0,44.0,6.49,27.0,24.0,0.0,0.0,1.25,3.53,2.75,0.98,0.74,DeNA,2013
加賀繁,8.1,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,10.0,14.0,2.0,0.0,0.0,9.0,8.1,9.0,9.0,0.0,0.0,1.4,3.92,2.86,0.9,0.417,DeNA,2013
三嶋一輝,3.97,60.0,7.0,2.0,0.0,15.0,22.0,0.0,0.778,292.0,68.0,61.0,8.0,31.0,2.0,82.0,10.85,30.0,30.0,0.0,0.0,1.35,3.38,2.65,1.66,0.744,DeNA,2013
三浦大輔,11.05,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,14.2,29.0,3.0,4.0,0.0,14.0,8.59,18.0,18.0,0.0,0.0,2.25,4.69,3.5,1.23,0.5,DeNA,2013
藤江均,4.7,16.0,1.0,1.0,0.0,1.0,2.0,0.0,0.5,73.0,15.1,19.0,3.0,6.0,0.0,14.0,8.22,12.0,8.0,0.0,0.0,1.63,5.01,2.33,1.3,0.773,DeNA,2013
須田幸太,7.59,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,44.0,10.2,10.0,3.0,3.0,0.0,4.0,3.38,9.0,9.0,0.0,0.0,1.22,6.59,1.33,0.66,0.4,DeNA,2013
加賀美希昇,5.4,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,21.2,27.0,4.0,9.0,1.0,18.0,7.48,13.0,13.0,0.0,0.0,1.66,5.24,2.0,1.25,0.727,DeNA,2013
高崎健太郎,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,6.12,0.0,1.0,0.4,DeNA,2013
林昌範,7.23,24.0,1.0,1.0,0.0,4.0,5.0,0.0,0.5,89.0,18.2,26.0,1.0,6.0,0.0,10.0,4.82,15.0,15.0,0.0,0.0,1.71,3.55,1.67,0.86,0.548,DeNA,2013
菊地和正,27.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,42.12,1.71,0.0,0.743,DeNA,2013
篠原貴行,4.91,50.0,1.0,3.0,0.0,16.0,17.0,0.0,0.25,105.0,22.0,25.0,2.0,12.0,3.0,12.0,4.91,14.0,12.0,0.0,0.0,1.68,4.98,1.0,1.09,0.737,DeNA,2013
牛田成樹,6.43,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,10.0,1.0,5.0,0.0,10.0,12.86,5.0,5.0,0.0,0.0,2.14,4.26,2.0,2.14,0.714,DeNA,2013
神内靖,8.1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,49.0,10.0,10.0,2.0,9.0,1.0,8.0,7.2,9.0,9.0,0.0,0.0,1.9,7.12,0.89,1.7,0.611,DeNA,2013
大原慎司,4.97,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,12.2,15.0,4.0,6.0,2.0,14.0,9.95,7.0,7.0,0.0,0.0,1.66,6.67,2.33,1.58,0.842,DeNA,2013
