player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
小林寛,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,2.33,3.12,1.5,1.67,1.0,DeNA,2017
水野滉也,5.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,4.2,5.0,0.0,2.0,1.0,5.0,9.64,3.0,3.0,0.0,0.0,1.5,2.91,2.5,1.5,0.625,DeNA,2017
石田健大,4.97,23.0,3.0,7.0,0.0,0.0,2.0,0.0,0.3,408.0,92.1,95.0,16.0,34.0,5.0,87.0,8.48,62.0,51.0,0.0,0.0,1.4,4.63,2.56,1.31,0.703,DeNA,2017
井納翔一,3.54,24.0,6.0,3.0,1.0,8.0,10.0,0.0,0.667,256.0,61.0,60.0,5.0,16.0,2.0,44.0,6.49,27.0,24.0,0.0,0.0,1.25,3.53,2.75,0.98,0.74,DeNA,2017
加賀繁,8.1,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,10.0,14.0,2.0,0.0,0.0,9.0,8.1,9.0,9.0,0.0,0.0,1.4,3.92,2.86,0.9,0.417,DeNA,2017
三嶋一輝,3.97,60.0,7.0,2.0,0.0,15.0,22.0,0.0,0.778,292.0,68.0,61.0,8.0,31.0,2.0,82.0,10.85,30.0,30.0,0.0,0.0,1.35,3.38,2.65,1.66,0.744,DeNA,2017
山﨑康晃,2.72,57.0,2.0,4.0,37.0,3.0,5.0,0.0,0.333,226.0,56.1,40.0,5.0,18.0,1.0,63.0,10.07,18.0,17.0,0.0,0.0,1.03,2.89,3.5,1.44,0.778,DeNA,2017
須田幸太,7.59,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,44.0,10.2,10.0,3.0,3.0,0.0,4.0,3.38,9.0,9.0,0.0,0.0,1.22,6.59,1.33,0.66,0.4,DeNA,2017
今永昇太,6.8,23.0,4.0,11.0,0.0,4.0,5.0,1.0,0.267,402.0,84.2,108.0,18.0,38.0,4.0,80.0,8.5,77.0,64.0,0.0,0.0,1.72,5.27,2.11,1.39,0.652,DeNA,2017
高崎健太郎,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,6.12,0.0,1.0,0.4,DeNA,2017
林昌範,7.23,24.0,1.0,1.0,0.0,4.0,5.0,0.0,0.5,89.0,18.2,26.0,1.0,6.0,0.0,10.0,4.82,15.0,15.0,0.0,0.0,1.71,3.55,1.67,0.86,0.548,DeNA,2017
濵口遥大,3.9,19.0,4.0,5.0,0.0,1.0,1.0,0.0,0.444,416.0,94.2,92.0,9.0,48.0,3.0,97.0,9.22,42.0,41.0,0.0,0.0,1.48,3.86,2.02,1.53,0.761,DeNA,2017
