player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
武内久士,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,7.0,0.0,2.0,0.0,1.0,2.25,4.0,4.0,0.0,0.0,2.25,4.12,0.5,0.75,0.556,広島,2011
篠田純平,4.7,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.429,223.0,51.2,61.0,5.0,14.0,1.0,24.0,4.18,29.0,27.0,0.0,0.0,1.45,4.32,1.71,0.74,0.69,広島,2011
今村猛,5.17,43.0,3.0,2.0,1.0,13.0,16.0,0.0,0.6,173.0,38.1,37.0,5.0,21.0,1.0,35.0,8.22,26.0,22.0,0.0,0.0,1.51,4.63,1.67,1.46,0.685,広島,2011
大竹寛,3.37,25.0,10.0,10.0,0.0,0.0,0.0,1.0,0.5,675.0,163.0,152.0,13.0,49.0,4.0,100.0,5.52,64.0,61.0,0.0,0.0,1.23,3.89,2.04,0.91,0.75,広島,2011
前田健太,2.09,29.0,15.0,8.0,0.0,0.0,0.0,5.0,0.652,821.0,206.1,168.0,5.0,41.0,6.0,175.0,7.63,49.0,48.0,0.0,0.0,1.01,2.41,4.27,1.05,0.795,広島,2011
上野弘文,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.5,6.12,0.0,1.0,0.571,広島,2011
永川勝浩,4.82,22.0,2.0,0.0,0.0,5.0,7.0,0.0,1.0,81.0,18.2,19.0,2.0,5.0,1.0,13.0,6.27,11.0,10.0,0.0,0.0,1.29,4.08,2.6,0.96,0.652,広島,2011
齊藤悠葵,5.2,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.4,123.0,27.2,24.0,2.0,16.0,1.0,13.0,4.23,17.0,16.0,0.0,0.0,1.45,4.96,0.81,1.05,0.641,広島,2011
中村恭平,7.53,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,14.1,20.0,0.0,14.0,0.0,11.0,6.91,12.0,12.0,0.0,0.0,2.37,4.31,0.79,1.74,0.647,広島,2011
横山竜士,8.1,6.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,34.0,6.2,12.0,2.0,3.0,1.0,3.0,4.05,6.0,6.0,0.0,0.0,2.25,7.92,1.0,0.9,0.714,広島,2011
