player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
山口俊,2.86,19.0,11.0,5.0,0.0,0.0,0.0,5.0,0.688,570.0,138.2,112.0,10.0,44.0,4.0,121.0,7.85,48.0,44.0,3.0,0.0,1.13,3.35,2.75,1.19,0.773,DeNA,2014
小林寛,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,2.33,3.12,1.5,1.67,1.0,DeNA,2014
小林太志,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,1.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,1.33,6.12,1.0,0.67,0.667,DeNA,2014
井納翔一,3.54,24.0,6.0,3.0,1.0,8.0,10.0,0.0,0.667,256.0,61.0,60.0,5.0,16.0,2.0,44.0,6.49,27.0,24.0,0.0,0.0,1.25,3.53,2.75,0.98,0.74,DeNA,2014
加賀繁,8.1,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,10.0,14.0,2.0,0.0,0.0,9.0,8.1,9.0,9.0,0.0,0.0,1.4,3.92,2.86,0.9,0.417,DeNA,2014
三嶋一輝,3.97,60.0,7.0,2.0,0.0,15.0,22.0,0.0,0.778,292.0,68.0,61.0,8.0,31.0,2.0,82.0,10.85,30.0,30.0,0.0,0.0,1.35,3.38,2.65,1.66,0.744,DeNA,2014
三浦大輔,11.05,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,14.2,29.0,3.0,4.0,0.0,14.0,8.59,18.0,18.0,0.0,0.0,2.25,4.69,3.5,1.23,0.5,DeNA,2014
藤江均,4.7,16.0,1.0,1.0,0.0,1.0,2.0,0.0,0.5,73.0,15.1,19.0,3.0,6.0,0.0,14.0,8.22,12.0,8.0,0.0,0.0,1.63,5.01,2.33,1.3,0.773,DeNA,2014
須田幸太,7.59,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,44.0,10.2,10.0,3.0,3.0,0.0,4.0,3.38,9.0,9.0,0.0,0.0,1.22,6.59,1.33,0.66,0.4,DeNA,2014
加賀美希昇,5.4,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,21.2,27.0,4.0,9.0,1.0,18.0,7.48,13.0,13.0,0.0,0.0,1.66,5.24,2.0,1.25,0.727,DeNA,2014
