player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
寺原隼人,2.39,21.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,123.0,26.1,25.0,1.0,18.0,3.0,20.0,6.84,8.0,7.0,0.0,0.0,1.63,4.49,1.11,1.44,0.867,ソフトバンク,2013
二保旭,5.34,35.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,144.0,30.1,33.0,3.0,19.0,6.0,17.0,5.04,19.0,18.0,0.0,0.0,1.71,5.66,0.89,1.19,0.727,ソフトバンク,2013
オセゲラ,9.75,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58.0,12.0,19.0,1.0,5.0,0.0,7.0,5.25,13.0,13.0,0.0,0.0,2.0,4.29,1.4,1.0,0.478,ソフトバンク,2013
東浜巨,3.32,17.0,7.0,5.0,0.0,0.0,0.0,2.0,0.583,425.0,103.0,91.0,15.0,32.0,3.0,83.0,7.25,42.0,38.0,0.0,0.0,1.19,4.42,2.59,1.12,0.793,ソフトバンク,2013
大場翔太,3.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.2,7.0,1.0,2.0,0.0,6.0,7.04,3.0,3.0,0.0,0.0,1.17,4.03,3.0,1.04,0.75,ソフトバンク,2013
新垣渚,5.56,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,106.0,22.2,28.0,7.0,12.0,2.0,13.0,5.16,14.0,14.0,0.0,0.0,1.76,7.84,1.08,1.1,0.8,ソフトバンク,2013
森福允彦,2.0,50.0,2.0,1.0,0.0,16.0,18.0,0.0,0.667,105.0,27.0,23.0,1.0,2.0,3.0,23.0,7.67,7.0,6.0,0.0,0.0,0.93,2.45,11.5,0.93,0.815,ソフトバンク,2013
巽真悟,8.31,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,13.0,15.0,3.0,8.0,0.0,8.0,5.54,12.0,12.0,0.0,0.0,1.77,6.74,1.0,1.23,0.55,ソフトバンク,2013
岩嵜翔,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.12,4.13,1.0,0.877,ソフトバンク,2013
ファルケンボーグ,2.04,41.0,0.0,4.0,10.0,9.0,9.0,0.0,0.0,153.0,39.2,17.0,4.0,16.0,3.0,49.0,11.12,10.0,9.0,0.0,0.0,0.83,3.4,3.06,1.64,0.844,ソフトバンク,2013
川原弘之,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,8.79,0.5,1.0,0.0,ソフトバンク,2013
