player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
後藤光尊,0.243,69.0,271.0,255.0,62.0,3.0,16.0,17.0,9.0,0.0,80.0,4.0,1.0,11.0,3.0,41.0,1.0,7.0,0.281,0.314,0.595,19.24,0.386,0.205,2.52,0.071,0.038,19.49,2.55,0.277,0.102,0.446,1.5,0.27,オリックス,2010
山崎浩司,0.189,35.0,44.0,37.0,7.0,0.0,1.0,6.0,1.0,1.0,10.0,1.0,1.0,4.0,0.0,7.0,3.0,0.0,0.268,0.27,0.539,2.75,0.358,0.188,2.18,0.081,0.079,2.84,2.26,0.212,0.189,0.452,0.0,0.57,オリックス,2010
一輝,0.229,16.0,53.0,48.0,11.0,0.0,1.0,6.0,0.0,2.0,15.0,0.0,1.0,3.0,0.0,6.0,2.0,2.0,0.275,0.313,0.587,3.75,0.379,0.202,2.47,0.083,0.045,3.74,2.46,0.25,0.167,0.487,0.0,0.5,オリックス,2010
赤田将吾,0.139,26.0,76.0,72.0,10.0,1.0,5.0,8.0,1.0,2.0,18.0,0.0,1.0,4.0,0.0,22.0,0.0,0.0,0.184,0.25,0.434,2.53,0.268,0.145,1.1,0.111,0.045,3.02,1.32,0.184,0.181,0.371,1.0,0.18,オリックス,2010
バイナム,0.138,16.0,29.0,29.0,4.0,0.0,1.0,5.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.138,0.207,0.345,0.05,0.207,0.114,0.05,0.069,0.0,0.12,0.13,0.2,0.069,0.24,0.0,0.0,オリックス,2010
大村直之,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-2.7,0.0,0.0,-0.18,-2.43,0.0,0.0,0.0,0.0,0.51,オリックス,2010
濱中治,0.143,4.0,14.0,14.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.143,0.214,0.357,0.08,0.214,0.118,0.18,0.071,0.0,0.11,0.25,0.2,0.071,0.25,0.0,0.0,オリックス,2010
坂口智隆,0.262,36.0,121.0,107.0,28.0,1.0,5.0,8.0,7.0,0.0,38.0,0.0,1.0,12.0,0.0,18.0,1.0,1.0,0.333,0.355,0.688,13.69,0.452,0.239,4.51,0.093,0.072,13.53,4.46,0.3,0.215,0.638,1.0,0.67,オリックス,2010
大引啓次,0.224,110.0,432.0,352.0,79.0,6.0,20.0,39.0,12.0,1.0,111.0,1.0,6.0,46.0,3.0,74.0,28.0,8.0,0.317,0.315,0.632,38.62,0.422,0.221,3.33,0.091,0.092,39.85,3.44,0.241,0.236,0.585,6.0,0.62,オリックス,2010
前田大輔,0.05,12.0,24.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.095,0.05,0.145,-0.99,0.112,0.055,-1.21,0.0,0.045,-0.79,-0.97,0.056,0.05,0.105,0.0,0.2,オリックス,2010
北川博敏,0.221,59.0,159.0,140.0,31.0,1.0,11.0,9.0,6.0,0.0,40.0,0.0,0.0,17.0,0.0,23.0,0.0,3.0,0.302,0.286,0.588,12.45,0.397,0.207,2.95,0.064,0.08,13.18,3.12,0.254,0.186,0.509,0.0,0.74,オリックス,2010
日高剛,0.239,52.0,122.0,117.0,28.0,1.0,8.0,4.0,5.0,1.0,38.0,0.0,0.0,3.0,0.0,33.0,1.0,1.0,0.256,0.325,0.581,9.22,0.364,0.196,2.71,0.085,0.017,9.37,2.75,0.318,0.111,0.456,0.0,0.09,オリックス,2010
ラロッカ,0.256,42.0,158.0,133.0,34.0,7.0,21.0,16.0,8.0,0.0,63.0,1.0,0.0,15.0,9.0,18.0,0.0,3.0,0.367,0.474,0.841,23.29,0.525,0.284,6.05,0.218,0.111,23.39,6.07,0.248,0.323,0.835,0.0,0.83,オリックス,2010
塩崎真,0.188,35.0,56.0,48.0,9.0,1.0,1.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,1.0,13.0,2.0,2.0,0.278,0.25,0.528,2.9,0.361,0.188,1.82,0.063,0.09,3.21,2.02,0.222,0.167,0.439,0.0,0.38,オリックス,2010
田口壮,0.273,62.0,239.0,198.0,54.0,0.0,15.0,27.0,10.0,0.0,64.0,1.0,3.0,15.0,3.0,36.0,23.0,5.0,0.333,0.323,0.657,22.4,0.441,0.231,3.5,0.051,0.061,21.27,3.32,0.292,0.136,0.56,0.0,0.42,オリックス,2010
下山真二,0.333,14.0,32.0,27.0,9.0,0.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,1.0,1.0,9.0,3.0,3.0,0.379,0.444,0.824,3.54,0.527,0.282,3.98,0.111,0.046,3.16,3.56,0.429,0.148,0.667,0.0,0.11,オリックス,2010
