player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
小椋真介,5.29,24.0,4.0,8.0,0.0,0.0,0.0,0.0,0.333,468.0,102.0,98.0,14.0,67.0,3.0,113.0,9.97,65.0,60.0,0.0,0.0,1.62,4.72,1.69,1.76,0.701,ソフトバンク,2010
高橋秀聡,13.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.1,6.0,1.0,1.0,0.0,3.0,8.1,5.0,5.0,0.0,0.0,2.1,6.12,3.0,1.2,0.333,ソフトバンク,2010
馬原孝浩,3.06,33.0,1.0,2.0,19.0,2.0,3.0,0.0,0.333,133.0,32.1,29.0,2.0,8.0,0.0,33.0,9.19,11.0,11.0,0.0,0.0,1.14,2.53,4.13,1.27,0.743,ソフトバンク,2010
大場翔太,3.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.2,7.0,1.0,2.0,0.0,6.0,7.04,3.0,3.0,0.0,0.0,1.17,4.03,3.0,1.04,0.75,ソフトバンク,2010
新垣渚,5.56,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,106.0,22.2,28.0,7.0,12.0,2.0,13.0,5.16,14.0,14.0,0.0,0.0,1.76,7.84,1.08,1.1,0.8,ソフトバンク,2010
森福允彦,2.0,50.0,2.0,1.0,0.0,16.0,18.0,0.0,0.667,105.0,27.0,23.0,1.0,2.0,3.0,23.0,7.67,7.0,6.0,0.0,0.0,0.93,2.45,11.5,0.93,0.815,ソフトバンク,2010
巽真悟,8.31,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,13.0,15.0,3.0,8.0,0.0,8.0,5.54,12.0,12.0,0.0,0.0,1.77,6.74,1.0,1.23,0.55,ソフトバンク,2010
和田毅,2.49,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0,47.0,34.0,1.0,8.0,0.0,34.0,6.51,13.0,13.0,0.0,0.0,0.89,2.46,4.25,0.89,0.707,ソフトバンク,2010
ファルケンボーグ,2.04,41.0,0.0,4.0,10.0,9.0,9.0,0.0,0.0,153.0,39.2,17.0,4.0,16.0,3.0,49.0,11.12,10.0,9.0,0.0,0.0,0.83,3.4,3.06,1.64,0.844,ソフトバンク,2010
川原弘之,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,8.79,0.5,1.0,0.0,ソフトバンク,2010
大隣憲司,14.73,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.2,9.0,3.0,1.0,0.0,1.0,2.45,6.0,6.0,0.0,0.0,2.73,14.03,1.0,0.55,0.571,ソフトバンク,2010
佐藤誠,6.56,25.0,1.0,1.0,0.0,2.0,3.0,0.0,0.5,110.0,23.1,35.0,5.0,8.0,0.0,14.0,5.4,18.0,17.0,0.0,0.0,1.84,5.73,1.75,0.94,0.684,ソフトバンク,2010
有馬翔,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,11.0,1.0,9.0,1.0,3.0,4.5,5.0,5.0,0.0,0.0,3.33,9.29,0.33,2.0,0.8,ソフトバンク,2010
山田大樹,3.68,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,7.1,7.0,1.0,4.0,0.0,4.0,4.91,3.0,3.0,0.0,0.0,1.5,5.44,1.0,1.09,0.8,ソフトバンク,2010
神内靖,5.47,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,101.0,24.2,22.0,3.0,4.0,1.0,24.0,8.76,15.0,15.0,0.0,0.0,1.05,3.36,6.0,1.14,0.5,ソフトバンク,2010
久米勇紀,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,4.0,0.0,7.0,0.0,1.0,3.0,6.0,6.0,0.0,0.0,3.67,9.45,0.14,2.67,0.455,ソフトバンク,2010
藤岡好明,2.51,32.0,4.0,0.0,0.0,6.0,10.0,0.0,1.0,121.0,28.2,29.0,0.0,12.0,1.0,15.0,4.71,9.0,8.0,0.0,0.0,1.43,3.43,1.25,0.94,0.81,ソフトバンク,2010
岩嵜翔,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.12,4.13,1.0,0.877,ソフトバンク,2010
水田章雄,7.62,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,69.0,13.0,22.0,1.0,5.0,2.0,6.0,4.15,14.0,11.0,0.0,0.0,2.08,4.81,1.2,0.85,0.643,ソフトバンク,2010
杉内俊哉,1.94,23.0,8.0,7.0,0.0,0.0,0.0,7.0,0.533,676.0,171.1,122.0,8.0,49.0,8.0,177.0,9.3,40.0,37.0,3.0,0.0,1.0,2.64,3.61,1.32,0.83,ソフトバンク,2010
甲藤啓介,2.84,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,6.1,5.0,0.0,5.0,0.0,3.0,4.26,2.0,2.0,0.0,0.0,1.58,4.54,0.6,1.26,0.8,ソフトバンク,2010
攝津正,5.16,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.333,134.0,29.2,28.0,7.0,18.0,1.0,23.0,6.98,19.0,17.0,0.0,0.0,1.55,6.56,1.28,1.38,0.75,ソフトバンク,2010
金澤健人,3.13,27.0,2.0,0.0,0.0,3.0,5.0,0.0,1.0,101.0,23.0,19.0,2.0,12.0,0.0,12.0,4.7,9.0,8.0,0.0,0.0,1.35,4.77,1.0,1.04,0.793,ソフトバンク,2010
ダービン,6.75,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,73.0,16.0,16.0,3.0,10.0,2.0,11.0,6.19,12.0,12.0,0.0,0.0,1.63,6.43,1.1,1.31,0.64,ソフトバンク,2010
ホールトン,2.19,26.0,19.0,6.0,0.0,0.0,0.0,3.0,0.76,680.0,172.1,132.0,8.0,36.0,7.0,121.0,6.32,43.0,42.0,2.0,2.0,0.97,3.07,3.36,0.91,0.796,ソフトバンク,2010
柳瀬明宏,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,2.0,2.12,2.17,0.5,0.75,ソフトバンク,2010
金無英,3.41,25.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,130.0,31.2,28.0,3.0,8.0,0.0,23.0,6.54,15.0,12.0,0.0,0.0,1.14,3.66,2.88,0.98,0.727,ソフトバンク,2010
高橋徹,3.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.1,3.0,0.0,2.0,0.0,1.0,3.86,1.0,1.0,0.0,0.0,2.14,4.83,0.5,1.29,0.8,ソフトバンク,2010
陽耀勲,1.48,9.0,2.0,3.0,0.0,1.0,1.0,1.0,0.4,168.0,42.2,24.0,1.0,18.0,4.0,45.0,9.49,10.0,7.0,1.0,1.0,0.98,2.86,2.5,1.48,0.867,ソフトバンク,2010
二保旭,5.34,35.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,144.0,30.1,33.0,3.0,19.0,6.0,17.0,5.04,19.0,18.0,0.0,0.0,1.71,5.66,0.89,1.19,0.727,ソフトバンク,2010
柳川洋平,1.29,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,4.0,0.0,1.0,0.0,6.0,7.71,2.0,1.0,0.0,0.0,0.71,1.83,6.0,1.0,0.8,ソフトバンク,2010
