player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
中田賢一,5.2,23.0,5.0,3.0,0.0,0.0,1.0,0.0,0.625,410.0,91.2,87.0,13.0,57.0,3.0,79.0,7.76,54.0,53.0,0.0,0.0,1.57,5.2,1.39,1.48,0.701,ソフトバンク,2014
二保旭,5.34,35.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,144.0,30.1,33.0,3.0,19.0,6.0,17.0,5.04,19.0,18.0,0.0,0.0,1.71,5.66,0.89,1.19,0.727,ソフトバンク,2014
加治屋蓮,3.38,72.0,4.0,3.0,0.0,31.0,35.0,0.0,0.571,284.0,66.2,67.0,5.0,25.0,4.0,53.0,7.16,25.0,25.0,0.0,0.0,1.38,3.59,2.12,1.17,0.78,ソフトバンク,2014
東浜巨,3.32,17.0,7.0,5.0,0.0,0.0,0.0,2.0,0.583,425.0,103.0,91.0,15.0,32.0,3.0,83.0,7.25,42.0,38.0,0.0,0.0,1.19,4.42,2.59,1.12,0.793,ソフトバンク,2014
ウルフ,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,18.0,1.0,4.0,0.0,3.0,3.0,11.0,11.0,0.0,0.0,2.44,5.23,0.75,0.78,0.524,ソフトバンク,2014
森福允彦,2.0,50.0,2.0,1.0,0.0,16.0,18.0,0.0,0.667,105.0,27.0,23.0,1.0,2.0,3.0,23.0,7.67,7.0,6.0,0.0,0.0,0.93,2.45,11.5,0.93,0.815,ソフトバンク,2014
寺原隼人,2.39,21.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,123.0,26.1,25.0,1.0,18.0,3.0,20.0,6.84,8.0,7.0,0.0,0.0,1.63,4.49,1.11,1.44,0.867,ソフトバンク,2014
岩嵜翔,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.12,4.13,1.0,0.877,ソフトバンク,2014
巽真悟,8.31,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,13.0,15.0,3.0,8.0,0.0,8.0,5.54,12.0,12.0,0.0,0.0,1.77,6.74,1.0,1.23,0.55,ソフトバンク,2014
川原弘之,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,8.79,0.5,1.0,0.0,ソフトバンク,2014
大隣憲司,14.73,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.2,9.0,3.0,1.0,0.0,1.0,2.45,6.0,6.0,0.0,0.0,2.73,14.03,1.0,0.55,0.571,ソフトバンク,2014
大場翔太,3.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.2,7.0,1.0,2.0,0.0,6.0,7.04,3.0,3.0,0.0,0.0,1.17,4.03,3.0,1.04,0.75,ソフトバンク,2014
武田翔太,4.48,27.0,4.0,9.0,1.0,0.0,1.0,3.0,0.308,522.0,124.2,123.0,11.0,37.0,1.0,87.0,6.28,67.0,62.0,3.0,0.0,1.28,3.79,2.35,0.99,0.66,ソフトバンク,2014
山田大樹,3.68,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,7.1,7.0,1.0,4.0,0.0,4.0,4.91,3.0,3.0,0.0,0.0,1.5,5.44,1.0,1.09,0.8,ソフトバンク,2014
岡島秀樹,2.11,44.0,4.0,4.0,0.0,27.0,31.0,0.0,0.5,175.0,42.2,32.0,3.0,14.0,2.0,36.0,7.59,10.0,10.0,0.0,0.0,1.08,3.19,2.57,1.17,0.844,ソフトバンク,2014
森唯斗,2.79,66.0,2.0,4.0,37.0,6.0,8.0,0.0,0.333,252.0,61.1,51.0,7.0,19.0,2.0,61.0,8.95,20.0,19.0,0.0,0.0,1.14,3.59,3.21,1.3,0.815,ソフトバンク,2014
日高亮,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.12,0.0,1.0,1.0,ソフトバンク,2014
千賀滉大,3.51,22.0,13.0,7.0,0.0,0.0,0.0,1.0,0.65,584.0,141.0,116.0,21.0,58.0,5.0,163.0,10.4,57.0,55.0,1.0,1.0,1.23,4.08,2.81,1.57,0.785,ソフトバンク,2014
飯田優也,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,21.12,0.0,3.0,0.0,ソフトバンク,2014
帆足和幸,3.44,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,18.1,21.0,2.0,3.0,0.0,12.0,5.89,7.0,7.0,0.0,0.0,1.31,3.72,4.0,0.82,0.773,ソフトバンク,2014
岡本健,3.05,23.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,156.0,38.1,37.0,3.0,15.0,0.0,21.0,4.93,13.0,13.0,0.0,0.0,1.36,4.22,1.4,0.94,0.796,ソフトバンク,2014
攝津正,5.16,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.333,134.0,29.2,28.0,7.0,18.0,1.0,23.0,6.98,19.0,17.0,0.0,0.0,1.55,6.56,1.28,1.38,0.75,ソフトバンク,2014
五十嵐亮太,4.5,23.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,94.0,20.0,23.0,2.0,11.0,0.0,14.0,6.3,11.0,10.0,0.0,0.0,1.7,4.67,1.27,1.25,0.75,ソフトバンク,2014
柳瀬明宏,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,2.0,2.12,2.17,0.5,0.75,ソフトバンク,2014
スタンリッジ,3.74,23.0,10.0,7.0,0.0,0.0,0.0,1.0,0.588,617.0,144.1,150.0,12.0,44.0,8.0,81.0,5.05,64.0,60.0,1.0,0.0,1.34,4.16,1.84,0.87,0.747,ソフトバンク,2014
星野大地,2.25,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,0.0,3.0,0.0,3.0,6.75,1.0,1.0,0.0,0.0,1.0,3.12,1.0,1.5,0.75,ソフトバンク,2014
嘉弥真新也,2.45,67.0,2.0,1.0,0.0,25.0,27.0,0.0,0.667,129.0,33.0,17.0,3.0,11.0,2.0,28.0,7.64,11.0,9.0,0.0,0.0,0.85,3.7,2.55,1.18,0.778,ソフトバンク,2014
サファテ,3.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,25.0,6.0,4.0,0.0,3.0,0.0,9.0,13.5,2.0,2.0,0.0,0.0,1.17,1.62,3.0,2.0,0.714,ソフトバンク,2014
オセゲラ,9.75,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58.0,12.0,19.0,1.0,5.0,0.0,7.0,5.25,13.0,13.0,0.0,0.0,2.0,4.29,1.4,1.0,0.478,ソフトバンク,2014
金無英,3.41,25.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,130.0,31.2,28.0,3.0,8.0,0.0,23.0,6.54,15.0,12.0,0.0,0.0,1.14,3.66,2.88,0.98,0.727,ソフトバンク,2014
笠原大芽,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.12,0.75,0.0,0.667,ソフトバンク,2014
バリオス,7.82,11.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,60.0,12.2,20.0,1.0,5.0,0.0,16.0,11.37,11.0,11.0,0.0,0.0,1.97,2.33,3.2,1.66,0.583,ソフトバンク,2014
石川柊太,3.6,42.0,13.0,6.0,0.0,6.0,12.0,0.0,0.684,541.0,127.1,115.0,20.0,43.0,13.0,96.0,6.79,55.0,51.0,0.0,0.0,1.24,4.97,2.23,1.09,0.795,ソフトバンク,2014
