player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
榎田大樹,1.42,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,6.1,10.0,0.0,2.0,0.0,6.0,8.53,2.0,1.0,0.0,0.0,1.89,2.17,3.0,1.26,0.917,阪神,2012
能見篤史,2.56,45.0,4.0,3.0,1.0,16.0,20.0,0.0,0.571,229.0,56.1,40.0,5.0,19.0,3.0,48.0,7.67,23.0,16.0,0.0,0.0,1.05,3.74,2.53,1.19,0.807,阪神,2012
藤原正典,1.32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13.2,10.0,0.0,8.0,0.0,10.0,6.59,4.0,2.0,0.0,0.0,1.32,3.41,1.25,1.32,0.889,阪神,2012
安藤優也,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,42.12,2.0,0.0,0.784,阪神,2012
伊藤和雄,5.48,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,21.1,15.0,1.0,10.0,1.0,25.0,10.55,14.0,13.0,0.0,0.0,1.17,2.79,2.5,1.64,0.52,阪神,2012
二神一人,2.57,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,14.0,11.0,1.0,5.0,1.0,17.0,10.93,4.0,4.0,0.0,0.0,1.14,2.91,3.4,1.57,0.813,阪神,2012
蕭一傑,2.16,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,8.1,7.0,1.0,4.0,0.0,7.0,7.56,4.0,2.0,0.0,0.0,1.32,4.08,1.75,1.32,0.9,阪神,2012
筒井和也,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,9.12,0.0,2.0,0.667,阪神,2012
岩田稔,3.23,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,129.0,30.2,25.0,4.0,9.0,3.0,29.0,8.51,13.0,11.0,0.0,0.0,1.11,3.9,3.22,1.24,0.788,阪神,2012
藤川球児,2.32,53.0,5.0,3.0,2.0,21.0,26.0,0.0,0.625,229.0,54.1,29.0,3.0,37.0,1.0,67.0,11.1,20.0,14.0,0.0,0.0,1.21,3.25,1.81,1.91,0.828,阪神,2012
