player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
岸孝之,2.49,19.0,9.0,7.0,0.0,0.0,0.0,2.0,0.563,541.0,130.1,123.0,8.0,36.0,1.0,104.0,7.18,42.0,36.0,1.0,0.0,1.22,3.17,2.89,1.07,0.816,西武,2016
郭俊麟,6.32,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,15.2,17.0,4.0,5.0,1.0,10.0,5.74,11.0,11.0,0.0,0.0,1.4,6.31,2.0,0.96,0.632,西武,2016
増田達至,5.17,41.0,2.0,4.0,14.0,2.0,4.0,0.0,0.333,170.0,38.1,44.0,5.0,9.0,2.0,23.0,5.4,23.0,22.0,0.0,0.0,1.38,4.32,2.56,0.83,0.66,西武,2016
大石達也,7.0,10.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,43.0,9.0,12.0,2.0,4.0,1.0,7.0,7.0,8.0,7.0,0.0,0.0,1.78,6.12,1.75,1.22,0.667,西武,2016
菊池雄星,3.08,23.0,14.0,4.0,0.0,0.0,0.0,1.0,0.778,654.0,163.2,124.0,16.0,45.0,4.0,153.0,8.41,59.0,56.0,0.0,0.0,1.03,3.4,3.4,1.21,0.745,西武,2016
髙橋光成,4.5,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.667,91.0,20.0,17.0,2.0,13.0,1.0,15.0,6.75,10.0,10.0,0.0,0.0,1.5,5.02,1.15,1.4,0.724,西武,2016
多和田真三郎,3.81,26.0,16.0,5.0,0.0,0.0,0.0,5.0,0.762,730.0,172.2,173.0,12.0,47.0,11.0,102.0,5.32,81.0,73.0,2.0,1.0,1.27,3.85,2.17,0.86,0.721,西武,2016
豊田拓矢,13.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.25,5.37,0.0,0.75,0.333,西武,2016
野上亮磨,3.63,24.0,11.0,10.0,0.0,0.0,0.0,2.0,0.524,577.0,144.0,128.0,10.0,24.0,5.0,113.0,7.06,62.0,58.0,1.0,0.0,1.06,3.04,4.71,0.95,0.673,西武,2016
十亀剣,4.42,22.0,5.0,8.0,0.0,0.0,0.0,0.0,0.385,535.0,124.1,114.0,16.0,56.0,6.0,82.0,5.94,65.0,61.0,0.0,0.0,1.37,4.97,1.46,1.11,0.719,西武,2016
岡本篤志,6.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.2,4.0,0.0,2.0,0.0,2.0,6.75,2.0,2.0,0.0,0.0,2.25,3.87,1.0,1.5,0.667,西武,2016
野田昇吾,3.51,58.0,1.0,1.0,1.0,19.0,20.0,0.0,0.5,181.0,41.0,36.0,7.0,24.0,4.0,40.0,8.78,17.0,16.0,0.0,0.0,1.46,5.44,1.67,1.56,0.842,西武,2016
藤原良平,1.54,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.2,10.0,1.0,7.0,2.0,5.0,3.86,3.0,2.0,0.0,0.0,1.46,5.69,0.71,1.03,0.944,西武,2016
小石博孝,4.1,22.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,115.0,26.1,24.0,4.0,15.0,4.0,10.0,3.42,12.0,12.0,0.0,0.0,1.48,6.5,0.67,0.95,0.795,西武,2016
岡本洋介,5.34,14.0,6.0,3.0,1.0,0.0,0.0,0.0,0.667,286.0,64.0,65.0,15.0,23.0,7.0,35.0,4.92,42.0,38.0,0.0,0.0,1.38,6.48,1.52,0.91,0.713,西武,2016
岩尾利弘,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,5.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,2.33,4.45,0.5,1.0,0.571,西武,2016
佐野泰雄,8.38,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,9.2,15.0,3.0,5.0,2.0,3.0,2.79,9.0,9.0,0.0,0.0,2.07,8.71,0.6,0.83,0.684,西武,2016
牧田和久,2.3,58.0,3.0,3.0,0.0,28.0,31.0,0.0,0.5,248.0,62.2,59.0,4.0,5.0,3.0,35.0,5.03,18.0,16.0,0.0,0.0,1.02,3.22,7.0,0.64,0.81,西武,2016
南川忠亮,15.43,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.2,12.0,2.0,3.0,0.0,6.0,11.57,9.0,8.0,0.0,0.0,3.21,8.05,2.0,1.93,0.538,西武,2016
誠,19.5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,9.0,3.0,5.0,1.0,8.0,12.0,13.0,13.0,0.0,0.0,2.33,9.95,1.6,2.17,0.167,西武,2016
バスケス,5.51,19.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,75.0,16.1,12.0,2.0,11.0,1.0,13.0,7.16,11.0,10.0,0.0,0.0,1.41,5.32,1.18,1.47,0.636,西武,2016
髙橋朋己,6.75,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.2,3.0,1.0,2.0,0.0,2.0,6.75,2.0,2.0,0.0,0.0,1.88,8.75,1.0,1.5,0.75,西武,2016
本田圭佑,23.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.1,7.0,2.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.43,15.55,0.0,0.43,0.333,西武,2016
中﨑雄太,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,4.0,1.0,2.0,1.0,3.0,4.5,4.0,4.0,0.0,0.0,1.0,5.79,1.5,0.83,0.5,西武,2016
バンヘッケン,6.31,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,218.0,45.2,59.0,3.0,26.0,2.0,35.0,6.9,34.0,32.0,0.0,0.0,1.86,4.28,1.35,1.34,0.655,西武,2016
武隈祥太,6.37,35.0,1.0,2.0,0.0,9.0,10.0,0.0,0.333,140.0,29.2,36.0,4.0,19.0,3.0,22.0,6.67,22.0,21.0,0.0,0.0,1.85,5.51,1.16,1.38,0.685,西武,2016
福倉健太郎,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,18.0,20.0,5.0,8.0,0.0,12.0,6.0,12.0,12.0,0.0,0.0,1.56,6.73,1.5,1.11,0.696,西武,2016
Ｃ．Ｃ．リー,6.48,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,16.2,25.0,1.0,5.0,0.0,13.0,7.02,14.0,12.0,0.0,0.0,1.8,3.24,2.6,1.08,0.621,西武,2016
國場翼,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,2.0,0.0,3.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,1.67,3.45,1.33,2.33,1.0,西武,2016
佐藤勇,5.76,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,111.0,25.0,24.0,3.0,13.0,5.0,17.0,6.12,16.0,16.0,0.0,0.0,1.48,5.48,1.31,1.2,0.667,西武,2016
松本直晃,6.75,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,113.0,24.0,31.0,4.0,10.0,1.0,16.0,6.0,18.0,18.0,0.0,0.0,1.71,5.33,1.6,1.08,0.632,西武,2016
宮田和希,5.21,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,91.0,19.0,19.0,3.0,15.0,0.0,15.0,7.11,11.0,11.0,0.0,0.0,1.79,5.96,1.0,1.58,0.742,西武,2016
ウルフ,4.77,14.0,4.0,4.0,0.0,0.0,0.0,0.0,0.5,290.0,66.0,88.0,10.0,18.0,1.0,40.0,5.45,42.0,35.0,0.0,0.0,1.61,4.74,2.22,0.88,0.742,西武,2016
