player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
土本恭平,7.36,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2,1.0,1.0,3.0,1.0,5.0,12.27,3.0,3.0,0.0,0.0,1.09,6.39,1.67,2.18,0.5,巨人,2012
高木康成,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,1.0,2.12,3.13,0.5,1.0,巨人,2012
古川祐樹,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.75,4.62,0.0,0.5,0.714,巨人,2012
澤村拓一,4.64,49.0,1.0,6.0,0.0,24.0,25.0,0.0,0.143,238.0,52.1,55.0,4.0,27.0,3.0,54.0,9.29,29.0,27.0,0.0,0.0,1.57,3.6,2.0,1.55,0.716,巨人,2012
東野峻,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,1.0,0.0,1.0,2.0,3.6,2.0,2.0,0.0,0.0,0.6,5.52,2.09,0.4,0.667,巨人,2012
土田瑞起,6.48,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,8.1,12.0,0.0,3.0,0.0,6.0,6.48,6.0,6.0,0.0,0.0,1.8,2.76,2.0,1.08,0.6,巨人,2012
杉内俊哉,3.95,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,401.0,95.2,88.0,9.0,35.0,3.0,93.0,8.75,42.0,42.0,0.0,0.0,1.29,3.59,2.66,1.34,0.718,巨人,2012
マシソン,2.97,34.0,0.0,3.0,8.0,14.0,14.0,0.0,0.0,133.0,33.1,21.0,3.0,13.0,1.0,41.0,11.07,12.0,11.0,0.0,0.0,1.02,3.0,3.15,1.62,0.75,巨人,2012
越智大祐,11.25,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,9.0,2.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.25,11.87,0.0,1.0,0.727,巨人,2012
内海哲也,4.17,15.0,5.0,5.0,0.0,0.0,0.0,1.0,0.5,358.0,82.0,95.0,11.0,19.0,3.0,56.0,6.15,38.0,38.0,1.0,0.0,1.39,4.23,2.95,0.91,0.745,巨人,2012
金刃憲人,3.92,24.0,2.0,4.0,0.0,0.0,1.0,0.0,0.333,243.0,57.1,59.0,6.0,12.0,3.0,40.0,6.28,29.0,25.0,0.0,0.0,1.24,3.87,3.33,0.91,0.721,巨人,2012
宮國椋丞,1.97,29.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,133.0,32.0,27.0,4.0,10.0,3.0,25.0,7.03,8.0,7.0,0.0,0.0,1.16,4.4,2.5,1.09,0.917,巨人,2012
西村健太朗,3.56,45.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,196.0,48.0,44.0,5.0,14.0,2.0,34.0,6.38,19.0,19.0,0.0,0.0,1.21,4.0,2.43,1.0,0.745,巨人,2012
須永英輝,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,12.12,0.0,3.0,0.25,巨人,2012
朝井秀樹,2.01,10.0,4.0,1.0,0.0,1.0,1.0,0.0,0.8,191.0,49.1,39.0,2.0,9.0,0.0,35.0,6.39,15.0,11.0,0.0,0.0,0.97,2.78,3.89,0.89,0.804,巨人,2012
小野淳平,5.73,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,10.0,3.0,3.0,2.0,5.0,4.09,7.0,7.0,0.0,0.0,1.18,7.12,1.67,0.73,0.667,巨人,2012
野間口貴彦,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.79,2.0,1.0,1.0,巨人,2012
一岡竜司,5.23,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,10.1,11.0,0.0,3.0,0.0,8.0,6.97,6.0,6.0,0.0,0.0,1.35,2.44,2.67,1.06,0.571,巨人,2012
山口鉄也,4.05,18.0,1.0,1.0,0.0,3.0,4.0,0.0,0.5,62.0,13.1,14.0,1.0,8.0,0.0,10.0,6.75,6.0,6.0,0.0,0.0,1.65,4.4,1.25,1.35,0.762,巨人,2012
ゴンザレス,3.2,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.8,206.0,45.0,57.0,2.0,22.0,2.0,26.0,5.2,18.0,16.0,0.0,0.0,1.76,4.14,1.18,1.07,0.823,巨人,2012
ホールトン,3.73,18.0,9.0,4.0,0.0,0.0,0.0,1.0,0.692,426.0,103.2,85.0,14.0,32.0,5.0,67.0,5.82,45.0,43.0,0.0,1.0,1.13,4.62,2.09,0.95,0.731,巨人,2012
高木京介,12.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,8.0,0.0,4.0,0.0,1.0,1.8,7.0,7.0,0.0,0.0,2.4,5.12,0.25,1.0,0.417,巨人,2012
