player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
中村真人,0.226,25.0,59.0,53.0,12.0,1.0,6.0,5.0,2.0,0.0,17.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,0.255,0.321,0.575,4.45,0.361,0.195,2.67,0.094,0.028,4.47,2.68,0.229,0.132,0.463,0.0,0.25,楽天,2012
岩村明憲,0.209,26.0,79.0,67.0,14.0,1.0,5.0,9.0,6.0,0.0,23.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.316,0.343,0.66,8.31,0.431,0.228,4.15,0.134,0.108,8.52,4.26,0.228,0.299,0.642,0.0,1.1,楽天,2012
三好匠,0.104,70.0,54.0,48.0,5.0,0.0,0.0,5.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,15.0,3.0,2.0,0.157,0.146,0.303,-1.26,0.205,0.107,-0.7,0.042,0.053,-0.87,-0.48,0.139,0.083,0.196,0.0,0.2,楽天,2012
フェルナンデス,0.243,129.0,489.0,440.0,107.0,3.0,51.0,30.0,19.0,1.0,137.0,3.0,2.0,44.0,2.0,67.0,0.0,11.0,0.313,0.311,0.624,42.12,0.417,0.219,3.25,0.068,0.07,42.52,3.28,0.279,0.166,0.524,2.4,0.66,楽天,2012
高須洋介,0.16,21.0,55.0,50.0,8.0,0.0,3.0,3.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,6.0,2.0,2.0,0.189,0.18,0.369,0.26,0.249,0.13,0.15,0.02,0.029,0.78,0.45,0.17,0.06,0.25,0.0,0.33,楽天,2012
牧田明久,0.355,16.0,34.0,31.0,11.0,0.0,2.0,2.0,2.0,0.0,13.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.394,0.419,0.813,4.12,0.534,0.282,4.64,0.065,0.039,3.73,4.2,0.367,0.129,0.652,1.6,1.0,楽天,2012
藤田一也,0.266,90.0,289.0,248.0,66.0,4.0,16.0,19.0,10.0,1.0,90.0,3.0,0.0,18.0,4.0,15.0,17.0,4.0,0.324,0.363,0.686,29.47,0.444,0.236,3.83,0.097,0.057,29.46,3.82,0.25,0.157,0.577,0.0,1.2,楽天,2012
松井稼頭央,0.211,44.0,83.0,76.0,16.0,2.0,10.0,6.0,2.0,1.0,26.0,1.0,0.0,6.0,1.0,23.0,0.0,1.0,0.277,0.342,0.619,6.7,0.391,0.21,2.92,0.132,0.067,6.97,3.04,0.275,0.197,0.516,0.0,0.26,楽天,2012
中島俊哉,0.111,4.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.111,0.222,-0.3,0.148,0.078,-1.0,0.0,0.0,-0.23,-0.78,0.125,0.0,0.125,0.0,0.0,楽天,2012
阿部俊人,0.2,44.0,23.0,20.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.273,0.2,0.473,1.33,0.339,0.173,2.11,0.0,0.073,1.41,2.24,0.267,0.15,0.438,0.0,0.33,楽天,2012
草野大輔,0.241,24.0,65.0,58.0,14.0,1.0,6.0,5.0,2.0,0.0,19.0,1.0,0.0,3.0,3.0,10.0,1.0,0.0,0.313,0.328,0.64,6.05,0.422,0.223,3.55,0.086,0.071,6.01,3.53,0.271,0.121,0.533,0.0,0.3,楽天,2012
聖澤諒,0.194,27.0,69.0,62.0,12.0,0.0,2.0,4.0,1.0,0.0,13.0,0.0,1.0,4.0,1.0,18.0,2.0,1.0,0.254,0.21,0.463,2.95,0.324,0.167,1.51,0.016,0.06,3.17,1.61,0.261,0.097,0.373,0.0,0.22,楽天,2012
横川史学,0.15,11.0,22.0,20.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.227,0.15,0.377,0.62,0.277,0.14,0.98,0.0,0.077,0.77,1.22,0.231,0.15,0.353,0.0,0.29,楽天,2012
岡島豪郎,0.19,108.0,241.0,216.0,41.0,3.0,15.0,16.0,10.0,1.0,62.0,1.0,1.0,22.0,0.0,54.0,3.0,4.0,0.265,0.287,0.552,15.28,0.36,0.191,2.25,0.097,0.075,15.77,2.33,0.235,0.199,0.467,1.5,0.41,楽天,2012
小関翔太,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.125,0.0,0.125,-0.37,0.125,0.056,-1.25,0.0,0.125,-0.27,-0.91,0.0,0.143,0.143,0.0,0.33,楽天,2012
枡田慎太郎,0.177,33.0,70.0,62.0,11.0,3.0,13.0,7.0,4.0,0.0,24.0,0.0,0.0,6.0,1.0,14.0,0.0,2.0,0.257,0.387,0.644,5.91,0.386,0.212,2.95,0.21,0.08,6.42,3.21,0.174,0.306,0.585,0.0,0.43,楽天,2012
銀次,0.276,139.0,552.0,492.0,136.0,5.0,48.0,45.0,16.0,5.0,177.0,1.0,1.0,48.0,4.0,47.0,6.0,7.0,0.344,0.36,0.704,63.56,0.464,0.245,4.61,0.083,0.068,62.16,4.51,0.292,0.181,0.629,1.67,1.02,楽天,2012
島内宏明,0.292,103.0,453.0,394.0,115.0,11.0,53.0,53.0,16.0,3.0,170.0,5.0,11.0,47.0,6.0,45.0,3.0,10.0,0.373,0.431,0.805,64.3,0.517,0.276,5.79,0.14,0.081,63.44,5.71,0.302,0.274,0.779,11.0,1.04,楽天,2012
榎本葵,0.056,15.0,19.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.105,0.056,0.161,-0.92,0.124,0.061,-1.47,0.0,0.05,-0.73,-1.16,0.077,0.056,0.118,0.0,0.2,楽天,2012
嶋基宏,0.206,113.0,361.0,315.0,65.0,0.0,21.0,21.0,12.0,1.0,79.0,3.0,2.0,30.0,1.0,89.0,15.0,3.0,0.277,0.251,0.528,21.46,0.361,0.188,2.14,0.044,0.071,21.81,2.17,0.27,0.137,0.426,0.0,0.34,楽天,2012
井野卓,0.167,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.167,0.167,0.333,0.0,0.222,0.117,0.01,0.0,0.0,0.03,0.16,0.25,0.0,0.2,0.0,0.0,楽天,2012
小斉祐輔,0.172,17.0,32.0,29.0,5.0,1.0,4.0,1.0,2.0,0.0,10.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,0.25,0.345,0.595,2.2,0.365,0.199,2.38,0.172,0.078,2.36,2.55,0.2,0.241,0.48,0.0,0.38,楽天,2012
