player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
後藤光尊,0.243,69.0,271.0,255.0,62.0,3.0,16.0,17.0,9.0,0.0,80.0,4.0,1.0,11.0,3.0,41.0,1.0,7.0,0.281,0.314,0.595,19.24,0.386,0.205,2.52,0.071,0.038,19.49,2.55,0.277,0.102,0.446,1.5,0.27,オリックス,2012
山崎浩司,0.189,35.0,44.0,37.0,7.0,0.0,1.0,6.0,1.0,1.0,10.0,1.0,1.0,4.0,0.0,7.0,3.0,0.0,0.268,0.27,0.539,2.75,0.358,0.188,2.18,0.081,0.079,2.84,2.26,0.212,0.189,0.452,0.0,0.57,オリックス,2012
安達了一,0.219,140.0,514.0,465.0,102.0,3.0,41.0,44.0,12.0,3.0,129.0,5.0,20.0,25.0,3.0,64.0,16.0,8.0,0.261,0.277,0.538,33.81,0.354,0.187,2.3,0.058,0.042,35.86,2.44,0.236,0.144,0.457,5.22,0.39,オリックス,2012
スケールズ,0.262,85.0,362.0,305.0,80.0,5.0,23.0,42.0,16.0,3.0,117.0,1.0,4.0,47.0,8.0,103.0,0.0,3.0,0.373,0.384,0.757,47.92,0.501,0.264,5.6,0.121,0.111,47.41,5.54,0.377,0.285,0.764,4.44,0.46,オリックス,2012
高橋信二,0.2,10.0,32.0,30.0,6.0,0.0,0.0,3.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.25,0.267,0.517,1.95,0.339,0.179,2.19,0.067,0.05,1.94,2.18,0.222,0.133,0.417,1.0,0.67,オリックス,2012
赤田将吾,0.139,26.0,76.0,72.0,10.0,1.0,5.0,8.0,1.0,2.0,18.0,0.0,1.0,4.0,0.0,22.0,0.0,0.0,0.184,0.25,0.434,2.53,0.268,0.145,1.1,0.111,0.045,3.02,1.32,0.184,0.181,0.371,1.0,0.18,オリックス,2012
駿太,0.24,129.0,329.0,296.0,71.0,2.0,27.0,29.0,16.0,7.0,107.0,3.0,4.0,15.0,1.0,76.0,13.0,3.0,0.275,0.361,0.637,29.51,0.396,0.214,3.21,0.122,0.035,29.82,3.25,0.294,0.176,0.537,2.67,0.2,オリックス,2012
坂口智隆,0.262,36.0,121.0,107.0,28.0,1.0,5.0,8.0,7.0,0.0,38.0,0.0,1.0,12.0,0.0,18.0,1.0,1.0,0.333,0.355,0.688,13.69,0.452,0.239,4.51,0.093,0.072,13.53,4.46,0.3,0.215,0.638,1.0,0.67,オリックス,2012
大引啓次,0.224,110.0,432.0,352.0,79.0,6.0,20.0,39.0,12.0,1.0,111.0,1.0,6.0,46.0,3.0,74.0,28.0,8.0,0.317,0.315,0.632,38.62,0.422,0.221,3.33,0.091,0.092,39.85,3.44,0.241,0.236,0.585,6.0,0.62,オリックス,2012
伊藤光,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.133,0.0,0.133,-1.0,0.133,0.06,-1.81,0.0,0.133,-0.84,-1.51,0.0,0.154,0.143,0.0,0.67,オリックス,2012
北川博敏,0.221,59.0,159.0,140.0,31.0,1.0,11.0,9.0,6.0,0.0,40.0,0.0,0.0,17.0,0.0,23.0,0.0,3.0,0.302,0.286,0.588,12.45,0.397,0.207,2.95,0.064,0.08,13.18,3.12,0.254,0.186,0.509,0.0,0.74,オリックス,2012
宮崎祐樹,0.252,43.0,148.0,131.0,33.0,0.0,14.0,13.0,4.0,1.0,39.0,4.0,3.0,13.0,1.0,25.0,3.0,3.0,0.324,0.298,0.622,12.0,0.423,0.22,3.0,0.046,0.072,11.93,2.98,0.303,0.137,0.495,0.0,0.52,オリックス,2012
李大浩,0.303,141.0,593.0,521.0,158.0,24.0,91.0,60.0,27.0,0.0,257.0,0.0,0.0,64.0,6.0,80.0,0.0,20.0,0.384,0.493,0.878,93.74,0.549,0.296,6.57,0.19,0.081,90.97,6.38,0.32,0.313,0.854,0.0,0.8,オリックス,2012
竹原直隆,0.267,41.0,88.0,75.0,20.0,2.0,13.0,9.0,8.0,0.0,34.0,0.0,0.0,12.0,1.0,14.0,0.0,2.0,0.375,0.453,0.828,12.84,0.526,0.282,6.08,0.187,0.108,12.26,5.81,0.305,0.347,0.825,0.0,0.86,オリックス,2012
日高剛,0.239,52.0,122.0,117.0,28.0,1.0,8.0,4.0,5.0,1.0,38.0,0.0,0.0,3.0,0.0,33.0,1.0,1.0,0.256,0.325,0.581,9.22,0.364,0.196,2.71,0.085,0.017,9.37,2.75,0.318,0.111,0.456,0.0,0.09,オリックス,2012
三ツ俣大樹,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,-2.92,0.0,0.0,-0.1,-2.7,0.0,0.0,0.0,0.0,0.0,オリックス,2012
荒金久雄,0.25,3.0,8.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,0.44,0.333,0.175,1.97,0.0,0.0,0.44,1.98,0.333,0.0,0.333,0.0,0.0,オリックス,2012
縞田拓弥,0.143,5.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.333,0.143,0.476,0.2,0.381,0.186,0.77,0.0,0.19,0.26,1.0,0.167,0.286,0.429,0.0,2.0,オリックス,2012
