player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
東野峻,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,1.0,0.0,1.0,2.0,3.6,2.0,2.0,0.0,0.0,0.6,5.52,2.09,0.4,0.667,巨人,2009
豊田清,4.4,16.0,1.0,1.0,0.0,3.0,4.0,0.0,0.5,70.0,14.1,22.0,3.0,6.0,0.0,18.0,11.3,7.0,7.0,0.0,0.0,1.95,4.59,3.0,1.67,0.84,巨人,2009
高橋尚成,2.94,25.0,10.0,6.0,0.0,0.0,0.0,1.0,0.625,610.0,144.0,147.0,16.0,36.0,6.0,126.0,7.88,58.0,47.0,0.0,0.0,1.27,3.67,3.5,1.13,0.821,巨人,2009
越智大祐,11.25,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,9.0,2.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.25,11.87,0.0,1.0,0.727,巨人,2009
内海哲也,4.17,15.0,5.0,5.0,0.0,0.0,0.0,1.0,0.5,358.0,82.0,95.0,11.0,19.0,3.0,56.0,6.15,38.0,38.0,1.0,0.0,1.39,4.23,2.95,0.91,0.745,巨人,2009
金刃憲人,3.92,24.0,2.0,4.0,0.0,0.0,1.0,0.0,0.333,243.0,57.1,59.0,6.0,12.0,3.0,40.0,6.28,29.0,25.0,0.0,0.0,1.24,3.87,3.33,0.91,0.721,巨人,2009
グライシンガー,4.15,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.167,212.0,47.2,52.0,2.0,18.0,2.0,33.0,6.23,22.0,22.0,0.0,0.0,1.47,3.54,1.83,1.07,0.714,巨人,2009
西村健太朗,3.56,45.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,196.0,48.0,44.0,5.0,14.0,2.0,34.0,6.38,19.0,19.0,0.0,0.0,1.21,4.0,2.43,1.0,0.745,巨人,2009
野間口貴彦,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.79,2.0,1.0,1.0,巨人,2009
Ｍ．中村,6.18,29.0,1.0,2.0,0.0,5.0,6.0,0.0,0.333,126.0,27.2,34.0,5.0,9.0,3.0,28.0,9.11,19.0,19.0,0.0,0.0,1.55,4.64,3.11,1.34,0.659,巨人,2009
藤田宗一,2.08,19.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,72.0,17.1,20.0,1.0,1.0,0.0,10.0,5.19,5.0,4.0,0.0,0.0,1.21,2.89,10.0,0.63,0.85,巨人,2009
木佐貫洋,10.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.2,4.0,2.0,0.0,0.0,2.0,6.75,3.0,3.0,0.0,0.0,1.5,11.37,0.0,0.75,0.5,巨人,2009
クルーン,4.26,52.0,4.0,3.0,25.0,5.0,9.0,0.0,0.571,216.0,50.2,35.0,5.0,29.0,0.0,73.0,12.97,25.0,24.0,0.0,0.0,1.26,3.24,2.52,2.01,0.678,巨人,2009
山口鉄也,4.05,18.0,1.0,1.0,0.0,3.0,4.0,0.0,0.5,62.0,13.1,14.0,1.0,8.0,0.0,10.0,6.75,6.0,6.0,0.0,0.0,1.65,4.4,1.25,1.35,0.762,巨人,2009
ゴンザレス,3.2,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.8,206.0,45.0,57.0,2.0,22.0,2.0,26.0,5.2,18.0,16.0,0.0,0.0,1.76,4.14,1.18,1.07,0.823,巨人,2009
古川祐樹,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.75,4.62,0.0,0.5,0.714,巨人,2009
福田聡志,9.64,12.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,71.0,14.0,23.0,2.0,6.0,1.0,6.0,3.86,16.0,15.0,0.0,0.0,2.07,5.62,1.0,0.86,0.536,巨人,2009
深田拓也,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,1.0,1.0,1.0,4.0,9.0,4.0,4.0,0.0,0.0,1.25,5.87,4.0,1.25,0.4,巨人,2009
上野貴久,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,巨人,2009
栂野雅史,4.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.2,4.0,1.0,3.0,0.0,4.0,5.4,3.0,3.0,0.0,0.0,1.05,5.22,1.33,1.05,0.667,巨人,2009
オビスポ,5.21,14.0,2.0,3.0,0.0,1.0,1.0,0.0,0.4,223.0,48.1,60.0,9.0,18.0,7.0,22.0,4.1,33.0,28.0,0.0,0.0,1.61,6.12,1.22,0.83,0.75,巨人,2009
木村正太,3.38,25.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,118.0,29.1,23.0,2.0,12.0,0.0,23.0,7.06,13.0,11.0,0.0,0.0,1.19,3.56,1.92,1.19,0.727,巨人,2009
笠原将生,6.16,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,19.0,25.0,4.0,11.0,0.0,18.0,8.53,13.0,13.0,0.0,0.0,1.89,5.7,1.64,1.53,0.719,巨人,2009
林イー豪,12.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,8.0,0.0,4.0,1.0,4.0,7.2,7.0,7.0,0.0,0.0,2.4,4.52,1.0,1.6,0.462,巨人,2009
ロメロ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,4.12,1.0,2.0,1.0,巨人,2009
