player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
吉田一将,3.83,58.0,3.0,4.0,0.0,21.0,24.0,0.0,0.429,233.0,56.1,47.0,4.0,18.0,3.0,53.0,8.47,24.0,24.0,0.0,0.0,1.15,3.07,2.94,1.26,0.688,オリックス,2015
佐藤達也,7.3,12.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,56.0,12.1,15.0,2.0,5.0,0.0,12.0,8.76,11.0,10.0,0.0,0.0,1.62,4.5,2.4,1.38,0.556,オリックス,2015
平野佳寿,2.67,58.0,3.0,7.0,29.0,8.0,11.0,0.0,0.3,240.0,57.1,57.0,5.0,16.0,1.0,47.0,7.38,19.0,17.0,0.0,0.0,1.27,3.5,2.94,1.1,0.826,オリックス,2015
山崎福也,4.53,17.0,3.0,6.0,0.0,0.0,0.0,0.0,0.333,258.0,57.2,49.0,9.0,34.0,3.0,35.0,5.46,35.0,29.0,0.0,0.0,1.44,5.81,1.03,1.2,0.74,オリックス,2015
岸田護,2.35,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,15.1,13.0,0.0,2.0,0.0,14.0,8.22,4.0,4.0,0.0,0.0,0.98,1.69,7.0,1.04,0.733,オリックス,2015
金子千尋,3.87,17.0,4.0,7.0,0.0,0.0,0.0,0.0,0.364,430.0,100.0,97.0,11.0,35.0,3.0,72.0,6.48,47.0,43.0,0.0,0.0,1.32,4.25,2.06,1.07,0.742,オリックス,2015
馬原孝浩,7.56,9.0,1.0,1.0,2.0,0.0,1.0,0.0,0.5,43.0,8.1,14.0,3.0,4.0,0.0,2.0,2.16,7.0,7.0,0.0,0.0,2.16,8.76,0.5,0.72,0.733,オリックス,2015
西勇輝,3.6,25.0,10.0,13.0,0.0,0.0,0.0,0.0,0.435,679.0,162.1,162.0,15.0,36.0,6.0,119.0,6.6,66.0,65.0,0.0,0.0,1.22,3.59,3.31,0.95,0.735,オリックス,2015
東明大貴,2.27,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2,153.0,39.2,35.0,1.0,3.0,1.0,24.0,5.45,10.0,10.0,0.0,0.0,0.96,2.54,8.0,0.68,0.763,オリックス,2015
バリントン,3.3,14.0,5.0,3.0,0.0,0.0,0.0,1.0,0.625,305.0,73.2,60.0,3.0,24.0,8.0,46.0,5.62,30.0,27.0,1.0,0.0,1.14,3.7,1.92,0.95,0.73,オリックス,2015
