player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
岡田俊哉,5.06,27.0,1.0,0.0,0.0,6.0,7.0,0.0,1.0,99.0,21.1,24.0,2.0,13.0,0.0,19.0,8.02,13.0,12.0,0.0,0.0,1.73,4.39,1.46,1.5,0.714,中日,2011
清水昭信,10.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.1,3.0,0.0,2.0,3.0,2.0,5.4,4.0,4.0,0.0,0.0,1.5,6.42,1.0,1.2,0.5,中日,2011
岩瀬仁紀,4.63,48.0,2.0,0.0,3.0,10.0,12.0,0.0,1.0,143.0,35.0,28.0,3.0,7.0,5.0,28.0,7.2,18.0,18.0,0.0,0.0,1.0,3.66,4.0,1.0,0.595,中日,2011
朝倉健太,14.54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.1,8.0,1.0,2.0,0.0,1.0,2.08,7.0,7.0,0.0,0.0,2.31,7.04,0.5,0.69,0.333,中日,2011
小川龍也,2.19,18.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,55.0,12.1,11.0,0.0,5.0,3.0,9.0,6.57,3.0,3.0,0.0,0.0,1.3,3.61,1.8,1.14,0.842,中日,2011
川井雄太,2.39,16.0,5.0,3.0,0.0,0.0,0.0,0.0,0.625,342.0,83.0,76.0,6.0,23.0,1.0,46.0,4.99,28.0,22.0,0.0,0.0,1.19,3.82,2.0,0.83,0.83,中日,2011
伊藤準規,3.95,11.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,65.0,13.2,13.0,2.0,11.0,2.0,6.0,3.95,6.0,6.0,0.0,0.0,1.76,7.0,0.55,1.24,0.833,中日,2011
吉見一起,3.87,20.0,5.0,7.0,0.0,0.0,0.0,1.0,0.417,516.0,125.2,136.0,15.0,24.0,4.0,61.0,4.37,54.0,54.0,1.0,1.0,1.27,4.37,2.54,0.68,0.738,中日,2011
中田賢一,3.4,40.0,4.0,6.0,0.0,15.0,18.0,0.0,0.4,428.0,98.0,85.0,5.0,45.0,8.0,83.0,7.62,41.0,37.0,0.0,0.0,1.33,3.59,1.84,1.31,0.759,中日,2011
チェン,2.68,25.0,8.0,10.0,0.0,0.0,0.0,4.0,0.444,659.0,164.2,138.0,9.0,31.0,5.0,94.0,5.14,57.0,49.0,1.0,2.0,1.03,3.31,3.03,0.76,0.758,中日,2011
大野雄大,8.56,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,130.0,27.1,32.0,7.0,19.0,0.0,21.0,6.91,27.0,26.0,0.0,0.0,1.87,7.0,1.11,1.46,0.568,中日,2011
鈴木義広,3.45,15.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,68.0,15.2,15.0,0.0,8.0,0.0,7.0,4.02,6.0,6.0,0.0,0.0,1.47,3.57,0.88,0.96,0.739,中日,2011
武藤祐太,3.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.1,9.0,0.0,3.0,0.0,3.0,5.06,3.0,2.0,0.0,0.0,2.25,3.68,1.0,1.13,0.833,中日,2011
山内壮馬,11.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,8.0,1.0,5.0,0.0,2.0,4.5,7.0,5.0,0.0,0.0,3.25,9.12,0.4,1.75,0.667,中日,2011
岩田慎司,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.88,0.0,0.72,中日,2011
山井大介,4.04,10.0,3.0,6.0,0.0,0.0,0.0,1.0,0.333,259.0,62.1,55.0,12.0,21.0,1.0,43.0,6.21,28.0,28.0,1.0,0.0,1.22,5.3,2.05,1.03,0.754,中日,2011
平井正史,11.57,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,2.1,5.0,0.0,1.0,1.0,3.0,11.57,3.0,3.0,0.0,0.0,2.57,3.12,3.0,1.71,0.571,中日,2011
