player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
内村賢介,0.168,55.0,131.0,113.0,19.0,0.0,12.0,10.0,1.0,1.0,22.0,1.0,8.0,6.0,1.0,23.0,11.0,0.0,0.217,0.195,0.411,5.04,0.282,0.146,1.28,0.027,0.049,5.56,1.42,0.188,0.142,0.379,0.0,0.26,楽天,2011
岩村明憲,0.209,26.0,79.0,67.0,14.0,1.0,5.0,9.0,6.0,0.0,23.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.316,0.343,0.66,8.31,0.431,0.228,4.15,0.134,0.108,8.52,4.26,0.228,0.299,0.642,0.0,1.1,楽天,2011
ルイーズ,0.195,38.0,135.0,128.0,25.0,6.0,17.0,11.0,5.0,0.0,48.0,0.0,0.0,7.0,0.0,44.0,0.0,3.0,0.237,0.375,0.612,10.26,0.362,0.2,2.61,0.18,0.042,10.89,2.77,0.244,0.234,0.519,0.0,0.16,楽天,2011
高須洋介,0.16,21.0,55.0,50.0,8.0,0.0,3.0,3.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,6.0,2.0,2.0,0.189,0.18,0.369,0.26,0.249,0.13,0.15,0.02,0.029,0.78,0.45,0.17,0.06,0.25,0.0,0.33,楽天,2011
塩川達也,0.2,4.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.4,0.1,0.267,0.14,0.65,0.0,0.0,0.12,0.81,0.5,0.0,0.25,0.0,0.0,楽天,2011
山崎武司,0.229,102.0,402.0,362.0,83.0,11.0,48.0,26.0,15.0,1.0,133.0,1.0,0.0,28.0,4.0,89.0,0.0,10.0,0.286,0.367,0.653,36.68,0.409,0.221,3.32,0.138,0.057,39.68,3.6,0.267,0.213,0.566,0.0,0.31,楽天,2011
中島俊哉,0.111,4.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.111,0.222,-0.3,0.148,0.078,-1.0,0.0,0.0,-0.23,-0.78,0.125,0.0,0.125,0.0,0.0,楽天,2011
阿部俊人,0.2,44.0,23.0,20.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.273,0.2,0.473,1.33,0.339,0.173,2.11,0.0,0.073,1.41,2.24,0.267,0.15,0.438,0.0,0.33,楽天,2011
草野大輔,0.241,24.0,65.0,58.0,14.0,1.0,6.0,5.0,2.0,0.0,19.0,1.0,0.0,3.0,3.0,10.0,1.0,0.0,0.313,0.328,0.64,6.05,0.422,0.223,3.55,0.086,0.071,6.01,3.53,0.271,0.121,0.533,0.0,0.3,楽天,2011
聖澤諒,0.194,27.0,69.0,62.0,12.0,0.0,2.0,4.0,1.0,0.0,13.0,0.0,1.0,4.0,1.0,18.0,2.0,1.0,0.254,0.21,0.463,2.95,0.324,0.167,1.51,0.016,0.06,3.17,1.61,0.261,0.097,0.373,0.0,0.22,楽天,2011
