player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
堂上直倫,0.213,74.0,56.0,47.0,10.0,0.0,6.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,2.0,9.0,2.0,2.0,0.278,0.213,0.491,2.58,0.349,0.178,1.62,0.0,0.065,3.38,2.12,0.238,0.064,0.385,0.0,0.33,中日,2010
荒木雅博,0.268,52.0,84.0,82.0,22.0,1.0,3.0,11.0,6.0,0.0,31.0,2.0,0.0,1.0,0.0,13.0,1.0,2.0,0.277,0.378,0.655,7.1,0.403,0.219,2.95,0.11,0.009,6.76,2.81,0.304,0.098,0.469,0.0,0.08,中日,2010
藤井淳志,0.241,96.0,162.0,145.0,35.0,3.0,30.0,21.0,8.0,0.0,52.0,0.0,0.0,12.0,0.0,36.0,0.0,1.0,0.29,0.359,0.649,16.04,0.41,0.22,3.73,0.117,0.049,17.36,4.04,0.288,0.2,0.577,0.0,0.33,中日,2010
和田一浩,0.298,79.0,234.0,218.0,65.0,5.0,26.0,16.0,8.0,0.0,88.0,0.0,1.0,14.0,2.0,40.0,0.0,9.0,0.346,0.404,0.75,28.16,0.481,0.257,4.69,0.106,0.048,27.16,4.53,0.347,0.174,0.648,1.67,0.35,中日,2010
井端弘和,0.236,100.0,376.0,326.0,77.0,1.0,18.0,30.0,9.0,0.0,89.0,2.0,0.0,38.0,4.0,51.0,8.0,13.0,0.323,0.273,0.596,27.59,0.414,0.214,2.74,0.037,0.087,27.75,2.75,0.27,0.147,0.489,0.0,0.75,中日,2010
セサル,0.215,51.0,194.0,186.0,40.0,1.0,10.0,16.0,7.0,0.0,50.0,4.0,2.0,7.0,0.0,45.0,1.0,8.0,0.244,0.269,0.512,7.26,0.333,0.177,1.23,0.054,0.028,7.52,1.28,0.277,0.081,0.348,1.33,0.16,中日,2010
平田良介,0.329,138.0,568.0,493.0,162.0,9.0,55.0,83.0,26.0,5.0,225.0,7.0,8.0,67.0,3.0,69.0,2.0,7.0,0.41,0.456,0.866,92.85,0.562,0.299,7.16,0.128,0.081,88.78,6.85,0.364,0.266,0.858,8.47,0.97,中日,2010
野本圭,0.125,8.0,8.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.25,0.375,0.09,0.208,0.119,0.33,0.125,0.0,0.08,0.31,0.143,0.125,0.286,0.0,0.0,中日,2010
田中大輔,0.25,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.23,0.333,0.175,2.05,0.0,0.0,0.23,2.07,0.25,0.0,0.333,0.0,0.0,中日,2010
英智,0.211,53.0,24.0,19.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.286,0.211,0.496,1.19,0.356,0.181,1.69,0.0,0.075,1.28,1.82,0.222,0.053,0.375,0.0,0.25,中日,2010
新井良太,0.153,45.0,60.0,59.0,9.0,1.0,2.0,6.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,14.0,0.0,2.0,0.167,0.203,0.37,0.18,0.234,0.126,0.09,0.051,0.014,0.61,0.32,0.182,0.085,0.269,1.0,0.07,中日,2010
谷繁元信,0.277,30.0,52.0,47.0,13.0,1.0,4.0,4.0,2.0,0.0,18.0,0.0,0.0,3.0,0.0,9.0,2.0,0.0,0.32,0.383,0.703,6.02,0.448,0.24,4.52,0.106,0.043,5.85,4.39,0.308,0.17,0.618,0.0,0.33,中日,2010
森野将彦,0.244,22.0,48.0,41.0,10.0,0.0,1.0,4.0,2.0,0.0,12.0,1.0,0.0,5.0,0.0,3.0,2.0,1.0,0.326,0.293,0.619,3.77,0.424,0.22,2.91,0.049,0.082,3.72,2.87,0.25,0.146,0.485,0.0,1.67,中日,2010
中川裕貴,0.19,13.0,21.0,21.0,4.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.19,0.381,0.571,1.49,0.317,0.181,2.37,0.19,0.0,1.59,2.53,0.2,0.19,0.471,0.0,0.0,中日,2010
大島洋平,0.274,141.0,645.0,588.0,161.0,7.0,57.0,92.0,20.0,7.0,216.0,9.0,21.0,47.0,4.0,80.0,1.0,2.0,0.329,0.367,0.697,75.86,0.452,0.24,4.61,0.094,0.055,75.4,4.59,0.304,0.194,0.637,10.5,0.59,中日,2010
谷哲也,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,-2.7,0.0,0.0,-0.27,-2.43,0.0,0.0,0.0,0.0,0.22,中日,2010
岩崎恭平,0.107,18.0,30.0,28.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.167,0.107,0.274,-0.73,0.202,0.102,-0.75,0.0,0.06,-0.44,-0.46,0.136,0.036,0.154,1.78,0.33,中日,2010
西川明,0.25,3.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.4,0.25,0.65,0.54,0.483,0.243,4.86,0.0,0.15,0.55,4.95,0.5,0.25,0.667,0.0,0.5,中日,2010
ブランコ,0.248,96.0,359.0,311.0,77.0,24.0,65.0,44.0,10.0,0.0,159.0,1.0,2.0,40.0,5.0,84.0,0.0,5.0,0.34,0.511,0.851,54.52,0.51,0.281,6.06,0.264,0.092,55.95,6.22,0.257,0.395,0.854,3.69,0.48,中日,2010
小池正晃,0.268,73.0,150.0,127.0,34.0,5.0,21.0,12.0,8.0,1.0,59.0,0.0,0.0,12.0,3.0,32.0,8.0,6.0,0.345,0.465,0.81,19.09,0.5,0.271,4.82,0.197,0.077,18.39,4.64,0.296,0.291,0.747,0.0,0.38,中日,2010
岩崎達郎,0.1,36.0,24.0,20.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.182,0.1,0.282,-0.42,0.215,0.107,-0.54,0.0,0.082,-0.25,-0.32,0.105,0.1,0.211,1.5,0.67,中日,2010
松井雅人,0.229,92.0,260.0,218.0,50.0,2.0,22.0,18.0,7.0,1.0,65.0,0.0,0.0,30.0,2.0,51.0,7.0,5.0,0.324,0.298,0.622,22.76,0.423,0.22,3.36,0.069,0.095,23.04,3.4,0.274,0.206,0.561,0.0,0.59,中日,2010
澤井道久,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,-2.77,0.0,0.0,-0.28,-2.52,0.0,0.0,0.0,0.0,0.0,中日,2010
中田亮二,0.105,16.0,22.0,19.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.19,0.211,0.401,0.55,0.261,0.138,0.82,0.105,0.085,0.6,0.9,0.125,0.105,0.353,0.0,0.0,中日,2010
中村一生,0.0,7.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-1.71,0.0,0.0,-0.2,-1.35,0.0,0.25,0.25,0.0,0.0,中日,2010
小田幸平,0.063,17.0,17.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.063,0.063,0.125,-1.68,0.083,0.044,-2.52,0.0,0.0,-1.6,-2.4,0.091,0.0,0.059,0.0,0.0,中日,2010
柳田殖生,0.219,24.0,32.0,32.0,7.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.219,0.25,0.469,1.39,0.302,0.161,1.5,0.031,0.0,1.41,1.52,0.292,0.031,0.32,0.0,0.0,中日,2010
福田永将,0.261,133.0,487.0,440.0,115.0,13.0,63.0,50.0,22.0,1.0,178.0,0.0,0.0,37.0,5.0,119.0,0.0,13.0,0.322,0.405,0.727,55.61,0.457,0.246,4.38,0.143,0.061,56.13,4.42,0.326,0.227,0.651,0.0,0.31,中日,2010
松井佑介,0.136,17.0,22.0,22.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.136,0.136,0.273,-0.46,0.182,0.095,-0.65,0.0,0.0,-0.31,-0.44,0.3,0.0,0.158,0.0,0.0,中日,2010
堂上剛裕,0.2,6.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.4,0.1,0.267,0.14,0.65,0.0,0.0,0.12,0.81,0.5,0.0,0.25,0.0,0.0,中日,2010
小山桂司,0.28,51.0,102.0,82.0,23.0,1.0,10.0,7.0,4.0,1.0,32.0,0.0,1.0,16.0,0.0,31.0,3.0,0.0,0.394,0.39,0.784,14.54,0.524,0.275,6.23,0.11,0.113,14.41,6.18,0.407,0.317,0.831,1.0,0.52,中日,2010
赤田龍一郎,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,0.0,中日,2010
