player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
内川聖一,0.242,71.0,296.0,281.0,68.0,8.0,30.0,27.0,11.0,0.0,103.0,1.0,1.0,9.0,3.0,32.0,0.0,6.0,0.27,0.367,0.637,26.31,0.392,0.213,3.19,0.125,0.028,27.34,3.31,0.246,0.157,0.523,1.78,0.28,ソフトバンク,2012
今宮健太,0.266,99.0,405.0,354.0,94.0,11.0,45.0,45.0,18.0,1.0,147.0,4.0,5.0,25.0,2.0,60.0,22.0,5.0,0.316,0.415,0.731,46.84,0.454,0.246,4.32,0.15,0.05,46.35,4.27,0.27,0.223,0.651,6.88,0.42,ソフトバンク,2012
松中信彦,0.067,9.0,16.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.125,0.067,0.192,-0.66,0.147,0.073,-1.26,0.0,0.058,-0.49,-0.95,0.167,0.067,0.143,1.6,0.11,ソフトバンク,2012
金子圭輔,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.53,0.0,0.0,-2.87,0.0,0.0,-0.48,-2.59,0.0,0.0,0.0,0.0,0.0,ソフトバンク,2012
松田宣浩,0.248,143.0,580.0,517.0,128.0,32.0,82.0,72.0,21.0,3.0,251.0,3.0,3.0,56.0,4.0,113.0,0.0,12.0,0.324,0.485,0.81,79.63,0.486,0.267,5.28,0.238,0.077,80.7,5.35,0.256,0.346,0.77,5.49,0.5,ソフトバンク,2012
多村仁志,0.25,79.0,218.0,200.0,50.0,4.0,20.0,16.0,9.0,1.0,73.0,1.0,0.0,18.0,0.0,43.0,0.0,7.0,0.312,0.365,0.677,20.91,0.434,0.232,3.57,0.115,0.062,20.65,3.53,0.301,0.2,0.57,0.0,0.42,ソフトバンク,2012
ペーニャ,0.233,55.0,171.0,150.0,35.0,1.0,16.0,8.0,6.0,1.0,46.0,0.0,0.0,15.0,5.0,52.0,0.0,4.0,0.322,0.307,0.628,14.94,0.424,0.221,3.36,0.073,0.088,15.22,3.42,0.347,0.173,0.555,0.0,0.29,ソフトバンク,2012
小久保裕紀,0.239,103.0,357.0,331.0,79.0,4.0,34.0,20.0,11.0,0.0,102.0,0.0,0.0,20.0,0.0,67.0,3.0,6.0,0.28,0.308,0.588,27.34,0.382,0.203,2.8,0.069,0.041,28.27,2.89,0.282,0.13,0.473,0.0,0.3,ソフトバンク,2012
高谷裕亮,0.175,93.0,192.0,171.0,30.0,1.0,16.0,14.0,6.0,1.0,41.0,1.0,0.0,13.0,0.0,31.0,8.0,2.0,0.234,0.24,0.473,7.95,0.314,0.165,1.41,0.064,0.058,8.54,1.52,0.197,0.135,0.368,0.0,0.42,ソフトバンク,2012
山下斐紹,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ソフトバンク,2012
城所龍磨,0.167,41.0,26.0,24.0,4.0,1.0,2.0,8.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,9.0,1.0,0.0,0.2,0.333,0.533,1.7,0.311,0.173,2.08,0.167,0.033,1.89,2.32,0.2,0.292,0.524,1.5,0.11,ソフトバンク,2012
長谷川勇也,0.287,55.0,112.0,101.0,29.0,5.0,20.0,15.0,6.0,0.0,50.0,0.0,0.0,9.0,1.0,18.0,0.0,3.0,0.348,0.495,0.843,16.7,0.513,0.28,5.93,0.208,0.061,16.29,5.79,0.304,0.297,0.8,0.0,0.5,ソフトバンク,2012
細川亨,0.226,49.0,115.0,93.0,21.0,1.0,6.0,6.0,2.0,0.0,26.0,0.0,1.0,6.0,1.0,28.0,15.0,4.0,0.28,0.28,0.56,6.81,0.373,0.196,2.02,0.054,0.054,6.86,2.04,0.253,0.129,0.447,1.0,0.21,ソフトバンク,2012
山崎勝己,0.252,91.0,168.0,139.0,35.0,1.0,20.0,14.0,8.0,1.0,48.0,0.0,0.0,10.0,4.0,30.0,12.0,0.0,0.314,0.345,0.659,17.09,0.429,0.228,3.88,0.094,0.062,17.4,3.95,0.276,0.165,0.596,0.0,0.33,ソフトバンク,2012
塚田正義,0.27,25.0,45.0,37.0,10.0,3.0,6.0,8.0,2.0,0.0,21.0,1.0,0.0,6.0,0.0,13.0,2.0,0.0,0.372,0.568,0.94,7.56,0.561,0.309,6.8,0.297,0.102,7.53,6.78,0.304,0.432,0.929,0.0,0.46,ソフトバンク,2012
堂上隼人,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,0.0,ソフトバンク,2012
明石健志,0.282,45.0,115.0,103.0,29.0,1.0,12.0,16.0,5.0,3.0,43.0,1.0,2.0,11.0,1.0,21.0,0.0,0.0,0.357,0.417,0.774,16.11,0.496,0.265,5.8,0.136,0.075,15.36,5.53,0.346,0.252,0.747,1.33,0.52,ソフトバンク,2012
福田秀平,0.263,110.0,128.0,118.0,31.0,7.0,15.0,28.0,6.0,0.0,58.0,1.0,6.0,4.0,2.0,35.0,4.0,6.0,0.298,0.492,0.79,16.07,0.462,0.257,4.43,0.229,0.036,16.03,4.42,0.3,0.305,0.734,6.46,0.11,ソフトバンク,2012
カブレラ,0.207,8.0,29.0,29.0,6.0,1.0,3.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.207,0.345,0.552,1.91,0.322,0.179,2.24,0.138,0.0,2.01,2.36,0.278,0.138,0.435,0.0,0.0,ソフトバンク,2012
アレン,0.171,12.0,36.0,35.0,6.0,0.0,1.0,4.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.194,0.2,0.394,0.71,0.261,0.138,0.66,0.029,0.023,0.85,0.79,0.273,0.057,0.276,0.0,0.08,ソフトバンク,2012
江川智晃,0.6,5.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,1.4,2.0,2.81,1.067,0.62,37.98,0.8,0.0,2.46,33.21,1.0,0.8,3.5,0.0,0.0,ソフトバンク,2012
柳田悠岐,0.352,130.0,550.0,475.0,167.0,36.0,102.0,95.0,29.0,5.0,314.0,7.0,21.0,62.0,8.0,105.0,0.0,8.0,0.431,0.661,1.092,126.52,0.651,0.359,10.41,0.309,0.079,121.73,10.02,0.386,0.469,1.232,26.53,0.59,ソフトバンク,2012
李杜軒,0.111,5.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.111,0.111,0.222,-0.34,0.148,0.078,-1.14,0.0,0.0,-0.27,-0.91,0.333,0.0,0.125,0.0,0.0,ソフトバンク,2012
