player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
帆足和幸,3.44,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,18.1,21.0,2.0,3.0,0.0,12.0,5.89,7.0,7.0,0.0,0.0,1.31,3.72,4.0,0.82,0.773,ソフトバンク,2012
馬原孝浩,3.06,33.0,1.0,2.0,19.0,2.0,3.0,0.0,0.333,133.0,32.1,29.0,2.0,8.0,0.0,33.0,9.19,11.0,11.0,0.0,0.0,1.14,2.53,4.13,1.27,0.743,ソフトバンク,2012
小椋真介,5.29,24.0,4.0,8.0,0.0,0.0,0.0,0.0,0.333,468.0,102.0,98.0,14.0,67.0,3.0,113.0,9.97,65.0,60.0,0.0,0.0,1.62,4.72,1.69,1.76,0.701,ソフトバンク,2012
大場翔太,3.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.2,7.0,1.0,2.0,0.0,6.0,7.04,3.0,3.0,0.0,0.0,1.17,4.03,3.0,1.04,0.75,ソフトバンク,2012
新垣渚,5.56,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,106.0,22.2,28.0,7.0,12.0,2.0,13.0,5.16,14.0,14.0,0.0,0.0,1.76,7.84,1.08,1.1,0.8,ソフトバンク,2012
森福允彦,2.0,50.0,2.0,1.0,0.0,16.0,18.0,0.0,0.667,105.0,27.0,23.0,1.0,2.0,3.0,23.0,7.67,7.0,6.0,0.0,0.0,0.93,2.45,11.5,0.93,0.815,ソフトバンク,2012
巽真悟,8.31,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,13.0,15.0,3.0,8.0,0.0,8.0,5.54,12.0,12.0,0.0,0.0,1.77,6.74,1.0,1.23,0.55,ソフトバンク,2012
千賀滉大,3.51,22.0,13.0,7.0,0.0,0.0,0.0,1.0,0.65,584.0,141.0,116.0,21.0,58.0,5.0,163.0,10.4,57.0,55.0,1.0,1.0,1.23,4.08,2.81,1.57,0.785,ソフトバンク,2012
ファルケンボーグ,2.04,41.0,0.0,4.0,10.0,9.0,9.0,0.0,0.0,153.0,39.2,17.0,4.0,16.0,3.0,49.0,11.12,10.0,9.0,0.0,0.0,0.83,3.4,3.06,1.64,0.844,ソフトバンク,2012
川原弘之,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,8.79,0.5,1.0,0.0,ソフトバンク,2012
