player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
石井裕也,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.0,0.0,0.556,日本ハム,2016
加藤貴之,4.53,26.0,5.0,8.0,0.0,3.0,3.0,0.0,0.385,489.0,113.1,127.0,9.0,28.0,4.0,82.0,6.51,61.0,57.0,0.0,0.0,1.37,3.55,2.93,0.97,0.68,日本ハム,2016
メンドーサ,3.97,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.3,437.0,99.2,106.0,9.0,38.0,8.0,56.0,5.06,45.0,44.0,0.0,0.0,1.44,4.52,1.47,0.94,0.755,日本ハム,2016
有原航平,4.55,20.0,8.0,5.0,2.0,1.0,1.0,1.0,0.615,471.0,110.2,124.0,17.0,15.0,5.0,87.0,7.08,60.0,56.0,0.0,0.0,1.26,4.09,5.8,0.92,0.693,日本ハム,2016
浦野博司,2.16,36.0,2.0,2.0,7.0,9.0,11.0,0.0,0.5,167.0,41.2,33.0,3.0,9.0,0.0,44.0,9.5,11.0,10.0,0.0,0.0,1.01,2.45,4.89,1.27,0.821,日本ハム,2016
斎藤佑樹,7.27,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,8.2,8.0,2.0,12.0,2.0,3.0,3.12,8.0,7.0,0.0,0.0,2.31,10.27,0.25,1.73,0.75,日本ハム,2016
増井浩俊,2.39,52.0,6.0,1.0,27.0,7.0,13.0,0.0,0.857,215.0,52.2,47.0,6.0,11.0,0.0,82.0,14.01,15.0,14.0,0.0,0.0,1.1,2.06,7.45,1.77,0.846,日本ハム,2016
上原健太,3.13,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,37.1,34.0,3.0,11.0,1.0,24.0,5.79,15.0,13.0,0.0,0.0,1.21,3.84,2.18,0.94,0.767,日本ハム,2016
武田久,3.68,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.1,11.0,1.0,3.0,0.0,3.0,3.68,4.0,3.0,0.0,0.0,1.91,5.3,1.0,0.82,0.846,日本ハム,2016
宮西尚生,1.8,55.0,4.0,3.0,0.0,37.0,41.0,0.0,0.571,186.0,45.0,29.0,1.0,20.0,5.0,39.0,7.8,11.0,9.0,0.0,0.0,1.09,3.14,1.95,1.31,0.849,日本ハム,2016
新垣勇人,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,4.5,2.0,2.0,0.0,0.0,2.5,3.62,1.0,1.0,0.6,日本ハム,2016
井口和朋,2.48,31.0,1.0,1.0,1.0,7.0,8.0,0.0,0.5,129.0,32.2,26.0,0.0,9.0,0.0,28.0,7.71,11.0,9.0,0.0,0.0,1.07,2.05,3.11,1.13,0.743,日本ハム,2016
鍵谷陽平,4.28,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,128.0,27.1,33.0,2.0,12.0,1.0,22.0,7.24,14.0,13.0,0.0,0.0,1.65,3.89,1.83,1.24,0.75,日本ハム,2016
須永英輝,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.1,7.0,2.0,1.0,0.0,2.0,3.38,4.0,3.0,0.0,0.0,1.5,7.81,2.0,0.56,0.833,日本ハム,2016
吉川光夫,4.19,27.0,7.0,6.0,3.0,0.0,0.0,0.0,0.538,494.0,109.2,125.0,9.0,52.0,5.0,65.0,5.33,53.0,51.0,0.0,0.0,1.61,4.56,1.25,1.07,0.757,日本ハム,2016
榎下陽大,2.38,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,11.1,14.0,1.0,4.0,0.0,6.0,4.76,3.0,3.0,0.0,0.0,1.59,4.27,1.5,0.88,0.882,日本ハム,2016
中村勝,4.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,10.0,9.0,2.0,9.0,1.0,4.0,3.6,5.0,5.0,0.0,0.0,1.8,7.92,0.44,1.3,0.824,日本ハム,2016
武田勝,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,-2.88,3.0,3.0,0.667,日本ハム,2016
高梨裕稔,4.5,18.0,5.0,7.0,0.0,0.0,0.0,1.0,0.417,459.0,110.0,110.0,21.0,28.0,3.0,78.0,6.38,61.0,55.0,0.0,0.0,1.25,5.0,2.79,0.96,0.717,日本ハム,2016
金平将至,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12.12,0.0,1.5,1.0,日本ハム,2016
白村明弘,9.64,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.2,8.0,1.0,1.0,0.0,4.0,7.71,6.0,5.0,0.0,0.0,1.93,4.83,4.0,1.07,0.5,日本ハム,2016
瀬川隼郎,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.12,0.0,1.0,1.0,日本ハム,2016
田中豊樹,11.74,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.2,11.0,1.0,5.0,0.0,8.0,9.39,10.0,10.0,0.0,0.0,2.09,4.69,1.6,1.7,0.4,日本ハム,2016
谷元圭介,3.31,36.0,0.0,2.0,1.0,21.0,21.0,0.0,0.0,141.0,32.2,26.0,3.0,16.0,1.0,24.0,6.61,15.0,12.0,0.0,0.0,1.29,4.22,1.5,1.22,0.775,日本ハム,2016
石川直也,2.59,52.0,1.0,2.0,19.0,18.0,19.0,0.0,0.333,204.0,48.2,44.0,4.0,17.0,0.0,53.0,9.8,16.0,14.0,0.0,0.0,1.25,3.0,3.12,1.44,0.825,日本ハム,2016
バース,3.65,37.0,8.0,8.0,0.0,6.0,8.0,0.0,0.5,452.0,103.2,102.0,7.0,47.0,4.0,71.0,6.16,48.0,42.0,0.0,0.0,1.44,3.99,1.51,1.14,0.76,日本ハム,2016
立田将太,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1.0,0.0,日本ハム,2016
大塚豊,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.33,5.45,0.33,1.33,0.75,日本ハム,2016
マーティン,1.19,40.0,0.0,2.0,1.0,29.0,29.0,0.0,0.0,137.0,37.2,21.0,2.0,6.0,1.0,34.0,8.12,5.0,5.0,0.0,0.0,0.72,2.56,5.67,1.06,0.885,日本ハム,2016
屋宜照悟,3.96,18.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,104.0,25.0,24.0,3.0,6.0,1.0,11.0,3.96,15.0,11.0,0.0,0.0,1.2,4.64,1.83,0.68,0.714,日本ハム,2016
吉田侑樹,7.36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.2,6.0,0.0,2.0,0.0,2.0,4.91,6.0,3.0,0.0,0.0,2.18,3.67,1.0,1.09,0.625,日本ハム,2016
上沢直之,3.16,25.0,11.0,6.0,0.0,0.0,0.0,4.0,0.647,670.0,165.1,146.0,15.0,38.0,5.0,151.0,8.22,62.0,58.0,3.0,1.0,1.11,3.23,3.97,1.14,0.753,日本ハム,2016
