player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
庄田隆弘,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333,0.11,0.333,0.15,1.52,0.0,0.333,0.16,2.16,0.0,0.5,0.5,0.0,0.0,阪神,2010
鳥谷敬,0.232,121.0,261.0,220.0,51.0,1.0,22.0,15.0,11.0,0.0,65.0,1.0,1.0,34.0,1.0,37.0,3.0,6.0,0.333,0.295,0.629,23.3,0.432,0.224,3.46,0.064,0.102,23.85,3.54,0.266,0.218,0.568,1.0,0.92,阪神,2010
城島健司,0.179,24.0,42.0,39.0,7.0,0.0,5.0,4.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.214,0.205,0.419,-0.03,0.283,0.148,-0.02,0.026,0.035,0.2,0.15,0.194,0.077,0.278,0.0,0.5,阪神,2010
関本賢太郎,0.262,55.0,54.0,42.0,11.0,0.0,10.0,1.0,0.0,0.0,11.0,0.0,1.0,8.0,3.0,10.0,0.0,1.0,0.407,0.262,0.669,6.16,0.495,0.249,5.04,0.0,0.146,6.55,5.36,0.333,0.214,0.719,0.0,0.8,阪神,2010
上本博紀,0.422,20.0,53.0,45.0,19.0,1.0,6.0,7.0,3.0,0.0,25.0,0.0,4.0,6.0,0.0,8.0,1.0,1.0,0.481,0.556,1.036,12.19,0.666,0.355,11.35,0.133,0.059,11.5,10.71,0.474,0.356,1.296,1.6,0.75,阪神,2010
平野恵一,0.245,134.0,519.0,458.0,112.0,1.0,24.0,43.0,5.0,2.0,124.0,2.0,6.0,42.0,4.0,61.0,15.0,4.0,0.313,0.271,0.584,42.43,0.404,0.209,3.12,0.026,0.069,42.51,3.13,0.27,0.127,0.494,1.71,0.69,阪神,2010
金本知憲,0.258,126.0,406.0,356.0,92.0,6.0,30.0,24.0,16.0,1.0,128.0,3.0,3.0,49.0,0.0,54.0,0.0,2.0,0.347,0.36,0.707,47.75,0.467,0.246,4.78,0.101,0.089,47.38,4.74,0.29,0.239,0.658,4.0,0.91,阪神,2010
藤川俊介,0.255,124.0,183.0,161.0,41.0,1.0,10.0,32.0,12.0,2.0,60.0,1.0,5.0,9.0,0.0,32.0,13.0,2.0,0.294,0.373,0.667,18.46,0.418,0.226,3.67,0.118,0.039,17.25,3.42,0.284,0.199,0.593,1.67,0.28,阪神,2010
浅井良,0.22,46.0,55.0,50.0,11.0,1.0,5.0,5.0,1.0,0.0,15.0,0.0,0.0,2.0,1.0,7.0,2.0,3.0,0.264,0.3,0.564,2.97,0.364,0.194,1.82,0.08,0.044,3.08,1.89,0.227,0.12,0.429,0.0,0.29,阪神,2010
マートン,0.276,140.0,583.0,544.0,150.0,9.0,59.0,46.0,27.0,0.0,204.0,1.0,0.0,31.0,3.0,77.0,0.0,21.0,0.316,0.375,0.691,59.13,0.441,0.236,3.79,0.099,0.04,58.64,3.76,0.305,0.154,0.57,0.0,0.4,阪神,2010
桧山進次郎,0.196,57.0,59.0,51.0,10.0,0.0,13.0,0.0,4.0,0.0,14.0,0.0,0.0,6.0,2.0,12.0,0.0,2.0,0.305,0.275,0.58,4.1,0.397,0.206,2.57,0.078,0.109,3.98,2.5,0.256,0.196,0.512,0.0,0.5,阪神,2010
