player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
木浪聖也,0.262,113.0,390.0,363.0,95.0,4.0,32.0,32.0,18.0,2.0,129.0,0.0,2.0,18.0,3.0,77.0,6.0,8.0,0.302,0.355,0.657,37.63,0.421,0.225,3.6,0.094,0.04,35.89,3.44,0.316,0.149,0.551,2.67,0.23,阪神,2019
鳥谷敬,0.232,121.0,261.0,220.0,51.0,1.0,22.0,15.0,11.0,0.0,65.0,1.0,1.0,34.0,1.0,37.0,3.0,6.0,0.333,0.295,0.629,23.3,0.432,0.224,3.46,0.064,0.102,23.85,3.54,0.266,0.218,0.568,1.0,0.92,阪神,2019
北條史也,0.322,62.0,266.0,239.0,77.0,1.0,20.0,34.0,8.0,1.0,90.0,0.0,1.0,19.0,1.0,32.0,4.0,7.0,0.37,0.377,0.747,33.4,0.496,0.261,5.12,0.054,0.048,32.56,5.0,0.357,0.138,0.657,1.0,0.59,阪神,2019
大山悠輔,0.274,117.0,378.0,347.0,95.0,11.0,48.0,48.0,19.0,4.0,155.0,3.0,5.0,26.0,2.0,54.0,1.0,14.0,0.326,0.447,0.773,46.81,0.475,0.258,4.65,0.173,0.052,46.13,4.58,0.295,0.254,0.688,6.88,0.48,阪神,2019
熊谷敬宥,0.231,19.0,18.0,13.0,3.0,0.0,2.0,10.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,3.0,3.0,1.0,0.333,0.231,0.564,1.18,0.41,0.208,2.12,0.0,0.103,1.23,2.21,0.231,0.308,0.583,0.0,0.67,阪神,2019
近本光司,0.271,142.0,640.0,586.0,159.0,9.0,42.0,81.0,20.0,7.0,220.0,15.0,36.0,31.0,6.0,110.0,14.0,2.0,0.313,0.375,0.689,72.59,0.438,0.235,4.25,0.104,0.042,71.84,4.21,0.31,0.193,0.626,14.4,0.28,阪神,2019
糸井嘉男,0.308,119.0,509.0,419.0,129.0,16.0,68.0,60.0,24.0,0.0,201.0,3.0,22.0,77.0,8.0,63.0,0.0,9.0,0.42,0.48,0.9,90.38,0.58,0.309,7.95,0.172,0.113,88.28,7.76,0.328,0.401,1.01,18.53,1.22,阪神,2019
福留孝介,0.28,123.0,499.0,414.0,116.0,14.0,72.0,57.0,26.0,2.0,188.0,1.0,2.0,73.0,5.0,90.0,0.0,10.0,0.389,0.454,0.843,75.83,0.54,0.288,6.48,0.174,0.109,75.69,6.47,0.322,0.353,0.864,3.5,0.81,阪神,2019
髙山俊,0.172,45.0,134.0,128.0,22.0,1.0,14.0,8.0,5.0,0.0,30.0,1.0,0.0,4.0,1.0,22.0,0.0,4.0,0.201,0.234,0.436,2.81,0.28,0.149,0.68,0.063,0.03,3.59,0.87,0.198,0.086,0.306,0.0,0.18,阪神,2019
坂本誠志郎,0.154,15.0,16.0,13.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.25,0.231,0.481,0.86,0.327,0.17,1.94,0.077,0.096,1.22,2.75,0.286,0.231,0.455,0.0,0.29,阪神,2019
