player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
能見篤史,2.56,45.0,4.0,3.0,1.0,16.0,20.0,0.0,0.571,229.0,56.1,40.0,5.0,19.0,3.0,48.0,7.67,23.0,16.0,0.0,0.0,1.05,3.74,2.53,1.19,0.807,阪神,2019
西勇輝,2.92,26.0,10.0,8.0,0.0,0.0,0.0,1.0,0.556,702.0,172.1,159.0,12.0,36.0,9.0,112.0,5.85,60.0,56.0,1.0,0.0,1.13,3.47,3.11,0.86,0.771,阪神,2019
岩貞祐太,3.48,23.0,7.0,10.0,0.0,0.0,0.0,1.0,0.412,554.0,132.0,128.0,18.0,32.0,1.0,122.0,8.32,56.0,51.0,0.0,0.0,1.21,3.79,3.81,1.17,0.769,阪神,2019
馬場皐輔,5.19,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,8.2,12.0,2.0,4.0,1.0,7.0,7.27,5.0,5.0,0.0,0.0,1.85,6.24,1.75,1.27,0.8,阪神,2019
藤浪晋太郎,5.32,13.0,5.0,3.0,0.0,0.0,0.0,1.0,0.625,326.0,71.0,70.0,5.0,47.0,4.0,70.0,8.87,45.0,42.0,1.0,0.0,1.65,4.22,1.49,1.65,0.681,阪神,2019
岩田稔,3.23,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,129.0,30.2,25.0,4.0,9.0,3.0,29.0,8.51,13.0,11.0,0.0,0.0,1.11,3.9,3.22,1.24,0.788,阪神,2019
藤川球児,2.32,53.0,5.0,3.0,2.0,21.0,26.0,0.0,0.625,229.0,54.1,29.0,3.0,37.0,1.0,67.0,11.1,20.0,14.0,0.0,0.0,1.21,3.25,1.81,1.91,0.828,阪神,2019
尾仲祐哉,3.86,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,11.2,13.0,1.0,4.0,0.0,14.0,10.8,6.0,5.0,0.0,0.0,1.46,2.86,3.5,1.54,0.75,阪神,2019
小野泰己,4.77,23.0,7.0,7.0,0.0,0.0,0.0,0.0,0.5,573.0,126.1,133.0,10.0,81.0,3.0,96.0,6.84,71.0,67.0,0.0,0.0,1.69,4.58,1.19,1.4,0.725,阪神,2019
髙橋遥人,3.63,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.4,150.0,34.2,34.0,4.0,14.0,0.0,27.0,7.01,18.0,14.0,0.0,0.0,1.38,4.19,1.93,1.18,0.773,阪神,2019
高野圭佑,4.76,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,5.2,6.0,0.0,1.0,1.0,6.0,9.53,4.0,3.0,0.0,0.0,1.24,2.06,6.0,1.24,0.625,阪神,2019
谷川昌希,7.82,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,62.0,12.2,17.0,2.0,7.0,2.0,11.0,7.82,12.0,11.0,0.0,0.0,1.89,5.09,1.57,1.42,0.625,阪神,2019
才木浩人,4.61,22.0,6.0,10.0,0.0,1.0,2.0,0.0,0.375,368.0,82.0,81.0,12.0,38.0,5.0,85.0,9.33,46.0,42.0,0.0,0.0,1.45,4.52,2.24,1.5,0.732,阪神,2019
浜地真澄,6.11,21.0,2.0,1.0,0.0,0.0,2.0,0.0,0.667,128.0,28.0,35.0,4.0,8.0,0.0,27.0,8.68,21.0,19.0,0.0,0.0,1.54,3.69,3.38,1.25,0.615,阪神,2019
福永春吾,22.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,12.62,0.0,1.0,0.429,阪神,2019
髙橋聡文,3.95,15.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,66.0,13.2,19.0,1.0,5.0,0.0,8.0,5.27,6.0,6.0,0.0,0.0,1.76,3.78,1.6,0.95,0.783,阪神,2019
守屋功輝,11.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.2,9.0,1.0,3.0,0.0,2.0,3.86,6.0,6.0,0.0,0.0,2.57,6.98,0.67,1.07,0.545,阪神,2019
秋山拓巳,3.86,17.0,5.0,10.0,0.0,0.0,0.0,2.0,0.333,437.0,105.0,111.0,8.0,18.0,4.0,89.0,7.63,46.0,45.0,1.0,1.0,1.23,3.04,4.94,1.02,0.704,阪神,2019
齋藤友貴哉,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,5.62,0.67,2.5,1.0,阪神,2019
青柳晃洋,3.32,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,93.0,21.2,23.0,1.0,6.0,0.0,22.0,9.14,8.0,8.0,0.0,0.0,1.34,2.52,3.67,1.29,0.75,阪神,2019
ジョンソン,1.38,58.0,2.0,3.0,0.0,40.0,42.0,0.0,0.4,224.0,58.2,34.0,2.0,13.0,1.0,91.0,13.96,12.0,9.0,0.0,0.0,0.8,1.13,7.0,1.77,0.848,阪神,2019
メッセンジャー,3.63,28.0,11.0,7.0,0.0,0.0,0.0,0.0,0.611,728.0,173.2,160.0,13.0,58.0,4.0,149.0,7.72,74.0,70.0,0.0,0.0,1.26,3.41,2.57,1.19,0.727,阪神,2019
飯田優也,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,1.0,2.0,0.0,3.0,9.0,4.0,4.0,0.0,0.0,2.33,7.45,1.5,1.67,0.5,阪神,2019
望月惇志,4.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,44.0,46.0,7.0,17.0,2.0,40.0,8.18,24.0,21.0,0.0,0.0,1.43,4.67,2.35,1.3,0.759,阪神,2019
