player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
京田陽太,0.235,143.0,632.0,578.0,136.0,4.0,44.0,73.0,15.0,7.0,177.0,10.0,20.0,19.0,6.0,111.0,26.0,12.0,0.266,0.306,0.572,43.78,0.368,0.196,2.4,0.071,0.03,44.78,2.45,0.268,0.121,0.457,6.67,0.17,中日,2019
高橋周平,0.254,128.0,477.0,433.0,110.0,11.0,69.0,35.0,26.0,2.0,173.0,0.0,0.0,30.0,3.0,89.0,8.0,9.0,0.305,0.4,0.704,52.0,0.438,0.237,4.09,0.145,0.051,51.59,4.06,0.288,0.215,0.62,0.0,0.34,中日,2019
藤井淳志,0.241,96.0,162.0,145.0,35.0,3.0,30.0,21.0,8.0,0.0,52.0,0.0,0.0,12.0,0.0,36.0,0.0,1.0,0.29,0.359,0.649,16.04,0.41,0.22,3.73,0.117,0.049,17.36,4.04,0.288,0.2,0.577,0.0,0.33,中日,2019
阿部寿樹,0.217,18.0,26.0,23.0,5.0,0.0,4.0,1.0,3.0,0.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.308,0.348,0.656,2.31,0.424,0.225,3.28,0.13,0.09,2.17,3.08,0.25,0.261,0.579,0.0,1.0,中日,2019
平田良介,0.329,138.0,568.0,493.0,162.0,9.0,55.0,83.0,26.0,5.0,225.0,7.0,8.0,67.0,3.0,69.0,2.0,7.0,0.41,0.456,0.866,92.85,0.562,0.299,7.16,0.128,0.081,88.78,6.85,0.364,0.266,0.858,8.47,0.97,中日,2019
根尾昂,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,-2.92,0.0,0.0,-0.2,-2.7,0.0,0.0,0.0,0.0,0.0,中日,2019
大島洋平,0.274,141.0,645.0,588.0,161.0,7.0,57.0,92.0,20.0,7.0,216.0,9.0,21.0,47.0,4.0,80.0,1.0,2.0,0.329,0.367,0.697,75.86,0.452,0.24,4.61,0.094,0.055,75.4,4.59,0.304,0.194,0.637,10.5,0.59,中日,2019
石川駿,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,0.0,中日,2019
遠藤一星,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,2.0,0.14,中日,2019
井領雅貴,0.219,22.0,34.0,32.0,7.0,0.0,3.0,2.0,2.0,0.0,9.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.265,0.281,0.546,2.37,0.358,0.189,2.55,0.063,0.046,2.32,2.51,0.269,0.125,0.44,0.0,0.33,中日,2019
