player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
山田哲人,0.315,140.0,637.0,524.0,165.0,34.0,89.0,130.0,30.0,4.0,305.0,4.0,33.0,106.0,4.0,119.0,0.0,8.0,0.432,0.582,1.014,134.21,0.626,0.34,9.69,0.267,0.117,129.72,9.36,0.35,0.525,1.197,33.49,0.89,ヤクルト,2018
大引啓次,0.35,47.0,136.0,123.0,43.0,5.0,15.0,15.0,5.0,0.0,63.0,2.0,0.0,10.0,0.0,30.0,3.0,3.0,0.398,0.512,0.911,22.68,0.569,0.307,6.96,0.163,0.049,21.45,6.58,0.418,0.228,0.835,0.0,0.33,ヤクルト,2018
西浦直亨,0.242,138.0,550.0,479.0,116.0,10.0,55.0,57.0,28.0,0.0,174.0,2.0,1.0,40.0,8.0,88.0,20.0,10.0,0.309,0.363,0.673,54.15,0.431,0.23,3.67,0.121,0.067,54.17,3.67,0.262,0.203,0.589,1.82,0.45,ヤクルト,2018
バレンティン,0.268,142.0,602.0,514.0,138.0,38.0,131.0,72.0,22.0,0.0,274.0,1.0,1.0,85.0,0.0,121.0,0.0,15.0,0.37,0.533,0.904,98.65,0.548,0.3,6.74,0.265,0.102,98.62,6.74,0.279,0.43,0.916,1.95,0.7,ヤクルト,2018
川端慎吾,0.259,97.0,334.0,297.0,77.0,3.0,31.0,22.0,9.0,1.0,97.0,0.0,1.0,32.0,3.0,37.0,1.0,11.0,0.336,0.327,0.663,32.3,0.445,0.233,3.74,0.067,0.077,31.98,3.71,0.286,0.178,0.576,1.5,0.86,ヤクルト,2018
武内晋一,0.286,15.0,16.0,14.0,4.0,1.0,3.0,2.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.375,0.571,0.946,3.01,0.565,0.312,8.12,0.286,0.089,2.92,7.88,0.273,0.429,1.0,0.0,1.0,ヤクルト,2018
塩見泰隆,0.04,16.0,26.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.077,0.08,0.157,-1.37,0.104,0.055,-1.54,0.04,0.037,-1.16,-1.31,0.056,0.08,0.125,1.6,0.14,ヤクルト,2018
荒木貴裕,0.218,62.0,109.0,87.0,19.0,3.0,21.0,12.0,3.0,0.0,31.0,0.0,3.0,13.0,4.0,27.0,3.0,2.0,0.34,0.356,0.696,12.24,0.458,0.242,4.41,0.138,0.121,13.08,4.71,0.258,0.322,0.729,3.0,0.48,ヤクルト,2018
青木宣親,0.327,127.0,567.0,495.0,162.0,10.0,67.0,85.0,37.0,3.0,235.0,4.0,3.0,51.0,19.0,48.0,0.0,13.0,0.409,0.475,0.884,93.63,0.567,0.303,7.18,0.147,0.082,88.71,6.8,0.346,0.248,0.869,4.62,1.06,ヤクルト,2018
西田明央,0.143,4.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.143,0.143,0.286,-0.1,0.19,0.1,-0.45,0.0,0.0,-0.06,-0.27,0.2,0.0,0.167,1.0,0.0,ヤクルト,2018
山崎晃大朗,0.184,23.0,47.0,38.0,7.0,0.0,0.0,7.0,0.0,1.0,9.0,1.0,1.0,6.0,0.0,12.0,3.0,1.0,0.295,0.237,0.532,2.6,0.374,0.192,1.95,0.053,0.111,2.8,2.1,0.241,0.211,0.455,0.0,0.5,ヤクルト,2018
松本直樹,0.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,-2.79,0.0,0.0,-0.47,-2.54,0.0,0.0,0.0,0.0,0.0,ヤクルト,2018
畠山和洋,0.248,75.0,155.0,129.0,32.0,5.0,27.0,9.0,6.0,0.0,53.0,0.0,0.0,26.0,0.0,23.0,0.0,4.0,0.374,0.411,0.785,20.54,0.511,0.271,5.49,0.163,0.126,20.38,5.45,0.267,0.364,0.782,0.0,1.13,ヤクルト,2018
廣岡大志,0.209,45.0,125.0,115.0,24.0,2.0,10.0,11.0,6.0,0.0,36.0,0.0,0.0,5.0,0.0,36.0,4.0,2.0,0.24,0.313,0.553,7.8,0.344,0.186,2.15,0.104,0.031,8.21,2.26,0.268,0.148,0.441,0.0,0.14,ヤクルト,2018
宮本丈,0.22,26.0,48.0,41.0,9.0,0.0,6.0,3.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,11.0,1.0,1.0,0.298,0.244,0.542,3.1,0.379,0.195,2.39,0.024,0.078,3.49,2.69,0.281,0.146,0.455,0.0,0.45,ヤクルト,2018
雄平,0.318,125.0,482.0,446.0,142.0,11.0,67.0,50.0,19.0,1.0,196.0,1.0,6.0,33.0,1.0,62.0,0.0,13.0,0.365,0.439,0.805,69.0,0.512,0.274,5.82,0.121,0.047,66.0,5.57,0.349,0.206,0.739,7.76,0.53,ヤクルト,2018
坂口智隆,0.317,139.0,595.0,508.0,161.0,3.0,37.0,64.0,22.0,4.0,200.0,7.0,9.0,75.0,3.0,60.0,7.0,15.0,0.406,0.394,0.8,83.18,0.538,0.281,5.94,0.077,0.09,79.53,5.68,0.348,0.228,0.759,4.5,1.25,ヤクルト,2018
谷内亮太,0.222,36.0,46.0,45.0,10.0,0.0,7.0,5.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.217,0.289,0.506,2.22,0.314,0.17,1.62,0.067,-0.005,2.44,1.78,0.27,0.067,0.361,0.0,0.0,ヤクルト,2018
渡邉大樹,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,-2.81,0.0,0.0,-0.19,-2.57,0.0,0.0,0.0,1.0,0.0,ヤクルト,2018
上田剛史,0.224,102.0,101.0,85.0,19.0,1.0,7.0,17.0,5.0,0.0,27.0,1.0,2.0,8.0,1.0,12.0,7.0,1.0,0.298,0.318,0.616,8.6,0.404,0.213,3.09,0.094,0.074,8.51,3.06,0.228,0.2,0.544,1.33,0.67,ヤクルト,2018
藤井亮太,0.275,38.0,59.0,51.0,14.0,0.0,4.0,10.0,2.0,0.0,16.0,3.0,1.0,5.0,1.0,12.0,2.0,0.0,0.351,0.314,0.665,5.41,0.455,0.236,3.48,0.039,0.076,5.35,3.44,0.341,0.098,0.5,0.0,0.42,ヤクルト,2018
中村悠平,0.211,123.0,401.0,341.0,72.0,5.0,26.0,32.0,9.0,1.0,98.0,0.0,2.0,31.0,5.0,39.0,22.0,7.0,0.285,0.287,0.572,28.98,0.381,0.2,2.61,0.076,0.074,30.06,2.71,0.209,0.173,0.493,2.86,0.79,ヤクルト,2018
村上宗隆,0.083,6.0,14.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.214,0.333,0.548,0.87,0.325,0.18,2.13,0.25,0.131,1.09,2.68,0.0,0.417,0.545,0.0,0.4,ヤクルト,2018
奥村展征,0.22,32.0,46.0,41.0,9.0,1.0,4.0,6.0,1.0,0.0,13.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,0.267,0.317,0.584,3.7,0.372,0.199,2.94,0.098,0.047,4.13,3.28,0.25,0.171,0.5,0.0,0.3,ヤクルト,2018
古賀優大,0.077,7.0,15.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.143,0.077,0.22,-0.69,0.168,0.084,-1.34,0.0,0.066,-0.59,-1.14,0.083,0.077,0.154,0.0,0.5,ヤクルト,2018
大村孟,0.125,9.0,10.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.3,0.25,0.55,0.72,0.383,0.198,2.78,0.125,0.175,0.74,2.85,0.25,0.375,0.571,0.0,0.5,ヤクルト,2018
三輪正義,0.118,25.0,24.0,17.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.211,0.118,0.328,0.37,0.25,0.124,0.5,0.0,0.093,0.5,0.68,0.111,0.118,0.267,0.0,0.5,ヤクルト,2018
井野卓,0.144,47.0,97.0,90.0,13.0,0.0,4.0,5.0,3.0,0.0,16.0,0.0,0.0,5.0,0.0,26.0,2.0,2.0,0.189,0.178,0.367,0.64,0.249,0.13,0.21,0.033,0.045,1.06,0.35,0.197,0.089,0.266,0.0,0.19,ヤクルト,2018
田代将太郎,0.323,73.0,36.0,31.0,10.0,1.0,2.0,16.0,0.0,0.0,13.0,3.0,4.0,4.0,0.0,9.0,1.0,0.0,0.4,0.419,0.819,5.14,0.54,0.285,5.55,0.097,0.077,5.14,5.55,0.409,0.258,0.75,1.6,0.44,ヤクルト,2018
大松尚逸,0.162,94.0,143.0,130.0,21.0,3.0,16.0,5.0,3.0,0.0,33.0,0.0,0.0,13.0,0.0,27.0,0.0,5.0,0.238,0.254,0.492,5.65,0.322,0.17,1.34,0.092,0.076,6.52,1.54,0.18,0.192,0.404,0.0,0.48,ヤクルト,2018
鵜久森淳志,0.294,19.0,20.0,17.0,5.0,0.0,3.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.3,0.353,0.653,1.78,0.418,0.223,3.2,0.059,0.006,2.31,4.16,0.357,0.118,0.538,1.0,0.2,ヤクルト,2018
