player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
ラロッカ,0.256,42.0,158.0,133.0,34.0,7.0,21.0,16.0,8.0,0.0,63.0,1.0,0.0,15.0,9.0,18.0,0.0,3.0,0.367,0.474,0.841,23.29,0.525,0.284,6.05,0.218,0.111,23.39,6.07,0.248,0.323,0.835,0.0,0.83,オリックス,2009
塩崎真,0.188,35.0,56.0,48.0,9.0,1.0,1.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,1.0,13.0,2.0,2.0,0.278,0.25,0.528,2.9,0.361,0.188,1.82,0.063,0.09,3.21,2.02,0.222,0.167,0.439,0.0,0.38,オリックス,2009
下山真二,0.333,14.0,32.0,27.0,9.0,0.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,1.0,1.0,9.0,3.0,3.0,0.379,0.444,0.824,3.54,0.527,0.282,3.98,0.111,0.046,3.16,3.56,0.429,0.148,0.667,0.0,0.11,オリックス,2009
辻俊哉,0.2,5.0,16.0,15.0,3.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.25,0.267,0.517,0.6,0.339,0.179,1.24,0.067,0.05,0.59,1.23,0.25,0.133,0.385,0.0,0.33,オリックス,2009
小瀬浩之,0.303,78.0,216.0,198.0,60.0,0.0,11.0,24.0,9.0,1.0,71.0,3.0,7.0,11.0,0.0,40.0,4.0,0.0,0.335,0.359,0.693,25.45,0.454,0.24,4.64,0.056,0.032,25.09,4.58,0.364,0.131,0.61,0.0,0.28,オリックス,2009
カブレラ,0.331,112.0,481.0,408.0,135.0,24.0,82.0,66.0,21.0,2.0,232.0,0.0,1.0,69.0,2.0,91.0,0.0,14.0,0.428,0.569,0.997,93.48,0.618,0.335,8.73,0.238,0.097,89.98,8.41,0.376,0.409,1.059,1.92,0.76,オリックス,2009
鈴木郁洋,0.197,41.0,77.0,66.0,13.0,0.0,1.0,6.0,1.0,0.0,14.0,1.0,0.0,8.0,0.0,16.0,3.0,3.0,0.284,0.212,0.496,2.97,0.354,0.181,1.34,0.015,0.087,3.23,1.45,0.245,0.121,0.368,0.0,0.5,オリックス,2009
古木克明,0.231,9.0,14.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.286,0.308,0.593,1.16,0.388,0.205,3.13,0.077,0.055,1.12,3.02,0.375,0.154,0.5,0.0,0.2,オリックス,2009
坂口智隆,0.262,36.0,121.0,107.0,28.0,1.0,5.0,8.0,7.0,0.0,38.0,0.0,1.0,12.0,0.0,18.0,1.0,1.0,0.333,0.355,0.688,13.69,0.452,0.239,4.51,0.093,0.072,13.53,4.46,0.3,0.215,0.638,1.0,0.67,オリックス,2009
相川良太,0.3,10.0,23.0,20.0,6.0,0.0,1.0,0.0,4.0,0.0,10.0,1.0,0.0,3.0,0.0,5.0,0.0,2.0,0.391,0.5,0.891,2.84,0.558,0.301,4.52,0.2,0.091,2.45,3.89,0.4,0.3,0.706,0.0,0.6,オリックス,2009
一輝,0.229,16.0,53.0,48.0,11.0,0.0,1.0,6.0,0.0,2.0,15.0,0.0,1.0,3.0,0.0,6.0,2.0,2.0,0.275,0.313,0.587,3.75,0.379,0.202,2.47,0.083,0.045,3.74,2.46,0.25,0.167,0.487,0.0,0.5,オリックス,2009
岡田貴弘,0.158,43.0,157.0,139.0,22.0,7.0,13.0,18.0,2.0,0.0,45.0,1.0,0.0,13.0,4.0,59.0,1.0,4.0,0.25,0.324,0.574,9.64,0.358,0.193,2.12,0.165,0.092,11.04,2.42,0.203,0.252,0.5,0.0,0.22,オリックス,2009
高波文一,0.0,12.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.3,0.0,0.0,0.08,0.72,0.0,0.667,0.667,0.0,0.0,オリックス,2009
伊藤光,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.133,0.0,0.133,-1.0,0.133,0.06,-1.81,0.0,0.133,-0.84,-1.51,0.0,0.154,0.143,0.0,0.67,オリックス,2009
由田慎太郎,0.152,20.0,36.0,33.0,5.0,0.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.171,0.182,0.353,0.46,0.232,0.123,0.42,0.03,0.02,0.93,0.84,0.156,0.061,0.25,1.0,0.33,オリックス,2009
横山徹也,0.24,15.0,27.0,25.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.269,0.24,0.509,1.6,0.349,0.181,2.15,0.0,0.029,1.63,2.2,0.286,0.04,0.368,0.0,0.2,オリックス,2009
