player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
大谷翔平,3.2,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.6,105.0,25.1,13.0,2.0,19.0,0.0,29.0,10.3,9.0,9.0,1.0,0.0,1.26,4.11,1.53,1.89,0.767,日本ハム,2017
石井裕也,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.0,0.0,0.556,日本ハム,2017
加藤貴之,4.53,26.0,5.0,8.0,0.0,3.0,3.0,0.0,0.385,489.0,113.1,127.0,9.0,28.0,4.0,82.0,6.51,61.0,57.0,0.0,0.0,1.37,3.55,2.93,0.97,0.68,日本ハム,2017
有原航平,4.55,20.0,8.0,5.0,2.0,1.0,1.0,1.0,0.615,471.0,110.2,124.0,17.0,15.0,5.0,87.0,7.08,60.0,56.0,0.0,0.0,1.26,4.09,5.8,0.92,0.693,日本ハム,2017
浦野博司,2.16,36.0,2.0,2.0,7.0,9.0,11.0,0.0,0.5,167.0,41.2,33.0,3.0,9.0,0.0,44.0,9.5,11.0,10.0,0.0,0.0,1.01,2.45,4.89,1.27,0.821,日本ハム,2017
増井浩俊,2.39,52.0,6.0,1.0,27.0,7.0,13.0,0.0,0.857,215.0,52.2,47.0,6.0,11.0,0.0,82.0,14.01,15.0,14.0,0.0,0.0,1.1,2.06,7.45,1.77,0.846,日本ハム,2017
上原健太,3.13,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,37.1,34.0,3.0,11.0,1.0,24.0,5.79,15.0,13.0,0.0,0.0,1.21,3.84,2.18,0.94,0.767,日本ハム,2017
武田久,3.68,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.1,11.0,1.0,3.0,0.0,3.0,3.68,4.0,3.0,0.0,0.0,1.91,5.3,1.0,0.82,0.846,日本ハム,2017
宮西尚生,1.8,55.0,4.0,3.0,0.0,37.0,41.0,0.0,0.571,186.0,45.0,29.0,1.0,20.0,5.0,39.0,7.8,11.0,9.0,0.0,0.0,1.09,3.14,1.95,1.31,0.849,日本ハム,2017
新垣勇人,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,4.5,2.0,2.0,0.0,0.0,2.5,3.62,1.0,1.0,0.6,日本ハム,2017
井口和朋,2.48,31.0,1.0,1.0,1.0,7.0,8.0,0.0,0.5,129.0,32.2,26.0,0.0,9.0,0.0,28.0,7.71,11.0,9.0,0.0,0.0,1.07,2.05,3.11,1.13,0.743,日本ハム,2017
鍵谷陽平,4.28,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,128.0,27.1,33.0,2.0,12.0,1.0,22.0,7.24,14.0,13.0,0.0,0.0,1.65,3.89,1.83,1.24,0.75,日本ハム,2017
村田透,3.27,18.0,6.0,3.0,0.0,0.0,1.0,0.0,0.667,319.0,77.0,70.0,5.0,18.0,5.0,45.0,5.26,32.0,28.0,0.0,0.0,1.14,3.69,2.5,0.82,0.739,日本ハム,2017
堀瑞輝,5.86,10.0,2.0,3.0,1.0,1.0,1.0,0.0,0.4,154.0,35.1,33.0,9.0,17.0,3.0,28.0,7.13,23.0,23.0,0.0,0.0,1.42,6.54,1.65,1.27,0.682,日本ハム,2017
榎下陽大,2.38,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,11.1,14.0,1.0,4.0,0.0,6.0,4.76,3.0,3.0,0.0,0.0,1.59,4.27,1.5,0.88,0.882,日本ハム,2017
中村勝,4.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,10.0,9.0,2.0,9.0,1.0,4.0,3.6,5.0,5.0,0.0,0.0,1.8,7.92,0.44,1.3,0.824,日本ハム,2017
高梨裕稔,4.5,18.0,5.0,7.0,0.0,0.0,0.0,1.0,0.417,459.0,110.0,110.0,21.0,28.0,3.0,78.0,6.38,61.0,55.0,0.0,0.0,1.25,5.0,2.79,0.96,0.717,日本ハム,2017
白村明弘,9.64,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.2,8.0,1.0,1.0,0.0,4.0,7.71,6.0,5.0,0.0,0.0,1.93,4.83,4.0,1.07,0.5,日本ハム,2017
瀬川隼郎,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.12,0.0,1.0,1.0,日本ハム,2017
田中豊樹,11.74,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.2,11.0,1.0,5.0,0.0,8.0,9.39,10.0,10.0,0.0,0.0,2.09,4.69,1.6,1.7,0.4,日本ハム,2017
公文克彦,2.17,57.0,2.0,0.0,0.0,11.0,13.0,0.0,1.0,226.0,54.0,51.0,3.0,14.0,1.0,52.0,8.67,15.0,13.0,0.0,0.0,1.2,2.58,3.71,1.22,0.841,日本ハム,2017
石川直也,2.59,52.0,1.0,2.0,19.0,18.0,19.0,0.0,0.333,204.0,48.2,44.0,4.0,17.0,0.0,53.0,9.8,16.0,14.0,0.0,0.0,1.25,3.0,3.12,1.44,0.825,日本ハム,2017
立田将太,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1.0,0.0,日本ハム,2017
玉井大翔,4.13,40.0,2.0,3.0,0.0,2.0,4.0,0.0,0.4,209.0,48.0,48.0,5.0,13.0,7.0,40.0,7.5,24.0,22.0,0.0,0.0,1.27,4.0,3.08,1.1,0.73,日本ハム,2017
マーティン,1.19,40.0,0.0,2.0,1.0,29.0,29.0,0.0,0.0,137.0,37.2,21.0,2.0,6.0,1.0,34.0,8.12,5.0,5.0,0.0,0.0,0.72,2.56,5.67,1.06,0.885,日本ハム,2017
杉浦稔大,2.84,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,12.2,6.0,1.0,3.0,1.0,11.0,7.82,4.0,4.0,0.0,0.0,0.71,3.36,3.67,1.11,0.667,日本ハム,2017
吉田侑樹,7.36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.2,6.0,0.0,2.0,0.0,2.0,4.91,6.0,3.0,0.0,0.0,2.18,3.67,1.0,1.09,0.625,日本ハム,2017
上沢直之,3.16,25.0,11.0,6.0,0.0,0.0,0.0,4.0,0.647,670.0,165.1,146.0,15.0,38.0,5.0,151.0,8.22,62.0,58.0,3.0,1.0,1.11,3.23,3.97,1.14,0.753,日本ハム,2017
