player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
牧野塁,4.22,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,21.1,18.0,5.0,5.0,1.0,13.0,5.48,10.0,10.0,0.0,0.0,1.08,5.79,2.6,0.84,0.737,広島,2009
篠田純平,4.7,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.429,223.0,51.2,61.0,5.0,14.0,1.0,24.0,4.18,29.0,27.0,0.0,0.0,1.45,4.32,1.71,0.74,0.69,広島,2009
大竹寛,3.37,25.0,10.0,10.0,0.0,0.0,0.0,1.0,0.5,675.0,163.0,152.0,13.0,49.0,4.0,100.0,5.52,64.0,61.0,0.0,0.0,1.23,3.89,2.04,0.91,0.75,広島,2009
前田健太,2.09,29.0,15.0,8.0,0.0,0.0,0.0,5.0,0.652,821.0,206.1,168.0,5.0,41.0,6.0,175.0,7.63,49.0,48.0,0.0,0.0,1.01,2.41,4.27,1.05,0.795,広島,2009
上野弘文,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.5,6.12,0.0,1.0,0.571,広島,2009
永川勝浩,4.82,22.0,2.0,0.0,0.0,5.0,7.0,0.0,1.0,81.0,18.2,19.0,2.0,5.0,1.0,13.0,6.27,11.0,10.0,0.0,0.0,1.29,4.08,2.6,0.96,0.652,広島,2009
齊藤悠葵,5.2,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.4,123.0,27.2,24.0,2.0,16.0,1.0,13.0,4.23,17.0,16.0,0.0,0.0,1.45,4.96,0.81,1.05,0.641,広島,2009
横山竜士,8.1,6.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,34.0,6.2,12.0,2.0,3.0,1.0,3.0,4.05,6.0,6.0,0.0,0.0,2.25,7.92,1.0,0.9,0.714,広島,2009
河内貴哉,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.12,3.0,0.0,0.5,広島,2009
広池浩司,27.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,16.12,0.0,0.0,0.0,広島,2009
森跳二,8.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.1,8.0,0.0,2.0,0.0,2.0,5.4,3.0,3.0,0.0,0.0,3.0,3.72,1.0,1.2,0.7,広島,2009
中田廉,13.14,15.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,67.0,12.1,22.0,2.0,8.0,0.0,12.0,8.76,19.0,18.0,0.0,0.0,2.43,4.5,1.5,1.62,0.429,広島,2009
青木勇人,5.91,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,10.2,11.0,2.0,3.0,1.0,4.0,3.38,8.0,7.0,0.0,0.0,1.31,5.65,1.33,0.66,0.615,広島,2009
梅津智弘,5.89,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,18.1,22.0,1.0,6.0,1.0,9.0,4.42,12.0,12.0,0.0,0.0,1.53,3.99,1.5,0.82,0.607,広島,2009
小松剛,7.94,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,110.0,22.2,36.0,5.0,8.0,1.0,19.0,7.54,21.0,20.0,0.0,0.0,1.94,5.5,2.38,1.19,0.625,広島,2009
長谷川昌幸,11.81,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,5.1,6.0,3.0,5.0,0.0,4.0,6.75,9.0,7.0,0.0,0.0,2.06,11.75,0.8,1.69,0.5,広島,2009
ドーマン,17.28,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.1,14.0,1.0,7.0,3.0,4.0,4.32,16.0,16.0,0.0,0.0,2.52,7.32,0.57,1.32,0.348,広島,2009
大島崇行,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.12,0.0,3.0,1.0,広島,2009
青木高広,3.27,76.0,2.0,4.0,0.0,20.0,22.0,0.0,0.333,231.0,55.0,50.0,4.0,21.0,3.0,39.0,6.38,21.0,20.0,0.0,0.0,1.29,3.63,1.86,1.09,0.771,広島,2009
岸本秀樹,6.75,27.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,114.0,24.0,24.0,1.0,17.0,0.0,27.0,10.13,20.0,18.0,0.0,0.0,1.71,3.29,1.59,1.83,0.575,広島,2009
