player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
前田智徳,0.364,12.0,12.0,11.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.417,0.364,0.78,1.78,0.538,0.278,6.87,0.0,0.053,1.69,6.52,0.444,0.0,0.714,0.0,0.0,広島,2009
東出輝裕,0.247,91.0,282.0,247.0,61.0,0.0,6.0,15.0,8.0,0.0,69.0,2.0,1.0,13.0,3.0,22.0,19.0,3.0,0.293,0.279,0.572,20.35,0.386,0.202,2.62,0.032,0.046,19.97,2.57,0.25,0.081,0.44,0.0,0.59,広島,2009
尾形佳紀,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,-2.92,0.0,0.0,-0.1,-2.7,0.0,0.0,0.0,0.0,0.0,広島,2009
栗原健太,0.203,24.0,69.0,59.0,12.0,0.0,4.0,3.0,1.0,0.0,13.0,0.0,0.0,10.0,0.0,12.0,0.0,3.0,0.319,0.22,0.539,3.96,0.392,0.199,2.14,0.017,0.115,4.18,2.26,0.255,0.186,0.46,0.0,0.83,広島,2009
梵英心,0.0,7.0,12.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.25,0.0,0.25,-0.65,0.25,0.113,-1.6,0.0,0.25,-0.53,-1.3,0.0,0.333,0.273,3.0,0.73,広島,2009
緒方孝市,0.184,53.0,60.0,49.0,9.0,0.0,7.0,2.0,1.0,1.0,12.0,0.0,2.0,9.0,1.0,2.0,0.0,0.0,0.317,0.245,0.562,5.27,0.398,0.204,3.47,0.061,0.133,5.77,3.8,0.188,0.286,0.6,0.0,4.5,広島,2009
岩本貴裕,0.143,10.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.25,0.143,0.393,-0.13,0.298,0.148,-0.5,0.0,0.107,-0.09,-0.35,0.2,0.143,0.286,0.0,0.5,広島,2009
小窪哲也,0.308,17.0,28.0,26.0,8.0,0.0,3.0,2.0,3.0,1.0,13.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.357,0.5,0.857,4.61,0.524,0.286,6.92,0.192,0.049,4.11,6.17,0.421,0.231,0.833,0.0,0.14,広島,2009
フィリップス,0.265,74.0,301.0,264.0,70.0,15.0,50.0,35.0,15.0,1.0,132.0,0.0,0.0,27.0,5.0,48.0,0.0,7.0,0.339,0.5,0.839,44.27,0.506,0.277,5.8,0.235,0.074,45.24,5.93,0.267,0.337,0.816,0.0,0.56,広島,2009
石井琢朗,0.167,31.0,47.0,42.0,7.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.255,0.19,0.446,1.65,0.319,0.163,1.24,0.024,0.089,1.87,1.4,0.184,0.143,0.361,0.0,1.25,広島,2009
廣瀬純,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-2.7,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,0.74,広島,2009
上村和裕,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,広島,2009
石原慶幸,0.177,58.0,107.0,96.0,17.0,1.0,7.0,6.0,1.0,0.0,21.0,0.0,0.0,5.0,1.0,27.0,4.0,4.0,0.223,0.219,0.442,2.62,0.296,0.155,0.8,0.042,0.046,3.24,0.99,0.219,0.094,0.325,0.0,0.19,広島,2009
白濱裕太,0.4,3.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.4,0.6,1.0,1.28,0.6,0.33,11.52,0.2,0.0,1.11,9.99,0.667,0.4,1.333,0.0,0.0,広島,2009
鞘師智也,0.4,2.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.8,1.2,1.4,0.667,0.38,12.62,0.4,0.0,1.16,10.44,0.5,0.4,1.333,0.0,0.0,広島,2009
