player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
松井裕樹,3.65,53.0,5.0,8.0,5.0,11.0,15.0,0.0,0.385,281.0,66.2,53.0,4.0,29.0,3.0,91.0,12.29,28.0,27.0,0.0,0.0,1.23,2.52,3.14,1.8,0.716,楽天,2016
塩見貴洋,3.56,11.0,2.0,3.0,0.0,0.0,0.0,1.0,0.4,278.0,68.1,71.0,8.0,8.0,2.0,53.0,6.98,30.0,27.0,0.0,1.0,1.16,3.53,6.63,0.89,0.74,楽天,2016
レイ,7.27,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,82.0,17.1,25.0,2.0,7.0,1.0,12.0,6.23,15.0,14.0,0.0,0.0,1.85,4.62,1.71,1.1,0.613,楽天,2016
濱矢廣大,3.72,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,9.2,9.0,1.0,4.0,0.0,8.0,7.45,4.0,4.0,0.0,0.0,1.34,4.05,2.0,1.24,0.75,楽天,2016
則本昂大,3.69,27.0,10.0,11.0,0.0,0.0,1.0,4.0,0.476,759.0,180.1,171.0,18.0,51.0,3.0,187.0,9.33,78.0,74.0,1.0,0.0,1.23,3.21,3.67,1.32,0.729,楽天,2016
小野郁,3.48,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,10.1,9.0,1.0,4.0,2.0,9.0,7.84,4.0,4.0,0.0,0.0,1.26,4.38,2.25,1.26,0.786,楽天,2016
森雄大,2.37,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,19.0,17.0,2.0,11.0,0.0,9.0,4.26,6.0,5.0,0.0,0.0,1.47,5.28,0.82,1.05,0.885,楽天,2016
ブリガム,5.24,11.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,155.0,34.1,39.0,3.0,16.0,5.0,27.0,7.08,24.0,20.0,0.0,0.0,1.6,4.52,1.69,1.25,0.702,楽天,2016
安樂智大,10.13,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,14.0,1.0,2.0,1.0,2.0,2.25,10.0,9.0,0.0,0.0,2.0,5.37,1.0,0.5,0.5,楽天,2016
釜田佳直,8.53,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,12.2,14.0,1.0,14.0,2.0,9.0,6.39,12.0,12.0,0.0,0.0,2.21,6.04,0.64,1.82,0.621,楽天,2016
戸村健次,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,19.12,0.0,1.0,0.667,楽天,2016
