player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
吉持亮汰,0.161,21.0,37.0,31.0,5.0,0.0,1.0,6.0,0.0,1.0,7.0,1.0,1.0,3.0,0.0,6.0,3.0,0.0,0.235,0.226,0.461,1.46,0.311,0.162,1.32,0.065,0.074,1.65,1.49,0.179,0.161,0.37,0.0,0.5,楽天,2016
ゴームズ,0.169,18.0,75.0,65.0,11.0,1.0,7.0,5.0,2.0,0.0,16.0,1.0,0.0,8.0,2.0,22.0,0.0,1.0,0.28,0.246,0.526,4.12,0.362,0.188,1.99,0.077,0.111,4.55,2.19,0.238,0.185,0.446,0.0,0.36,楽天,2016
後藤光尊,0.25,50.0,138.0,132.0,33.0,2.0,10.0,16.0,4.0,1.0,45.0,0.0,2.0,4.0,1.0,30.0,0.0,1.0,0.275,0.341,0.616,12.53,0.389,0.209,3.35,0.091,0.025,12.62,3.37,0.307,0.136,0.52,2.0,0.13,楽天,2016
茂木栄五郎,0.247,100.0,413.0,361.0,89.0,7.0,24.0,42.0,12.0,2.0,126.0,4.0,12.0,42.0,2.0,83.0,7.0,3.0,0.328,0.349,0.677,44.84,0.444,0.235,4.22,0.102,0.081,45.04,4.24,0.294,0.241,0.638,8.84,0.51,楽天,2016
島井寛仁,0.0,49.0,9.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,-1.43,0.0,0.0,-2.96,0.0,0.0,-1.09,-2.26,0.0,0.333,0.231,0.0,0.0,楽天,2016
藤田一也,0.266,90.0,289.0,248.0,66.0,4.0,16.0,19.0,10.0,1.0,90.0,3.0,0.0,18.0,4.0,15.0,17.0,4.0,0.324,0.363,0.686,29.47,0.444,0.236,3.83,0.097,0.057,29.46,3.82,0.25,0.157,0.577,0.0,1.2,楽天,2016
松井稼頭央,0.211,44.0,83.0,76.0,16.0,2.0,10.0,6.0,2.0,1.0,26.0,1.0,0.0,6.0,1.0,23.0,0.0,1.0,0.277,0.342,0.619,6.7,0.391,0.21,2.92,0.132,0.067,6.97,3.04,0.275,0.197,0.516,0.0,0.26,楽天,2016
今江敏晃,0.281,89.0,351.0,317.0,89.0,3.0,23.0,33.0,7.0,0.0,105.0,1.0,2.0,25.0,4.0,30.0,4.0,13.0,0.34,0.331,0.671,34.19,0.45,0.236,3.74,0.05,0.059,33.72,3.69,0.298,0.132,0.558,2.4,0.83,楽天,2016
オコエ瑠偉,0.198,44.0,117.0,111.0,22.0,2.0,6.0,13.0,7.0,1.0,37.0,3.0,2.0,2.0,1.0,23.0,3.0,3.0,0.219,0.333,0.553,6.01,0.33,0.182,1.66,0.135,0.021,6.2,1.71,0.225,0.144,0.411,2.0,0.09,楽天,2016
聖澤諒,0.194,27.0,69.0,62.0,12.0,0.0,2.0,4.0,1.0,0.0,13.0,0.0,1.0,4.0,1.0,18.0,2.0,1.0,0.254,0.21,0.463,2.95,0.324,0.167,1.51,0.016,0.06,3.17,1.61,0.261,0.097,0.373,0.0,0.22,楽天,2016
