player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
ダルビッシュ有,1.44,28.0,18.0,6.0,0.0,0.0,0.0,10.0,0.75,885.0,232.0,156.0,5.0,36.0,6.0,276.0,10.71,42.0,37.0,6.0,2.0,0.83,1.56,7.67,1.34,0.834,日本ハム,2010
カーライル,4.88,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,125.0,27.2,35.0,2.0,11.0,1.0,14.0,4.55,18.0,15.0,0.0,0.0,1.66,4.35,1.27,0.9,0.711,日本ハム,2010
須永英輝,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.1,7.0,2.0,1.0,0.0,2.0,3.38,4.0,3.0,0.0,0.0,1.5,7.81,2.0,0.56,0.833,日本ハム,2010
大塚豊,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.33,5.45,0.33,1.33,0.75,日本ハム,2010
榊原諒,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,0.0,2.0,0.0,2.0,4.5,3.0,0.0,0.0,0.0,1.5,3.62,1.0,1.0,1.0,日本ハム,2010
多田野数人,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.1,9.0,0.0,0.0,0.0,1.0,1.69,3.0,3.0,0.0,0.0,1.69,2.75,0.55,0.19,0.667,日本ハム,2010
宮本賢,3.07,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,14.2,14.0,1.0,7.0,1.0,3.0,1.84,6.0,5.0,0.0,0.0,1.43,5.23,0.43,0.68,0.81,日本ハム,2010
林昌範,13.5,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,22.0,4.0,10.0,0.0,3.0,0.0,2.0,4.5,6.0,6.0,0.0,0.0,3.25,4.37,0.67,1.25,0.538,日本ハム,2010
糸数敬作,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.12,0.0,3.0,1.0,日本ハム,2010
武田久,3.68,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.1,11.0,1.0,3.0,0.0,3.0,3.68,4.0,3.0,0.0,0.0,1.91,5.3,1.0,0.82,0.846,日本ハム,2010
建山義紀,1.8,58.0,1.0,2.0,4.0,25.0,26.0,0.0,0.333,218.0,55.0,43.0,3.0,11.0,2.0,59.0,9.65,11.0,11.0,0.0,0.0,0.98,2.39,5.36,1.27,0.849,日本ハム,2010
宮西尚生,1.8,55.0,4.0,3.0,0.0,37.0,41.0,0.0,0.571,186.0,45.0,29.0,1.0,20.0,5.0,39.0,7.8,11.0,9.0,0.0,0.0,1.09,3.14,1.95,1.31,0.849,日本ハム,2010
石井裕也,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.0,0.0,0.556,日本ハム,2010
八木智哉,3.38,13.0,6.0,3.0,0.0,0.0,0.0,1.0,0.667,285.0,66.2,67.0,4.0,16.0,6.0,37.0,5.0,27.0,25.0,1.0,0.0,1.25,3.74,2.31,0.8,0.753,日本ハム,2010
松家卓弘,4.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.1,5.0,1.0,9.0,0.0,3.0,4.26,3.0,3.0,0.0,0.0,2.21,8.49,0.33,1.89,0.846,日本ハム,2010
ケッペル,6.14,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.286,171.0,36.2,41.0,3.0,20.0,4.0,16.0,3.93,28.0,25.0,0.0,0.0,1.66,5.27,0.8,0.98,0.645,日本ハム,2010
矢貫俊之,3.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,15.0,15.0,1.0,4.0,0.0,11.0,6.6,6.0,6.0,0.0,0.0,1.27,3.32,2.75,1.0,0.722,日本ハム,2010
吉川光夫,4.19,27.0,7.0,6.0,3.0,0.0,0.0,0.0,0.538,494.0,109.2,125.0,9.0,52.0,5.0,65.0,5.33,53.0,51.0,0.0,0.0,1.61,4.56,1.25,1.07,0.757,日本ハム,2010
中村勝,4.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,10.0,9.0,2.0,9.0,1.0,4.0,3.6,5.0,5.0,0.0,0.0,1.8,7.92,0.44,1.3,0.824,日本ハム,2010
土屋健二,16.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.1,12.0,3.0,5.0,1.0,3.0,5.06,10.0,10.0,0.0,0.0,3.19,12.68,0.6,1.5,0.533,日本ハム,2010
武田勝,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,-2.88,3.0,3.0,0.667,日本ハム,2010
木田優夫,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.12,0.0,1.0,1.0,日本ハム,2010
