player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
高木康成,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,1.0,2.12,3.13,0.5,1.0,巨人,2010
木村正太,3.38,25.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,118.0,29.1,23.0,2.0,12.0,0.0,23.0,7.06,13.0,11.0,0.0,0.0,1.19,3.56,1.92,1.19,0.727,巨人,2010
東野峻,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,1.0,0.0,1.0,2.0,3.6,2.0,2.0,0.0,0.0,0.6,5.52,2.09,0.4,0.667,巨人,2010
土本恭平,7.36,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2,1.0,1.0,3.0,1.0,5.0,12.27,3.0,3.0,0.0,0.0,1.09,6.39,1.67,2.18,0.5,巨人,2010
豊田清,4.4,16.0,1.0,1.0,0.0,3.0,4.0,0.0,0.5,70.0,14.1,22.0,3.0,6.0,0.0,18.0,11.3,7.0,7.0,0.0,0.0,1.95,4.59,3.0,1.67,0.84,巨人,2010
越智大祐,11.25,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,9.0,2.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.25,11.87,0.0,1.0,0.727,巨人,2010
内海哲也,4.17,15.0,5.0,5.0,0.0,0.0,0.0,1.0,0.5,358.0,82.0,95.0,11.0,19.0,3.0,56.0,6.15,38.0,38.0,1.0,0.0,1.39,4.23,2.95,0.91,0.745,巨人,2010
金刃憲人,3.92,24.0,2.0,4.0,0.0,0.0,1.0,0.0,0.333,243.0,57.1,59.0,6.0,12.0,3.0,40.0,6.28,29.0,25.0,0.0,0.0,1.24,3.87,3.33,0.91,0.721,巨人,2010
グライシンガー,4.15,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.167,212.0,47.2,52.0,2.0,18.0,2.0,33.0,6.23,22.0,22.0,0.0,0.0,1.47,3.54,1.83,1.07,0.714,巨人,2010
小林雅英,5.14,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,64.0,14.0,19.0,0.0,5.0,0.0,2.0,1.29,8.0,8.0,0.0,0.0,1.71,3.91,0.4,0.5,0.667,巨人,2010
小野淳平,5.73,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,10.0,3.0,3.0,2.0,5.0,4.09,7.0,7.0,0.0,0.0,1.18,7.12,1.67,0.73,0.667,巨人,2010
野間口貴彦,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.79,2.0,1.0,1.0,巨人,2010
西村健太朗,3.56,45.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,196.0,48.0,44.0,5.0,14.0,2.0,34.0,6.38,19.0,19.0,0.0,0.0,1.21,4.0,2.43,1.0,0.745,巨人,2010
ＭＩＣＨＥＡＬ,4.32,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,8.1,9.0,0.0,1.0,2.0,3.0,3.24,4.0,4.0,0.0,0.0,1.2,3.48,3.0,0.48,0.667,巨人,2010
藤田宗一,2.08,19.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,72.0,17.1,20.0,1.0,1.0,0.0,10.0,5.19,5.0,4.0,0.0,0.0,1.21,2.89,10.0,0.63,0.85,巨人,2010
