player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
上野弘文,13.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.5,6.12,0.0,1.0,0.571,広島,2013
篠田純平,4.7,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.429,223.0,51.2,61.0,5.0,14.0,1.0,24.0,4.18,29.0,27.0,0.0,0.0,1.45,4.32,1.71,0.74,0.69,広島,2013
今村猛,5.17,43.0,3.0,2.0,1.0,13.0,16.0,0.0,0.6,173.0,38.1,37.0,5.0,21.0,1.0,35.0,8.22,26.0,22.0,0.0,0.0,1.51,4.63,1.67,1.46,0.685,広島,2013
大竹寛,3.37,25.0,10.0,10.0,0.0,0.0,0.0,1.0,0.5,675.0,163.0,152.0,13.0,49.0,4.0,100.0,5.52,64.0,61.0,0.0,0.0,1.23,3.89,2.04,0.91,0.75,広島,2013
前田健太,2.09,29.0,15.0,8.0,0.0,0.0,0.0,5.0,0.652,821.0,206.1,168.0,5.0,41.0,6.0,175.0,7.63,49.0,48.0,0.0,0.0,1.01,2.41,4.27,1.05,0.795,広島,2013
野村祐輔,4.22,20.0,7.0,6.0,0.0,0.0,0.0,0.0,0.538,514.0,119.1,136.0,10.0,30.0,2.0,60.0,4.53,62.0,56.0,0.0,0.0,1.39,4.01,2.0,0.75,0.709,広島,2013
永川勝浩,4.82,22.0,2.0,0.0,0.0,5.0,7.0,0.0,1.0,81.0,18.2,19.0,2.0,5.0,1.0,13.0,6.27,11.0,10.0,0.0,0.0,1.29,4.08,2.6,0.96,0.652,広島,2013
齊藤悠葵,5.2,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.4,123.0,27.2,24.0,2.0,16.0,1.0,13.0,4.23,17.0,16.0,0.0,0.0,1.45,4.96,0.81,1.05,0.641,広島,2013
中村恭平,7.53,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,14.1,20.0,0.0,14.0,0.0,11.0,6.91,12.0,12.0,0.0,0.0,2.37,4.31,0.79,1.74,0.647,広島,2013
横山竜士,8.1,6.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,34.0,6.2,12.0,2.0,3.0,1.0,3.0,4.05,6.0,6.0,0.0,0.0,2.25,7.92,1.0,0.9,0.714,広島,2013
河内貴哉,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.12,3.0,0.0,0.5,広島,2013
岩見優輝,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.1,0.0,0.0,4.0,0.0,4.0,10.8,0.0,0.0,0.0,0.0,1.2,4.32,1.0,2.4,1.0,広島,2013
江草仁貴,6.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,9.0,8.0,1.0,4.0,1.0,5.0,5.0,6.0,6.0,0.0,0.0,1.33,5.12,1.25,1.0,0.583,広島,2013
中田廉,13.14,15.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,67.0,12.1,22.0,2.0,8.0,0.0,12.0,8.76,19.0,18.0,0.0,0.0,2.43,4.5,1.5,1.62,0.429,広島,2013
菊地原毅,4.5,14.0,1.0,1.0,0.0,1.0,2.0,0.0,0.5,54.0,12.0,17.0,3.0,2.0,1.0,8.0,6.0,6.0,6.0,0.0,0.0,1.58,5.79,4.0,0.83,0.824,広島,2013
梅津智弘,5.89,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,18.1,22.0,1.0,6.0,1.0,9.0,4.42,12.0,12.0,0.0,0.0,1.53,3.99,1.5,0.82,0.607,広島,2013
バリントン,4.58,23.0,9.0,8.0,0.0,0.0,0.0,1.0,0.529,566.0,131.2,145.0,14.0,32.0,10.0,85.0,5.81,77.0,67.0,0.0,1.0,1.34,4.15,2.66,0.89,0.694,広島,2013
大島崇行,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.12,0.0,3.0,1.0,広島,2013
小野淳平,7.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.1,8.0,2.0,2.0,2.0,3.0,3.68,7.0,6.0,0.0,0.0,1.36,7.48,1.5,0.68,0.6,広島,2013
岸本秀樹,6.75,27.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,114.0,24.0,24.0,1.0,17.0,0.0,27.0,10.13,20.0,18.0,0.0,0.0,1.71,3.29,1.59,1.83,0.575,広島,2013
戸田隆矢,5.19,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,17.1,22.0,3.0,9.0,0.0,13.0,6.75,11.0,10.0,0.0,0.0,1.79,5.43,1.44,1.27,0.75,広島,2013
武内久士,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,7.0,0.0,2.0,0.0,1.0,2.25,4.0,4.0,0.0,0.0,2.25,4.12,0.5,0.75,0.556,広島,2013
中崎翔太,2.34,69.0,0.0,6.0,29.0,11.0,11.0,0.0,0.0,300.0,73.0,65.0,4.0,23.0,1.0,61.0,7.52,20.0,19.0,0.0,0.0,1.21,3.15,2.65,1.15,0.824,広島,2013
ミコライオ,2.45,51.0,1.0,1.0,25.0,7.0,8.0,0.0,0.5,194.0,47.2,39.0,1.0,18.0,0.0,29.0,5.48,15.0,13.0,0.0,0.0,1.2,3.25,1.61,0.99,0.786,広島,2013
ソコロビッチ,0.79,11.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,42.0,11.1,6.0,0.0,4.0,0.0,6.0,4.76,3.0,1.0,0.0,0.0,0.88,3.12,1.5,0.88,0.9,広島,2013
今井啓介,5.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,7.0,1.0,2.0,0.0,5.0,9.0,3.0,3.0,0.0,0.0,1.8,4.92,2.5,1.4,0.75,広島,2013
久本祐一,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,2.0,0.0,2.0,18.0,5.0,5.0,0.0,0.0,6.0,18.12,1.0,4.0,0.2,広島,2013
伊東昂大,7.71,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.2,4.0,0.0,3.0,0.0,3.0,5.79,4.0,4.0,0.0,0.0,1.5,3.76,1.0,1.29,0.429,広島,2013
弦本悠希,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,0.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.25,6.87,0.0,1.0,0.8,広島,2013
池ノ内亮介,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.12,0.0,1.0,1.0,広島,2013
小松剛,7.94,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,110.0,22.2,36.0,5.0,8.0,1.0,19.0,7.54,21.0,20.0,0.0,0.0,1.94,5.5,2.38,1.19,0.625,広島,2013
