player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
吉川尚輝,0.253,92.0,355.0,316.0,80.0,4.0,29.0,51.0,16.0,3.0,114.0,4.0,11.0,19.0,5.0,61.0,13.0,5.0,0.304,0.361,0.665,35.71,0.424,0.227,3.71,0.108,0.051,35.44,3.68,0.286,0.19,0.592,5.87,0.31,巨人,2017
陽岱鋼,0.245,87.0,276.0,253.0,62.0,10.0,37.0,24.0,12.0,2.0,108.0,2.0,2.0,17.0,2.0,72.0,3.0,7.0,0.297,0.427,0.724,30.16,0.439,0.24,3.99,0.182,0.052,30.34,4.02,0.297,0.249,0.635,3.33,0.24,巨人,2017
加藤脩平,0.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,-2.77,0.0,0.0,-0.28,-2.52,0.0,0.0,0.0,0.0,0.0,巨人,2017
田中貴也,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,巨人,2017
ギャレット,0.258,123.0,465.0,422.0,109.0,24.0,68.0,48.0,22.0,1.0,205.0,1.0,0.0,39.0,4.0,106.0,0.0,10.0,0.327,0.486,0.813,64.48,0.489,0.269,5.37,0.227,0.069,64.02,5.34,0.291,0.318,0.762,0.0,0.37,巨人,2017
坂本勇人,0.345,109.0,502.0,441.0,152.0,18.0,67.0,87.0,27.0,2.0,237.0,5.0,9.0,61.0,0.0,83.0,0.0,4.0,0.424,0.537,0.962,97.67,0.603,0.325,8.85,0.193,0.08,91.65,8.3,0.394,0.34,1.013,12.0,0.73,巨人,2017
長野久義,0.29,116.0,426.0,383.0,111.0,13.0,52.0,49.0,16.0,0.0,166.0,2.0,3.0,41.0,1.0,69.0,0.0,5.0,0.359,0.433,0.793,60.1,0.504,0.27,5.8,0.144,0.069,58.55,5.65,0.325,0.253,0.749,4.88,0.59,巨人,2017
片岡治大,0.222,32.0,93.0,81.0,18.0,2.0,4.0,10.0,3.0,0.0,27.0,0.0,4.0,6.0,0.0,8.0,6.0,2.0,0.276,0.333,0.609,8.01,0.387,0.207,3.05,0.111,0.054,7.98,3.03,0.208,0.235,0.569,2.67,0.75,巨人,2017
亀井善行,0.254,123.0,461.0,422.0,107.0,13.0,49.0,47.0,20.0,0.0,166.0,0.0,4.0,36.0,2.0,70.0,0.0,6.0,0.315,0.393,0.708,53.32,0.446,0.24,4.47,0.14,0.061,52.82,4.43,0.276,0.235,0.648,6.12,0.51,巨人,2017
阿部慎之助,0.247,95.0,223.0,198.0,49.0,11.0,46.0,22.0,6.0,0.0,88.0,0.0,0.0,21.0,2.0,55.0,1.0,6.0,0.324,0.444,0.769,27.68,0.472,0.257,4.76,0.197,0.077,28.14,4.84,0.284,0.303,0.716,0.0,0.38,巨人,2017
脇谷亮太,0.25,52.0,68.0,64.0,16.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,14.0,1.0,2.0,0.284,0.25,0.534,3.84,0.367,0.19,2.03,0.0,0.034,3.89,2.06,0.314,0.047,0.38,0.0,0.21,巨人,2017
増田大輝,0.2,75.0,58.0,50.0,10.0,0.0,6.0,20.0,2.0,2.0,16.0,2.0,15.0,6.0,0.0,11.0,2.0,2.0,0.286,0.32,0.606,6.28,0.392,0.209,3.69,0.12,0.086,6.27,3.68,0.244,0.5,0.795,0.0,0.55,巨人,2017
小林誠司,0.219,119.0,313.0,265.0,58.0,2.0,26.0,22.0,9.0,0.0,73.0,0.0,0.0,27.0,4.0,58.0,16.0,8.0,0.3,0.275,0.575,21.79,0.391,0.204,2.54,0.057,0.081,21.91,2.55,0.252,0.158,0.484,0.0,0.47,巨人,2017
坂口真規,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,-2.7,0.0,0.0,-0.27,-2.43,0.0,0.0,0.0,0.0,0.0,巨人,2017
相川亮二,0.158,29.0,40.0,38.0,6.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.175,0.184,0.359,0.13,0.236,0.125,0.1,0.026,0.017,0.61,0.48,0.2,0.053,0.242,1.6,0.11,巨人,2017
村田修一,0.262,118.0,424.0,381.0,100.0,14.0,58.0,41.0,19.0,0.0,161.0,0.0,0.0,34.0,6.0,63.0,1.0,15.0,0.331,0.423,0.754,50.5,0.472,0.255,4.56,0.16,0.069,50.38,4.55,0.28,0.249,0.679,0.0,0.54,巨人,2017
實松一成,0.0,14.0,13.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,0.333,0.0,0.333,0.45,0.333,0.15,1.35,0.0,0.333,0.54,1.62,0.0,0.25,0.5,0.0,0.33,巨人,2017
