player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
堀岡隼人,6.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.1,5.0,1.0,3.0,0.0,2.0,4.15,3.0,3.0,0.0,0.0,1.85,7.27,0.67,1.15,0.714,巨人,2017
森福允彦,13.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,9.62,2.57,0.0,0.333,巨人,2017
澤村拓一,4.64,49.0,1.0,6.0,0.0,24.0,25.0,0.0,0.143,238.0,52.1,55.0,4.0,27.0,3.0,54.0,9.29,29.0,27.0,0.0,0.0,1.57,3.6,2.0,1.55,0.716,巨人,2017
土田瑞起,6.48,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,8.1,12.0,0.0,3.0,0.0,6.0,6.48,6.0,6.0,0.0,0.0,1.8,2.76,2.0,1.08,0.6,巨人,2017
大竹寛,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,42.0,9.0,13.0,2.0,2.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,1.67,5.56,2.5,0.78,0.692,巨人,2017
杉内俊哉,3.95,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,401.0,95.2,88.0,9.0,35.0,3.0,93.0,8.75,42.0,42.0,0.0,0.0,1.29,3.59,2.66,1.34,0.718,巨人,2017
菅野智之,2.14,28.0,15.0,8.0,0.0,0.0,0.0,10.0,0.652,801.0,202.0,166.0,14.0,37.0,3.0,200.0,8.91,52.0,48.0,8.0,4.0,1.0,2.62,5.41,1.17,0.823,巨人,2017
マシソン,2.97,34.0,0.0,3.0,8.0,14.0,14.0,0.0,0.0,133.0,33.1,21.0,3.0,13.0,1.0,41.0,11.07,12.0,11.0,0.0,0.0,1.02,3.0,3.15,1.62,0.75,巨人,2017
吉川光夫,4.26,22.0,6.0,7.0,0.0,0.0,0.0,0.0,0.462,431.0,101.1,93.0,16.0,39.0,4.0,76.0,6.75,49.0,48.0,0.0,0.0,1.3,4.95,1.95,1.13,0.733,巨人,2017
アダメス,3.94,28.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,141.0,32.0,30.0,2.0,20.0,1.0,19.0,5.34,14.0,14.0,0.0,0.0,1.56,4.53,0.95,1.22,0.755,巨人,2017
内海哲也,4.17,15.0,5.0,5.0,0.0,0.0,0.0,1.0,0.5,358.0,82.0,95.0,11.0,19.0,3.0,56.0,6.15,38.0,38.0,1.0,0.0,1.39,4.23,2.95,0.91,0.745,巨人,2017
メルセデス,2.05,13.0,5.0,4.0,0.0,0.0,0.0,2.0,0.556,357.0,92.0,69.0,4.0,16.0,3.0,53.0,5.18,28.0,21.0,1.0,0.0,0.92,3.15,3.31,0.75,0.798,巨人,2017
高木京介,12.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,8.0,0.0,4.0,0.0,1.0,1.8,7.0,7.0,0.0,0.0,2.4,5.12,0.25,1.0,0.417,巨人,2017
畠世周,2.79,9.0,2.0,0.0,0.0,3.0,5.0,0.0,1.0,41.0,9.2,10.0,0.0,2.0,0.0,10.0,9.31,3.0,3.0,0.0,0.0,1.24,1.67,5.0,1.24,0.75,巨人,2017
