player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
安達了一,0.219,140.0,514.0,465.0,102.0,3.0,41.0,44.0,12.0,3.0,129.0,5.0,20.0,25.0,3.0,64.0,16.0,8.0,0.261,0.277,0.538,33.81,0.354,0.187,2.3,0.058,0.042,35.86,2.44,0.236,0.144,0.457,5.22,0.39,オリックス,2017
モレル,0.276,38.0,110.0,98.0,27.0,1.0,11.0,9.0,8.0,0.0,38.0,2.0,0.0,12.0,0.0,28.0,0.0,3.0,0.355,0.388,0.742,12.46,0.484,0.256,4.43,0.112,0.079,11.92,4.23,0.377,0.214,0.632,0.0,0.43,オリックス,2017
西野真弘,0.293,60.0,207.0,188.0,55.0,0.0,16.0,21.0,8.0,4.0,71.0,3.0,7.0,12.0,0.0,28.0,6.0,5.0,0.333,0.378,0.711,23.27,0.459,0.244,4.25,0.085,0.041,22.28,4.06,0.329,0.17,0.617,0.0,0.43,オリックス,2017
宗佑磨,0.233,74.0,289.0,266.0,62.0,5.0,22.0,28.0,16.0,3.0,99.0,2.0,3.0,15.0,3.0,53.0,4.0,1.0,0.281,0.372,0.653,28.37,0.405,0.219,3.61,0.139,0.048,28.15,3.59,0.268,0.199,0.57,3.75,0.28,オリックス,2017
駿太,0.24,129.0,329.0,296.0,71.0,2.0,27.0,29.0,16.0,7.0,107.0,3.0,4.0,15.0,1.0,76.0,13.0,3.0,0.275,0.361,0.637,29.51,0.396,0.214,3.21,0.122,0.035,29.82,3.25,0.294,0.176,0.537,2.67,0.2,オリックス,2017
ロメロ,0.237,119.0,501.0,443.0,105.0,25.0,63.0,63.0,18.0,1.0,200.0,2.0,7.0,42.0,10.0,114.0,0.0,10.0,0.313,0.451,0.765,63.31,0.464,0.254,4.8,0.214,0.076,65.81,4.99,0.258,0.321,0.734,10.94,0.37,オリックス,2017
大城滉二,0.231,128.0,428.0,377.0,87.0,4.0,28.0,45.0,14.0,2.0,117.0,9.0,15.0,28.0,3.0,77.0,20.0,8.0,0.289,0.31,0.6,32.73,0.393,0.208,2.7,0.08,0.058,32.81,2.71,0.263,0.17,0.502,6.32,0.36,オリックス,2017
マレーロ,0.201,68.0,245.0,219.0,44.0,11.0,26.0,22.0,12.0,1.0,91.0,0.0,1.0,24.0,1.0,68.0,0.0,5.0,0.282,0.416,0.697,25.41,0.42,0.231,3.79,0.215,0.081,26.43,3.94,0.234,0.329,0.65,1.83,0.35,オリックス,2017
伊藤光,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.133,0.0,0.133,-1.0,0.133,0.06,-1.81,0.0,0.133,-0.84,-1.51,0.0,0.154,0.143,0.0,0.67,オリックス,2017
伏見寅威,0.274,76.0,201.0,186.0,51.0,1.0,17.0,16.0,14.0,1.0,70.0,0.0,0.0,12.0,2.0,39.0,1.0,6.0,0.325,0.376,0.701,21.41,0.45,0.24,4.07,0.102,0.051,20.18,3.84,0.34,0.167,0.596,0.0,0.31,オリックス,2017
宮﨑祐樹,0.238,33.0,102.0,84.0,20.0,3.0,8.0,14.0,3.0,0.0,32.0,0.0,1.0,14.0,3.0,22.0,1.0,2.0,0.366,0.381,0.747,12.72,0.493,0.26,5.13,0.143,0.128,12.8,5.16,0.283,0.321,0.758,1.5,0.64,オリックス,2017
岩﨑恭平,0.091,7.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.091,0.091,0.182,-0.33,0.121,0.064,-0.89,0.0,0.0,-0.24,-0.65,0.111,0.091,0.2,0.0,0.0,オリックス,2017
小谷野栄一,0.209,70.0,258.0,230.0,48.0,1.0,17.0,19.0,9.0,0.0,60.0,0.0,0.0,22.0,2.0,41.0,4.0,4.0,0.283,0.261,0.544,16.73,0.37,0.193,2.38,0.052,0.075,16.96,2.41,0.245,0.148,0.452,0.0,0.54,オリックス,2017
縞田拓弥,0.143,5.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.333,0.143,0.476,0.2,0.381,0.186,0.77,0.0,0.19,0.26,1.0,0.167,0.286,0.429,0.0,2.0,オリックス,2017
吉田正尚,0.321,143.0,598.0,514.0,165.0,26.0,86.0,77.0,37.0,2.0,284.0,1.0,3.0,69.0,7.0,74.0,0.0,9.0,0.403,0.553,0.956,112.46,0.587,0.319,8.27,0.232,0.082,108.95,8.02,0.329,0.37,1.008,5.38,0.93,オリックス,2017
若月健矢,0.245,114.0,302.0,269.0,66.0,1.0,27.0,22.0,9.0,2.0,82.0,0.0,1.0,7.0,2.0,80.0,23.0,6.0,0.269,0.305,0.574,20.63,0.37,0.197,2.39,0.059,0.023,20.4,2.36,0.307,0.089,0.44,1.0,0.09,オリックス,2017
小島脩平,0.12,40.0,54.0,50.0,6.0,0.0,2.0,4.0,1.0,0.0,7.0,1.0,3.0,4.0,0.0,9.0,0.0,0.0,0.185,0.14,0.325,0.36,0.232,0.118,0.22,0.02,0.065,0.77,0.46,0.146,0.14,0.289,0.0,0.44,オリックス,2017
鈴木昂平,0.176,43.0,22.0,17.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.263,0.176,0.44,0.56,0.322,0.163,0.85,0.0,0.087,0.64,0.96,0.188,0.0,0.333,0.0,0.0,オリックス,2017
