player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
ダルビッシュ有,1.44,28.0,18.0,6.0,0.0,0.0,0.0,10.0,0.75,885.0,232.0,156.0,5.0,36.0,6.0,276.0,10.71,42.0,37.0,6.0,2.0,0.83,1.56,7.67,1.34,0.834,日本ハム,2011
オビスポ,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,25.12,0.0,3.0,0.167,日本ハム,2011
石井裕也,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2.0,0.0,0.556,日本ハム,2011
大塚豊,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.33,5.45,0.33,1.33,0.75,日本ハム,2011
榊原諒,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,0.0,2.0,0.0,2.0,4.5,3.0,0.0,0.0,0.0,1.5,3.62,1.0,1.0,1.0,日本ハム,2011
乾真大,3.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.1,6.0,1.0,6.0,0.0,10.0,10.8,3.0,3.0,0.0,0.0,1.44,4.44,1.67,1.92,0.818,日本ハム,2011
宮本賢,3.07,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,14.2,14.0,1.0,7.0,1.0,3.0,1.84,6.0,5.0,0.0,0.0,1.43,5.23,0.43,0.68,0.81,日本ハム,2011
斎藤佑樹,7.27,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,8.2,8.0,2.0,12.0,2.0,3.0,3.12,8.0,7.0,0.0,0.0,2.31,10.27,0.25,1.73,0.75,日本ハム,2011
林昌範,13.5,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,22.0,4.0,10.0,0.0,3.0,0.0,2.0,4.5,6.0,6.0,0.0,0.0,3.25,4.37,0.67,1.25,0.538,日本ハム,2011
糸数敬作,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.12,0.0,3.0,1.0,日本ハム,2011
武田久,3.68,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,7.1,11.0,1.0,3.0,0.0,3.0,3.68,4.0,3.0,0.0,0.0,1.91,5.3,1.0,0.82,0.846,日本ハム,2011
宮西尚生,1.8,55.0,4.0,3.0,0.0,37.0,41.0,0.0,0.571,186.0,45.0,29.0,1.0,20.0,5.0,39.0,7.8,11.0,9.0,0.0,0.0,1.09,3.14,1.95,1.31,0.849,日本ハム,2011
八木智哉,3.38,13.0,6.0,3.0,0.0,0.0,0.0,1.0,0.667,285.0,66.2,67.0,4.0,16.0,6.0,37.0,5.0,27.0,25.0,1.0,0.0,1.25,3.74,2.31,0.8,0.753,日本ハム,2011
松家卓弘,4.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.1,5.0,1.0,9.0,0.0,3.0,4.26,3.0,3.0,0.0,0.0,2.21,8.49,0.33,1.89,0.846,日本ハム,2011
ケッペル,6.14,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.286,171.0,36.2,41.0,3.0,20.0,4.0,16.0,3.93,28.0,25.0,0.0,0.0,1.66,5.27,0.8,0.98,0.645,日本ハム,2011
根本朋久,4.15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.2,7.0,3.0,5.0,1.0,3.0,3.12,4.0,4.0,0.0,0.0,1.38,9.0,0.6,0.92,0.9,日本ハム,2011
矢貫俊之,3.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,15.0,15.0,1.0,4.0,0.0,11.0,6.6,6.0,6.0,0.0,0.0,1.27,3.32,2.75,1.0,0.722,日本ハム,2011
吉川光夫,4.19,27.0,7.0,6.0,3.0,0.0,0.0,0.0,0.538,494.0,109.2,125.0,9.0,52.0,5.0,65.0,5.33,53.0,51.0,0.0,0.0,1.61,4.56,1.25,1.07,0.757,日本ハム,2011
榎下陽大,2.38,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,11.1,14.0,1.0,4.0,0.0,6.0,4.76,3.0,3.0,0.0,0.0,1.59,4.27,1.5,0.88,0.882,日本ハム,2011
中村勝,4.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,10.0,9.0,2.0,9.0,1.0,4.0,3.6,5.0,5.0,0.0,0.0,1.8,7.92,0.44,1.3,0.824,日本ハム,2011
土屋健二,16.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.1,12.0,3.0,5.0,1.0,3.0,5.06,10.0,10.0,0.0,0.0,3.19,12.68,0.6,1.5,0.533,日本ハム,2011
武田勝,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,-2.88,3.0,3.0,0.667,日本ハム,2011
木田優夫,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.12,0.0,1.0,1.0,日本ハム,2011
増井浩俊,2.39,52.0,6.0,1.0,27.0,7.0,13.0,0.0,0.857,215.0,52.2,47.0,6.0,11.0,0.0,82.0,14.01,15.0,14.0,0.0,0.0,1.1,2.06,7.45,1.77,0.846,日本ハム,2011
植村祐介,3.75,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,12.0,8.0,1.0,7.0,1.0,12.0,9.0,5.0,5.0,0.0,0.0,1.25,4.2,1.71,1.58,0.733,日本ハム,2011
菊地和正,1.45,17.0,1.0,1.0,0.0,1.0,2.0,0.0,0.5,80.0,18.2,18.0,0.0,6.0,0.0,13.0,6.27,4.0,3.0,0.0,0.0,1.29,2.37,2.17,1.02,0.875,日本ハム,2011
谷元圭介,3.31,36.0,0.0,2.0,1.0,21.0,21.0,0.0,0.0,141.0,32.2,26.0,3.0,16.0,1.0,24.0,6.61,15.0,12.0,0.0,0.0,1.29,4.22,1.5,1.22,0.775,日本ハム,2011
加藤武治,4.05,21.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,81.0,20.0,18.0,3.0,7.0,1.0,16.0,7.2,9.0,9.0,0.0,0.0,1.25,4.67,2.29,1.15,0.739,日本ハム,2011
運天ジョン・クレイトン,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,16.12,0.0,0.0,1.0,日本ハム,2011
齊藤勝,6.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,4.0,0.0,4.0,9.0,3.0,3.0,0.0,0.0,2.0,4.12,1.0,2.0,0.625,日本ハム,2011
金森敬之,6.62,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,170.0,35.1,50.0,10.0,14.0,1.0,22.0,5.6,28.0,26.0,0.0,0.0,1.81,6.66,1.57,1.02,0.709,日本ハム,2011
多田野数人,5.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.1,9.0,0.0,0.0,0.0,1.0,1.69,3.0,3.0,0.0,0.0,1.69,2.75,0.55,0.19,0.667,日本ハム,2011
ダースローマシュ匡,11.57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.1,4.0,0.0,4.0,0.0,1.0,3.86,3.0,3.0,0.0,0.0,3.43,7.41,0.25,2.14,0.625,日本ハム,2011
