player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
ワグナー,4.22,36.0,2.0,1.0,1.0,9.0,11.0,0.0,0.667,147.0,32.0,29.0,3.0,23.0,2.0,24.0,6.75,21.0,15.0,0.0,0.0,1.63,5.18,1.04,1.47,0.765,西武,2018
増田達至,5.17,41.0,2.0,4.0,14.0,2.0,4.0,0.0,0.333,170.0,38.1,44.0,5.0,9.0,2.0,23.0,5.4,23.0,22.0,0.0,0.0,1.38,4.32,2.56,0.83,0.66,西武,2018
大石達也,7.0,10.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,43.0,9.0,12.0,2.0,4.0,1.0,7.0,7.0,8.0,7.0,0.0,0.0,1.78,6.12,1.75,1.22,0.667,西武,2018
菊池雄星,3.08,23.0,14.0,4.0,0.0,0.0,0.0,1.0,0.778,654.0,163.2,124.0,16.0,45.0,4.0,153.0,8.41,59.0,56.0,0.0,0.0,1.03,3.4,3.4,1.21,0.745,西武,2018
髙橋光成,4.5,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.667,91.0,20.0,17.0,2.0,13.0,1.0,15.0,6.75,10.0,10.0,0.0,0.0,1.5,5.02,1.15,1.4,0.724,西武,2018
多和田真三郎,3.81,26.0,16.0,5.0,0.0,0.0,0.0,5.0,0.762,730.0,172.2,173.0,12.0,47.0,11.0,102.0,5.32,81.0,73.0,2.0,1.0,1.27,3.85,2.17,0.86,0.721,西武,2018
齊藤大将,7.02,16.0,1.0,3.0,0.0,1.0,2.0,0.0,0.25,78.0,16.2,14.0,2.0,14.0,3.0,10.0,5.4,13.0,13.0,0.0,0.0,1.68,6.54,0.71,1.44,0.621,西武,2018
高木勇人,8.69,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.333,96.0,19.2,25.0,2.0,11.0,2.0,10.0,4.58,22.0,19.0,0.0,0.0,1.83,5.41,0.91,1.07,0.528,西武,2018
十亀剣,4.42,22.0,5.0,8.0,0.0,0.0,0.0,0.0,0.385,535.0,124.1,114.0,16.0,56.0,6.0,82.0,5.94,65.0,61.0,0.0,0.0,1.37,4.97,1.46,1.11,0.719,西武,2018
中塚駿太,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,4.0,0.0,4.0,18.0,4.0,4.0,0.0,0.0,3.5,5.12,1.0,4.0,0.429,西武,2018
