player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
久保裕也,4.73,48.0,4.0,4.0,0.0,11.0,15.0,0.0,0.5,257.0,59.0,59.0,8.0,20.0,6.0,51.0,7.78,31.0,31.0,0.0,0.0,1.34,4.37,2.55,1.2,0.701,巨人,2015
香月良太,3.77,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,14.1,14.0,2.0,2.0,0.0,5.0,3.14,9.0,6.0,0.0,0.0,1.12,4.65,2.5,0.49,0.714,巨人,2015
澤村拓一,4.64,49.0,1.0,6.0,0.0,24.0,25.0,0.0,0.143,238.0,52.1,55.0,4.0,27.0,3.0,54.0,9.29,29.0,27.0,0.0,0.0,1.57,3.6,2.0,1.55,0.716,巨人,2015
大竹寛,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,42.0,9.0,13.0,2.0,2.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,1.67,5.56,2.5,0.78,0.692,巨人,2015
杉内俊哉,3.95,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,401.0,95.2,88.0,9.0,35.0,3.0,93.0,8.75,42.0,42.0,0.0,0.0,1.29,3.59,2.66,1.34,0.718,巨人,2015
菅野智之,2.14,28.0,15.0,8.0,0.0,0.0,0.0,10.0,0.652,801.0,202.0,166.0,14.0,37.0,3.0,200.0,8.91,52.0,48.0,8.0,4.0,1.0,2.62,5.41,1.17,0.823,巨人,2015
マシソン,2.97,34.0,0.0,3.0,8.0,14.0,14.0,0.0,0.0,133.0,33.1,21.0,3.0,13.0,1.0,41.0,11.07,12.0,11.0,0.0,0.0,1.02,3.0,3.15,1.62,0.75,巨人,2015
内海哲也,4.17,15.0,5.0,5.0,0.0,0.0,0.0,1.0,0.5,358.0,82.0,95.0,11.0,19.0,3.0,56.0,6.15,38.0,38.0,1.0,0.0,1.39,4.23,2.95,0.91,0.745,巨人,2015
高木京介,12.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,8.0,0.0,4.0,0.0,1.0,1.8,7.0,7.0,0.0,0.0,2.4,5.12,0.25,1.0,0.417,巨人,2015
福田聡志,9.64,12.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,71.0,14.0,23.0,2.0,6.0,1.0,6.0,3.86,16.0,15.0,0.0,0.0,2.07,5.62,1.0,0.86,0.536,巨人,2015
宮國椋丞,1.97,29.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,133.0,32.0,27.0,4.0,10.0,3.0,25.0,7.03,8.0,7.0,0.0,0.0,1.16,4.4,2.5,1.09,0.917,巨人,2015
西村健太朗,3.56,45.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,196.0,48.0,44.0,5.0,14.0,2.0,34.0,6.38,19.0,19.0,0.0,0.0,1.21,4.0,2.43,1.0,0.745,巨人,2015
田原誠次,2.56,29.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,125.0,31.2,27.0,4.0,8.0,0.0,19.0,5.4,9.0,9.0,0.0,0.0,1.11,4.23,2.38,0.85,0.839,巨人,2015
マイコラス,2.25,27.0,14.0,8.0,0.0,0.0,0.0,0.0,0.636,745.0,188.0,162.0,10.0,23.0,11.0,187.0,8.95,53.0,47.0,0.0,0.0,0.98,2.36,8.13,1.12,0.801,巨人,2015
青木高広,2.45,38.0,2.0,2.0,0.0,9.0,11.0,0.0,0.5,131.0,33.0,30.0,1.0,8.0,2.0,15.0,4.09,9.0,9.0,0.0,0.0,1.15,3.51,1.88,0.7,0.795,巨人,2015
今村信貴,3.86,13.0,6.0,2.0,0.0,0.0,0.0,1.0,0.75,328.0,77.0,80.0,8.0,26.0,3.0,51.0,5.96,34.0,33.0,1.0,1.0,1.38,4.28,1.96,1.0,0.752,巨人,2015
野間口貴彦,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.79,2.0,1.0,1.0,巨人,2015
山口鉄也,4.05,18.0,1.0,1.0,0.0,3.0,4.0,0.0,0.5,62.0,13.1,14.0,1.0,8.0,0.0,10.0,6.75,6.0,6.0,0.0,0.0,1.65,4.4,1.25,1.35,0.762,巨人,2015
矢貫俊之,2.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.1,10.0,0.0,5.0,0.0,11.0,9.58,3.0,3.0,0.0,0.0,1.45,2.44,2.2,1.55,0.8,巨人,2015
ポレダ,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.25,121.0,27.0,25.0,0.0,19.0,2.0,19.0,6.33,15.0,12.0,0.0,0.0,1.63,4.05,1.0,1.41,0.739,巨人,2015
戸根千明,6.75,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,8.0,13.0,1.0,4.0,2.0,11.0,12.38,8.0,6.0,0.0,0.0,2.13,4.25,2.75,1.88,0.722,巨人,2015
高木勇人,2.63,16.0,1.0,2.0,0.0,1.0,2.0,0.0,0.333,108.0,27.1,20.0,4.0,5.0,3.0,15.0,4.94,9.0,8.0,0.0,0.0,0.91,4.8,3.0,0.73,0.833,巨人,2015
公文克彦,3.86,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.2,10.0,1.0,3.0,2.0,12.0,9.26,5.0,5.0,0.0,0.0,1.11,3.46,4.0,1.29,0.714,巨人,2015
小山雄輝,4.85,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,58.0,13.0,15.0,1.0,5.0,0.0,12.0,8.31,7.0,7.0,0.0,0.0,1.54,3.2,2.4,1.31,0.684,巨人,2015
江柄子裕樹,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,2.0,0.0,0.0,2.0,6.0,5.0,5.0,0.0,0.0,1.67,10.45,0.57,0.67,0.0,巨人,2015
笠原将生,6.16,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,19.0,25.0,4.0,11.0,0.0,18.0,8.53,13.0,13.0,0.0,0.0,1.89,5.7,1.64,1.53,0.719,巨人,2015
土田瑞起,6.48,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,8.1,12.0,0.0,3.0,0.0,6.0,6.48,6.0,6.0,0.0,0.0,1.8,2.76,2.0,1.08,0.6,巨人,2015
田口麗斗,4.8,16.0,2.0,8.0,0.0,0.0,0.0,1.0,0.2,396.0,86.1,113.0,13.0,27.0,6.0,60.0,6.25,52.0,46.0,0.0,0.0,1.62,4.76,2.22,1.01,0.752,巨人,2015
平良拳太郎,9.82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.2,4.0,1.0,3.0,0.0,4.0,9.82,4.0,4.0,0.0,0.0,1.91,6.94,1.33,1.91,0.5,巨人,2015
