player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
松葉貴大,5.2,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.667,158.0,36.1,40.0,6.0,15.0,0.0,23.0,5.7,22.0,21.0,0.0,0.0,1.51,5.24,1.53,1.05,0.694,オリックス,2018
山岡泰輔,3.95,30.0,7.0,12.0,0.0,4.0,4.0,1.0,0.368,619.0,146.0,137.0,21.0,49.0,6.0,121.0,7.46,71.0,64.0,1.0,0.0,1.27,4.44,2.47,1.16,0.749,オリックス,2018
吉田一将,3.83,58.0,3.0,4.0,0.0,21.0,24.0,0.0,0.429,233.0,56.1,47.0,4.0,18.0,3.0,53.0,8.47,24.0,24.0,0.0,0.0,1.15,3.07,2.94,1.26,0.688,オリックス,2018
佐藤達也,7.3,12.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,56.0,12.1,15.0,2.0,5.0,0.0,12.0,8.76,11.0,10.0,0.0,0.0,1.62,4.5,2.4,1.38,0.556,オリックス,2018
増井浩俊,2.49,63.0,2.0,5.0,35.0,9.0,11.0,0.0,0.286,278.0,65.0,55.0,4.0,33.0,1.0,69.0,9.55,18.0,18.0,0.0,0.0,1.35,3.18,2.09,1.57,0.835,オリックス,2018
岸田護,2.35,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,15.1,13.0,0.0,2.0,0.0,14.0,8.22,4.0,4.0,0.0,0.0,0.98,1.69,7.0,1.04,0.733,オリックス,2018
金子千尋,3.87,17.0,4.0,7.0,0.0,0.0,0.0,0.0,0.364,430.0,100.0,97.0,11.0,35.0,3.0,72.0,6.48,47.0,43.0,0.0,0.0,1.32,4.25,2.06,1.07,0.742,オリックス,2018
近藤大亮,3.33,52.0,3.0,3.0,0.0,9.0,12.0,0.0,0.5,223.0,54.0,34.0,7.0,27.0,0.0,52.0,8.67,21.0,20.0,0.0,0.0,1.13,4.16,1.93,1.46,0.759,オリックス,2018
西勇輝,3.6,25.0,10.0,13.0,0.0,0.0,0.0,0.0,0.435,679.0,162.1,162.0,15.0,36.0,6.0,119.0,6.6,66.0,65.0,0.0,0.0,1.22,3.59,3.31,0.95,0.735,オリックス,2018
東明大貴,2.27,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2,153.0,39.2,35.0,1.0,3.0,1.0,24.0,5.45,10.0,10.0,0.0,0.0,0.96,2.54,8.0,0.68,0.763,オリックス,2018
