player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
柴田講平,0.214,10.0,17.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.313,0.286,0.598,1.45,0.408,0.212,3.27,0.071,0.098,1.43,3.22,0.25,0.143,0.545,1.6,0.33,阪神,2015
鳥谷敬,0.232,121.0,261.0,220.0,51.0,1.0,22.0,15.0,11.0,0.0,65.0,1.0,1.0,34.0,1.0,37.0,3.0,6.0,0.333,0.295,0.629,23.3,0.432,0.224,3.46,0.064,0.102,23.85,3.54,0.266,0.218,0.568,1.0,0.92,阪神,2015
北條史也,0.322,62.0,266.0,239.0,77.0,1.0,20.0,34.0,8.0,1.0,90.0,0.0,1.0,19.0,1.0,32.0,4.0,7.0,0.37,0.377,0.747,33.4,0.496,0.261,5.12,0.054,0.048,32.56,5.0,0.357,0.138,0.657,1.0,0.59,阪神,2015
関本賢太郎,0.262,55.0,54.0,42.0,11.0,0.0,10.0,1.0,0.0,0.0,11.0,0.0,1.0,8.0,3.0,10.0,0.0,1.0,0.407,0.262,0.669,6.16,0.495,0.249,5.04,0.0,0.146,6.55,5.36,0.333,0.214,0.719,0.0,0.8,阪神,2015
上本博紀,0.422,20.0,53.0,45.0,19.0,1.0,6.0,7.0,3.0,0.0,25.0,0.0,4.0,6.0,0.0,8.0,1.0,1.0,0.481,0.556,1.036,12.19,0.666,0.355,11.35,0.133,0.059,11.5,10.71,0.474,0.356,1.296,1.6,0.75,阪神,2015
ゴメス,0.255,139.0,554.0,498.0,127.0,22.0,79.0,58.0,20.0,0.0,213.0,1.0,2.0,48.0,5.0,130.0,0.0,13.0,0.325,0.428,0.753,67.65,0.467,0.253,4.71,0.173,0.07,68.24,4.75,0.301,0.271,0.694,3.67,0.37,阪神,2015
西岡剛,0.125,25.0,43.0,40.0,5.0,0.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.186,0.2,0.386,0.8,0.253,0.134,0.62,0.075,0.061,0.95,0.73,0.167,0.15,0.314,0.0,0.3,阪神,2015
福留孝介,0.28,123.0,499.0,414.0,116.0,14.0,72.0,57.0,26.0,2.0,188.0,1.0,2.0,73.0,5.0,90.0,0.0,10.0,0.389,0.454,0.843,75.83,0.54,0.288,6.48,0.174,0.109,75.69,6.47,0.322,0.353,0.864,3.5,0.81,阪神,2015
マートン,0.276,140.0,583.0,544.0,150.0,9.0,59.0,46.0,27.0,0.0,204.0,1.0,0.0,31.0,3.0,77.0,0.0,21.0,0.316,0.375,0.691,59.13,0.441,0.236,3.79,0.099,0.04,58.64,3.76,0.305,0.154,0.57,0.0,0.4,阪神,2015
横田慎太郎,0.19,38.0,109.0,105.0,20.0,0.0,4.0,14.0,2.0,0.0,22.0,2.0,4.0,2.0,2.0,13.0,0.0,3.0,0.22,0.21,0.43,2.64,0.29,0.151,0.79,0.019,0.03,3.02,0.91,0.217,0.057,0.311,0.0,0.15,阪神,2015
江越大賀,0.15,29.0,40.0,40.0,6.0,1.0,1.0,6.0,2.0,0.0,11.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,0.15,0.275,0.425,1.47,0.242,0.136,1.17,0.125,0.0,1.68,1.33,0.294,0.2,0.412,1.5,0.0,阪神,2015
新井良太,0.063,17.0,17.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.118,0.063,0.18,-0.71,0.138,0.069,-1.27,0.0,0.055,-0.53,-0.95,0.077,0.063,0.133,1.5,0.33,阪神,2015
西田直斗,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,-2.92,0.0,0.0,-0.2,-2.7,0.0,0.0,0.0,0.0,0.0,阪神,2015
坂克彦,0.175,87.0,46.0,40.0,7.0,0.0,2.0,2.0,0.0,1.0,9.0,0.0,1.0,3.0,1.0,13.0,2.0,0.0,0.25,0.225,0.475,2.39,0.325,0.169,1.85,0.05,0.075,2.59,2.0,0.241,0.15,0.424,0.0,0.23,阪神,2015
森越祐人,0.125,16.0,39.0,32.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,7.0,2.0,1.0,0.243,0.125,0.368,0.2,0.285,0.141,0.17,0.0,0.118,0.42,0.35,0.148,0.125,0.267,0.0,0.71,阪神,2015
黒瀬春樹,0.231,13.0,15.0,13.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.333,0.385,0.718,1.46,0.462,0.246,3.58,0.154,0.103,1.34,3.29,0.25,0.231,0.636,0.0,1.0,阪神,2015
小宮山慎二,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,阪神,2015
鶴岡一成,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,-2.74,0.0,0.0,-0.46,-2.48,0.0,0.0,0.0,0.0,0.0,阪神,2015
梅野隆太郎,0.259,132.0,455.0,386.0,100.0,8.0,47.0,45.0,27.0,1.0,153.0,1.0,5.0,39.0,1.0,67.0,28.0,6.0,0.328,0.396,0.724,52.67,0.46,0.247,4.42,0.137,0.069,50.9,4.27,0.271,0.249,0.672,6.15,0.58,阪神,2015
清水誉,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,-2.86,0.0,0.0,-0.38,-2.57,0.0,0.0,0.0,0.0,0.0,阪神,2015
今成亮太,0.227,82.0,132.0,119.0,27.0,0.0,5.0,5.0,3.0,0.0,30.0,2.0,1.0,10.0,1.0,27.0,1.0,3.0,0.29,0.252,0.542,7.74,0.374,0.194,2.11,0.025,0.063,8.24,2.25,0.287,0.101,0.412,0.0,0.37,阪神,2015
