player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
榎田大樹,1.42,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,6.1,10.0,0.0,2.0,0.0,6.0,8.53,2.0,1.0,0.0,0.0,1.89,2.17,3.0,1.26,0.917,阪神,2015
能見篤史,2.56,45.0,4.0,3.0,1.0,16.0,20.0,0.0,0.571,229.0,56.1,40.0,5.0,19.0,3.0,48.0,7.67,23.0,16.0,0.0,0.0,1.05,3.74,2.53,1.19,0.807,阪神,2015
横山雄哉,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,5.0,6.0,0.0,2.0,0.0,5.0,9.0,1.0,1.0,0.0,0.0,1.6,2.32,2.5,1.4,0.875,阪神,2015
安藤優也,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,42.12,2.0,0.0,0.784,阪神,2015
岩貞祐太,3.48,23.0,7.0,10.0,0.0,0.0,0.0,1.0,0.412,554.0,132.0,128.0,18.0,32.0,1.0,122.0,8.32,56.0,51.0,0.0,0.0,1.21,3.79,3.81,1.17,0.769,阪神,2015
藤浪晋太郎,5.32,13.0,5.0,3.0,0.0,0.0,0.0,1.0,0.625,326.0,71.0,70.0,5.0,47.0,4.0,70.0,8.87,45.0,42.0,1.0,0.0,1.65,4.22,1.49,1.65,0.681,阪神,2015
筒井和也,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,9.12,0.0,2.0,0.667,阪神,2015
岩田稔,3.23,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,129.0,30.2,25.0,4.0,9.0,3.0,29.0,8.51,13.0,11.0,0.0,0.0,1.11,3.9,3.22,1.24,0.788,阪神,2015
呉昇桓,2.73,63.0,2.0,3.0,41.0,7.0,9.0,0.0,0.4,289.0,69.1,64.0,6.0,16.0,2.0,66.0,8.57,21.0,21.0,0.0,0.0,1.15,3.12,4.13,1.18,0.803,阪神,2015
歳内宏明,3.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,41.0,9.0,8.0,1.0,5.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,1.44,5.56,0.6,0.89,0.833,阪神,2015
秋山拓巳,3.86,17.0,5.0,10.0,0.0,0.0,0.0,2.0,0.333,437.0,105.0,111.0,8.0,18.0,4.0,89.0,7.63,46.0,45.0,1.0,1.0,1.23,3.04,4.94,1.02,0.704,阪神,2015
福原忍,5.06,9.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,23.0,5.1,8.0,1.0,1.0,0.0,6.0,10.13,3.0,3.0,0.0,0.0,1.69,3.87,6.0,1.31,0.75,阪神,2015
小嶋達也,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,9.0,2.0,5.0,0.0,6.0,6.0,7.0,7.0,0.0,0.0,1.56,6.34,1.2,1.22,0.583,阪神,2015
石崎剛,4.2,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,65.0,15.0,10.0,2.0,10.0,1.0,23.0,13.8,7.0,7.0,0.0,0.0,1.33,3.99,2.3,2.2,0.737,阪神,2015
高宮和也,6.39,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,64.0,12.2,19.0,1.0,7.0,0.0,10.0,7.11,9.0,9.0,0.0,0.0,2.05,4.23,1.43,1.34,0.68,阪神,2015
サンティアゴ,4.32,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,16.2,20.0,2.0,7.0,0.0,7.0,3.78,8.0,8.0,0.0,0.0,1.62,5.1,1.0,0.84,0.76,阪神,2015
藤原正典,1.32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13.2,10.0,0.0,8.0,0.0,10.0,6.59,4.0,2.0,0.0,0.0,1.32,3.41,1.25,1.32,0.889,阪神,2015
守屋功輝,11.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.2,9.0,1.0,3.0,0.0,2.0,3.86,6.0,6.0,0.0,0.0,2.57,6.98,0.67,1.07,0.545,阪神,2015
鶴直人,7.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.1,5.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.57,9.98,0.0,0.43,0.8,阪神,2015
山本翔也,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,4.0,2.0,4.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,2.67,15.12,0.25,1.67,0.5,阪神,2015
金田和之,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,6.0,6.0,0.0,4.0,0.0,1.0,1.5,4.0,4.0,0.0,0.0,1.67,4.79,0.25,0.83,0.6,阪神,2015
メッセンジャー,3.63,28.0,11.0,7.0,0.0,0.0,0.0,0.0,0.611,728.0,173.2,160.0,13.0,58.0,4.0,149.0,7.72,74.0,70.0,0.0,0.0,1.26,3.41,2.57,1.19,0.727,阪神,2015
松田遼馬,5.05,26.0,1.0,2.0,0.0,1.0,2.0,0.0,0.333,161.0,35.2,37.0,5.0,17.0,1.0,33.0,8.33,23.0,20.0,0.0,0.0,1.51,4.61,1.94,1.4,0.7,阪神,2015
岩本輝,3.69,13.0,2.0,1.0,0.0,0.0,1.0,0.0,0.667,144.0,31.2,37.0,1.0,15.0,1.0,20.0,5.68,13.0,13.0,0.0,0.0,1.64,3.78,1.33,1.11,0.769,阪神,2015
加藤康介,11.57,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.1,4.0,0.0,2.0,0.0,2.0,7.71,5.0,3.0,0.0,0.0,2.57,2.69,1.0,1.71,0.5,阪神,2015
桑原謙太朗,2.68,62.0,5.0,3.0,0.0,32.0,37.0,0.0,0.625,239.0,57.0,52.0,6.0,12.0,4.0,65.0,10.26,19.0,17.0,0.0,0.0,1.12,2.94,5.42,1.35,0.823,阪神,2015
二神一人,2.57,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,14.0,11.0,1.0,5.0,1.0,17.0,10.93,4.0,4.0,0.0,0.0,1.14,2.91,3.4,1.57,0.813,阪神,2015
岩崎優,4.94,61.0,1.0,3.0,0.0,10.0,11.0,0.0,0.25,275.0,62.0,66.0,8.0,25.0,4.0,70.0,10.16,37.0,34.0,0.0,0.0,1.47,3.85,2.8,1.53,0.701,阪神,2015
島本浩也,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,2.0,0.0,2.0,9.0,2.0,2.0,0.0,0.0,2.0,4.12,1.0,2.0,0.5,阪神,2015
伊藤和雄,5.48,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,21.1,15.0,1.0,10.0,1.0,25.0,10.55,14.0,13.0,0.0,0.0,1.17,2.79,2.5,1.64,0.52,阪神,2015
玉置隆,3.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.2,3.0,1.0,1.0,0.0,4.0,13.5,2.0,1.0,0.0,0.0,1.5,6.12,4.0,1.88,1.0,阪神,2015
田面巧二郎,6.23,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,4.1,5.0,0.0,3.0,0.0,2.0,4.15,3.0,3.0,0.0,0.0,1.85,4.27,0.67,1.15,0.625,阪神,2015
