player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
木佐貫洋,2.6,24.0,5.0,9.0,0.0,0.0,0.0,5.0,0.357,628.0,152.1,138.0,8.0,42.0,3.0,96.0,5.67,47.0,44.0,1.0,1.0,1.18,3.41,2.29,0.91,0.794,オリックス,2011
桑原謙太朗,1.69,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.1,7.0,0.0,3.0,0.0,6.0,10.13,1.0,1.0,0.0,0.0,1.88,2.56,2.0,1.69,0.9,オリックス,2011
古川秀一,2.08,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.1,4.0,0.0,0.0,0.0,3.0,6.23,1.0,1.0,0.0,0.0,0.92,1.74,4.0,0.69,0.75,オリックス,2011
加藤大輔,3.91,20.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,103.0,25.1,17.0,3.0,11.0,2.0,15.0,5.33,14.0,11.0,0.0,0.0,1.11,5.01,1.36,1.03,0.704,オリックス,2011
平野佳寿,2.67,58.0,3.0,7.0,29.0,8.0,11.0,0.0,0.3,240.0,57.1,57.0,5.0,16.0,1.0,47.0,7.38,19.0,17.0,0.0,0.0,1.27,3.5,2.94,1.1,0.826,オリックス,2011
香月良太,5.18,52.0,1.0,2.0,0.0,10.0,11.0,0.0,0.333,176.0,40.0,42.0,2.0,15.0,2.0,21.0,4.73,23.0,23.0,0.0,0.0,1.43,3.92,1.4,0.9,0.632,オリックス,2011
岸田護,2.35,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,15.1,13.0,0.0,2.0,0.0,14.0,8.22,4.0,4.0,0.0,0.0,0.98,1.69,7.0,1.04,0.733,オリックス,2011
金子千尋,3.87,17.0,4.0,7.0,0.0,0.0,0.0,0.0,0.364,430.0,100.0,97.0,11.0,35.0,3.0,72.0,6.48,47.0,43.0,0.0,0.0,1.32,4.25,2.06,1.07,0.742,オリックス,2011
寺原隼人,3.92,16.0,6.0,8.0,0.0,0.0,0.0,1.0,0.429,441.0,101.0,114.0,7.0,31.0,3.0,61.0,5.44,49.0,44.0,1.0,0.0,1.44,3.82,1.97,0.91,0.738,オリックス,2011
長谷川昌幸,4.3,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,129.0,29.1,30.0,3.0,15.0,1.0,15.0,4.6,16.0,14.0,0.0,0.0,1.53,5.06,1.0,1.02,0.744,オリックス,2011
伊原正樹,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.2,4.0,0.0,1.0,1.0,1.0,3.38,0.0,0.0,0.0,0.0,1.88,4.62,1.0,0.75,1.0,オリックス,2011
小松聖,10.8,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.1,6.0,1.0,3.0,0.0,1.0,2.7,4.0,4.0,0.0,0.0,2.7,9.12,0.33,1.2,0.625,オリックス,2011
小林賢司,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,7.12,0.5,3.0,1.0,オリックス,2011
小林雅英,13.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.2,10.0,2.0,5.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.21,11.91,0.0,1.07,0.615,オリックス,2011
比嘉幹貴,2.04,43.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,135.0,35.1,25.0,3.0,7.0,3.0,22.0,5.6,10.0,8.0,0.0,0.0,0.91,3.4,3.14,0.82,0.844,オリックス,2011
鴨志田貴司,27.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,3.0,0.0,1.0,9.0,3.0,3.0,0.0,0.0,4.0,10.12,0.33,4.0,0.25,オリックス,2011
高宮和也,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,16.12,3.5,0.0,1.0,オリックス,2011
フィガロ,3.09,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,268.0,64.0,61.0,5.0,19.0,3.0,37.0,5.2,23.0,22.0,0.0,0.0,1.25,4.01,1.95,0.88,0.782,オリックス,2011
阿南徹,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,8.0,1.0,1.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,1.0,3.12,8.0,1.0,0.625,オリックス,2011
吉野誠,3.05,40.0,2.0,1.0,0.0,7.0,9.0,0.0,0.667,87.0,20.2,19.0,2.0,7.0,1.0,12.0,5.23,7.0,7.0,0.0,0.0,1.26,4.23,1.71,0.92,0.8,オリックス,2011
中山慎也,6.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.2,21.0,3.0,4.0,2.0,10.0,6.14,12.0,11.0,0.0,0.0,1.7,5.64,2.5,0.95,0.667,オリックス,2011
マクレーン,3.91,18.0,5.0,4.0,0.0,0.0,0.0,0.0,0.556,303.0,69.0,74.0,4.0,26.0,4.0,28.0,3.65,36.0,30.0,0.0,0.0,1.45,4.37,1.08,0.78,0.74,オリックス,2011
山田修義,3.8,30.0,1.0,2.0,0.0,10.0,11.0,0.0,0.333,84.0,21.1,14.0,1.0,6.0,0.0,20.0,8.44,10.0,9.0,0.0,0.0,0.94,2.7,3.33,1.22,0.579,オリックス,2011
塚原頌平,5.79,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.2,4.0,0.0,2.0,0.0,4.0,7.71,3.0,3.0,0.0,0.0,1.29,2.69,2.0,1.29,0.5,オリックス,2011
前田祐二,5.09,15.0,1.0,1.0,0.0,2.0,3.0,0.0,0.5,88.0,17.2,24.0,2.0,12.0,1.0,13.0,6.62,11.0,10.0,0.0,0.0,2.04,5.16,1.08,1.42,0.771,オリックス,2011
朴贊浩,4.29,7.0,1.0,5.0,0.0,0.0,0.0,1.0,0.167,181.0,42.0,44.0,3.0,12.0,3.0,21.0,4.5,21.0,20.0,0.0,1.0,1.33,4.05,1.75,0.79,0.696,オリックス,2011
山崎正貴,20.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.1,3.0,0.0,2.0,0.0,1.0,6.75,3.0,3.0,0.0,0.0,3.75,6.12,0.5,2.25,0.4,オリックス,2011
西勇輝,3.6,25.0,10.0,13.0,0.0,0.0,0.0,0.0,0.435,679.0,162.1,162.0,15.0,36.0,6.0,119.0,6.6,66.0,65.0,0.0,0.0,1.22,3.59,3.31,0.95,0.735,オリックス,2011
西川雅人,20.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.1,4.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,3.75,7.62,0.0,0.75,0.5,オリックス,2011
梶本達哉,20.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.1,3.0,0.0,2.0,0.0,1.0,6.75,3.0,3.0,0.0,0.0,3.75,6.12,0.5,2.25,0.4,オリックス,2011
