player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
坪井智哉,0.25,3.0,8.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.375,0.625,0.73,0.375,0.206,3.3,0.125,0.0,0.66,2.97,0.333,0.125,0.5,0.0,0.0,オリックス,2011
後藤光尊,0.243,69.0,271.0,255.0,62.0,3.0,16.0,17.0,9.0,0.0,80.0,4.0,1.0,11.0,3.0,41.0,1.0,7.0,0.281,0.314,0.595,19.24,0.386,0.205,2.52,0.071,0.038,19.49,2.55,0.277,0.102,0.446,1.5,0.27,オリックス,2011
山崎浩司,0.189,35.0,44.0,37.0,7.0,0.0,1.0,6.0,1.0,1.0,10.0,1.0,1.0,4.0,0.0,7.0,3.0,0.0,0.268,0.27,0.539,2.75,0.358,0.188,2.18,0.081,0.079,2.84,2.26,0.212,0.189,0.452,0.0,0.57,オリックス,2011
李承燁,0.201,122.0,432.0,394.0,79.0,15.0,51.0,28.0,20.0,0.0,144.0,0.0,0.0,32.0,0.0,121.0,0.0,8.0,0.257,0.365,0.622,35.66,0.379,0.207,2.93,0.165,0.056,38.73,3.18,0.242,0.246,0.545,0.0,0.26,オリックス,2011
赤田将吾,0.139,26.0,76.0,72.0,10.0,1.0,5.0,8.0,1.0,2.0,18.0,0.0,1.0,4.0,0.0,22.0,0.0,0.0,0.184,0.25,0.434,2.53,0.268,0.145,1.1,0.111,0.045,3.02,1.32,0.184,0.181,0.371,1.0,0.18,オリックス,2011
ヘスマン,0.192,48.0,142.0,130.0,25.0,6.0,14.0,9.0,6.0,0.0,49.0,0.0,0.0,11.0,1.0,46.0,0.0,2.0,0.261,0.377,0.637,12.39,0.386,0.211,3.13,0.185,0.068,12.98,3.28,0.244,0.269,0.57,0.0,0.24,オリックス,2011
金子圭輔,0.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.077,0.0,0.077,-0.79,0.077,0.035,-1.43,0.0,0.077,-0.65,-1.17,0.0,0.083,0.083,0.0,0.25,オリックス,2011
駿太,0.24,129.0,329.0,296.0,71.0,2.0,27.0,29.0,16.0,7.0,107.0,3.0,4.0,15.0,1.0,76.0,13.0,3.0,0.275,0.361,0.637,29.51,0.396,0.214,3.21,0.122,0.035,29.82,3.25,0.294,0.176,0.537,2.67,0.2,オリックス,2011
坂口智隆,0.262,36.0,121.0,107.0,28.0,1.0,5.0,8.0,7.0,0.0,38.0,0.0,1.0,12.0,0.0,18.0,1.0,1.0,0.333,0.355,0.688,13.69,0.452,0.239,4.51,0.093,0.072,13.53,4.46,0.3,0.215,0.638,1.0,0.67,オリックス,2011
大引啓次,0.224,110.0,432.0,352.0,79.0,6.0,20.0,39.0,12.0,1.0,111.0,1.0,6.0,46.0,3.0,74.0,28.0,8.0,0.317,0.315,0.632,38.62,0.422,0.221,3.33,0.091,0.092,39.85,3.44,0.241,0.236,0.585,6.0,0.62,オリックス,2011
